CH4,PHOTON,NAN,CH4+,E-,NAN,NAN,6.8e-12,0.0,3.9,10,41000
CH4,PHOTON,NAN,CH,H2,H,NAN,2.2e-10,0.0,2.6,10,41000
CH,PHOTON,NAN,C,H,NAN,NAN,9.2e-10,0.0,1.7,10,41000
CH,PHOTON,NAN,CH+,E-,NAN,NAN,7.6e-10,0.0,3.3,10,41000
CO+,PHOTON,NAN,C+,O,NAN,NAN,1e-10,0.0,2.5,10,41000
CO,PHOTON,NAN,O,C,NAN,NAN,2e-10,0.0,3.5,10,41000
H2+,PHOTON,NAN,H+,H,NAN,NAN,5.7e-10,0.0,2.4,10,41000
H2O+,PHOTON,NAN,OH+,H,NAN,NAN,1e-12,0.0,2.0,10,41000
H2O,PHOTON,NAN,H2O+,E-,NAN,NAN,3.1e-11,0.0,3.9,10,41000
H2O,PHOTON,NAN,OH,H,NAN,NAN,8e-10,0.0,2.2,10,41000
H3+,PHOTON,NAN,H2+,H,NAN,NAN,5e-15,0.0,2.3,10,41000
H3+,PHOTON,NAN,H2,H+,NAN,NAN,5e-15,0.0,1.8,10,41000
