,av,Density,gasTemp,dustTemp,Ly-alpha,C+ ,O ,C ,CO ,p-H2,o-H2,Photoelectric,H2Formation,FUVPumping,Photodissociation,Cionization,CRheating,turbHeating,Chemheating,gasGrainColls,H,H2,H+,C+,C,E-
20,0.000389999756999356,1000.0,486.13,132.79,1e-50,1.892115690145167e-22,6.51283162315709e-22,2.033625024409028e-31,4.0555809531489124e-46,3.955133884832502e-30,1.7447375603104704e-29,8.124678083404995e-22,2.3107250287080185e-23,2.4300234033831027e-23,6.161931888869019e-24,1.329862311742728e-26,2.9673655805977326e-33,7.000000000000001e-26,1.9919095542788874e-30,-3.261197318210501e-23,0.9999069999999999,1.8549265e-09,9.253739800000001e-05,2e-05,2.7699522e-13,0.00011399643000000001
21,0.000540004984999356,1000.0,486.08,132.78,1e-50,1.892070455970694e-22,6.512227217158313e-22,2.0345739903939195e-31,4.0598098128195165e-46,3.9569159088692435e-30,1.7456551868621688e-29,8.123962545461621e-22,2.3111125365670088e-23,2.430040920006305e-23,6.16296524649234e-24,1.329895075139322e-26,2.969296450287165e-33,7.000000000000001e-26,1.9920232026320436e-30,-3.2596607059129854e-23,0.9999069999999999,1.8561335000000006e-09,9.253357499999998e-05,2e-05,2.7712695999999994e-13,0.00011399259000000002
22,0.000690003924,1000.0,486.03,132.77,1e-50,1.892025072642892e-22,6.511623568456132e-22,2.035523235175469e-31,4.064042829988807e-46,3.958696241658705e-30,1.7465727261689972e-29,8.123247744098404e-22,2.31150060215896e-23,2.430058484526555e-23,6.164000092157185e-24,1.3299279698564096e-26,2.971229150428855e-33,7.000000000000001e-26,1.9921350477666084e-30,-3.258123051313673e-23,0.9999069999999999,1.8573416999999996e-09,9.2529728e-05,2e-05,2.7725877000000003e-13,0.00011398876999999995
23,0.000840002863000644,1000.0,485.98,132.76,1e-50,1.8919795410063787e-22,6.511020691969644e-22,2.0364728946808576e-31,4.0682804294755e-46,3.960474991382667e-30,1.7474902235798177e-29,8.122533688818589e-22,2.3118892345487476e-23,2.4300760961537015e-23,6.1650364493094194e-24,1.3299610052963613e-26,2.9731637541170985e-33,7.000000000000001e-26,1.9922451452517937e-30,-3.256584323225513e-23,0.9999069999999999,1.8585512000000003e-09,9.2525875e-05,2e-05,2.7739062999999994e-13,0.00011398491000000001
24,0.000990001802001288,1000.0,485.93,132.75,1e-50,1.89193377381127e-22,6.510422272180298e-22,2.037422997173102e-31,4.072522250707838e-46,3.962252115051932e-30,1.7484076695476955e-29,8.121820333903811e-22,2.312278442521846e-23,2.4300937559292332e-23,6.166074340667803e-24,1.3299941704925973e-26,2.975100274054712e-33,7.000000000000001e-26,1.9923534411682618e-30,-3.255044492558436e-23,0.9999069999999999,1.8597615999999997e-09,9.252200100000002e-05,2e-05,2.7752257000000004e-13,0.00011398105999999998
25,0.002400001891000644,1000.0,485.46500000000003,132.64,1e-50,1.8914962119727123e-22,6.504826058920889e-22,2.046379200251341e-31,4.112619388057052e-46,3.978877692949163e-30,1.7570291589160471e-29,8.115149932504493e-22,2.3159649615515133e-23,2.4302620347661733e-23,6.175905091260234e-24,1.3303125204938302e-26,2.993397445176764e-33,7.000000000000001e-26,1.9932843573146035e-30,-3.240517233114288e-23,0.9999079999999999,1.8711998000000007e-09,9.2484874e-05,2e-05,2.7876682999999996e-13,0.00011394400000000002
26,0.003900003859000644,1000.0,484.95,132.52,1e-50,1.8910165525675064e-22,6.498915209622046e-22,2.0559605768563816e-31,4.1557194829844325e-46,3.996403904286096e-30,1.76619508466357e-29,8.108123067543826e-22,2.319942239812808e-23,2.4304453728133716e-23,6.186511198571703e-24,1.33066423527593e-26,3.013049755645824e-33,7.000000000000001e-26,1.9941019073954965e-30,-3.2249597096703546e-23,0.9999079999999999,1.8834851e-09,9.244392699999999e-05,2e-05,2.8009902e-13,0.00011390311999999998
27,0.005399999538001288,1000.0,484.41,132.4,1e-50,1.890522383446315e-22,6.49307825131427e-22,2.0655989258815833e-31,4.199281040955075e-46,4.0137603429183596e-30,1.7753537243360292e-29,8.101167164883831e-22,2.323976626174803e-23,2.4306328597129047e-23,6.197269590803255e-24,1.3310293749909532e-26,3.032896679198251e-33,7.000000000000001e-26,1.9947414598588537e-30,-3.209298736182842e-23,0.9999079999999999,1.8958917e-09,9.2401472e-05,2e-05,2.814402e-13,0.00011386075000000002
28,0.006900001506001288,1000.0,483.86,132.29,1e-50,1.890012751318071e-22,6.487314837910195e-22,2.0752952061299636e-31,4.243309394524799e-46,4.030942948843714e-30,1.7845039239912865e-29,8.09428167971162e-22,2.3280680978690125e-23,2.430824177405376e-23,6.2081802075347406e-24,1.3314079318851999e-26,3.052940098704721e-33,7.000000000000001e-26,1.995203314525364e-30,-3.193536942813296e-23,0.9999079999999999,1.9084214e-09,9.235754300000001e-05,2e-05,2.8279055e-13,0.00011381689999999998
29,0.008400003474001288,1000.0,483.29,132.17,1e-50,1.8894889112116965e-22,6.48162460832634e-22,2.0850499818297794e-31,4.287808810129157e-46,4.047947329358489e-30,1.7936443606812448e-29,8.0874661324862045e-22,2.3322165752847268e-23,2.43101899984938e-23,6.219242836026894e-24,1.3317998881702662e-26,3.0731816476122885e-33,7.000000000000001e-26,1.995487748660702e-30,-3.177677142262034e-23,0.9999079999999999,1.9210747999999997e-09,9.231212599999998e-05,2e-05,2.841501200000001e-13,0.00011377155000000003
30,0.009899999152999356,1000.0,482.7,132.05,1e-50,1.888950380257946e-22,6.476007223927511e-22,2.0948636954372753e-31,4.332784429611593e-46,4.064769053752043e-30,1.8027736715220677e-29,8.080719974184404e-22,2.336421977029903e-23,2.4312169880104776e-23,6.230457258262137e-24,1.332205212666881e-26,3.093622962057261e-33,7.000000000000001e-26,1.995595137853636e-30,-3.161722153134447e-23,0.9999079999999999,1.933853e-09,9.2265228e-05,2e-05,2.8551904e-13,0.00011372473999999997
31,0.024000000043000645,1000.0,476.28499999999997,130.97,1e-50,1.8831836004144742e-22,6.426688533738277e-22,2.190075420552909e-31,4.77973768241492e-46,4.213133566511584e-30,1.887778562468489e-29,8.020594215979414e-22,2.378716568120538e-23,2.4331651240195974e-23,6.3432428659400504e-24,1.3366647147881976e-26,3.295858636704593e-33,7.000000000000001e-26,1.988058477400277e-30,-3.0076099520058995e-23,0.9999079999999999,2.0602719e-09,9.175336300000001e-05,2e-05,2.9885601e-13,0.00011321383999999998
32,0.039000000856,1000.0,473.9,129.83,1e-50,1.880572023423692e-22,6.358094164695773e-22,2.2926530020545587e-31,5.30495225813779e-46,4.4374038321780666e-30,1.9959467049836006e-29,7.941354622406311e-22,2.4123147725968652e-23,2.433964344829638e-23,6.432838888689187e-24,1.338290462945343e-26,3.507747983047325e-33,7.000000000000001e-26,2.021743672075901e-30,-2.890965581876995e-23,0.9999079999999999,2.1927369000000007e-09,9.156077099999999e-05,2e-05,3.1299549999999996e-13,0.00011302158999999999
33,0.054000001668999355,1000.0,469.14,128.7,1e-50,1.8760602538935466e-22,6.298856105449975e-22,2.4020318543995275e-31,5.889368229822289e-46,4.636137033079146e-30,2.1016313396773374e-29,7.871020597975602e-22,2.4531136127675344e-23,2.4351864427409393e-23,6.5416361862707966e-24,1.3416456613686558e-26,3.743529507141849e-33,7.000000000000001e-26,2.0325221863696248e-30,-2.758975264929659e-23,0.9999090000000003,2.3401313000000003e-09,9.1176501e-05,2e-05,3.282255800000001e-13,0.00011263804
34,0.06900000248200129,1000.0,464.35,127.58,1e-50,1.8715152948787624e-22,6.240170098628017e-22,2.5166987431627546e-31,6.5388136915097485e-46,4.840788120547004e-30,2.2119145203998715e-29,7.801264217587739e-22,2.494732768025797e-23,2.436206932260282e-23,6.65262098104407e-24,1.345064092536648e-26,3.995375157364374e-33,7.000000000000001e-26,2.0425968951078486e-30,-2.6329565130680938e-23,0.9999090000000003,2.497568e-09,9.078765299999999e-05,2e-05,3.442104200000001e-13,0.00011224992999999999
35,0.08400000329500065,1000.0,459.53,126.47,1e-50,1.8669264456322275e-22,6.182099404608865e-22,2.6369278120178827e-31,7.260587120675502e-46,5.0509289507392784e-30,2.326795967007885e-29,7.732130858881236e-22,2.5372197127590784e-23,2.4370007052047537e-23,6.765919869789051e-24,1.3485572130170773e-26,4.2644433241435906e-33,7.000000000000001e-26,2.0518080000846965e-30,-2.5125361216324767e-23,0.99991,2.6657708e-09,9.0393096e-05,2e-05,3.6099122e-13,0.00011185611000000006
36,0.099000004108,1000.0,454.65,125.37,1e-50,1.8622838578317005e-22,6.124689706238374e-22,2.7630081322562393e-31,8.062804609251489e-46,5.266018109481223e-30,2.4462321804422566e-29,7.663660474178021e-22,2.5806199902281222e-23,2.4375379511371387e-23,6.881654298196422e-24,1.3521361787184168e-26,4.5519756077445126e-33,7.000000000000001e-26,2.060000135874937e-30,-2.3973772217867714e-23,0.99991,2.8455150000000004e-09,8.999176200000002e-05,2e-05,3.786114200000001e-13,0.00011145554
37,0.24000000042999875,1000.0,415.14,115.63,1e-50,1.8233210360620279e-22,5.588397255084562e-22,4.27969112725719e-31,2.165738244591823e-45,7.745758929647559e-30,3.868987747428819e-29,7.024020649314721e-22,3.006117004045551e-23,2.428517162137769e-23,8.016318087056912e-24,1.38291299261275e-26,8.332051404388439e-33,7.000000000000001e-26,2.183081053449799e-30,-1.5811604308954074e-23,0.999913,5.2086004000000005e-09,8.6633141e-05,2e-05,5.911539800000002e-13,0.00010810344
38,0.3900000022710008,1000.0,376.08,106.33,1e-50,1.7737568338784257e-22,5.068281498474171e-22,6.810629025648448e-31,1.0265380574025206e-44,1.0901340698553946e-29,5.894843605357398e-29,6.386148437127672e-22,3.51932821620458e-23,2.3765853503785857e-23,9.384887257250255e-24,1.4170831828218637e-26,1.559863069127793e-32,7.000000000000001e-26,2.307918665143125e-30,-1.0374458830762311e-23,0.999917,9.7512524e-09,8.310957499999999e-05,2e-05,9.5008247e-13,0.00010458703000000001
39,0.5400000041120002,1000.0,345.11,98.12,1e-50,1.7271765511759397e-22,4.581484506615178e-22,1.0808630423284602e-30,3.016899084504452e-44,1.5192492546953293e-29,8.747806330625338e-29,5.779275739870911e-22,4.0653114242086525e-23,2.2682520372353293e-23,1.0840850863801397e-23,1.4470481814724924e-26,2.9624524035177596e-32,7.000000000000001e-26,2.507665014592346e-30,-7.124353445414966e-24,0.99992,1.8519541e-08,8.014367099999997e-05,2e-05,1.5216558000000002e-12,0.00010162744000000001
40,0.6899999996640002,1000.0,315.75,90.98,1e-50,1.6817165722061438e-22,4.141787552107848e-22,1.7160896907432305e-30,9.145661776836145e-44,1.8948460449438975e-29,1.131447058718542e-28,5.222479198171745e-22,4.6473191102133247e-23,2.07224762701243e-23,1.239288078625294e-23,1.478434534155817e-26,5.63485616288763e-32,7.000000000000001e-26,2.7007896771095422e-30,-5.013842583016292e-24,0.999923,3.522601100000001e-08,7.717180399999998e-05,2e-05,2.4384337000000007e-12,9.8662139e-05
41,0.8400000015049996,1000.0,292.21,84.92,1e-50,1.6372317054365556e-22,3.73819205916572e-22,2.7177002236466522e-30,2.8257724757265083e-43,2.5278841849079085e-29,1.4589797094102515e-28,4.703070352358071e-22,5.2182147841207966e-23,1.3312192623790443e-23,1.391528185816701e-23,1.5055043681011588e-26,1.0611463739993224e-31,7.000000000000001e-26,2.9775852867757377e-30,-3.688829293431828e-24,0.9999250000000001,6.633735199999999e-08,7.465321000000002e-05,2e-05,3.8947653e-12,9.6149332e-05
42,0.9900000033460019,1000.0,270.08,79.92,1e-50,1.5843494554837568e-22,3.382836135390134e-22,4.2987131244367505e-30,8.803280951980314e-43,4.4509426825022253e-29,2.492485355702957e-28,4.2300710230923826e-22,5.761684962433408e-23,7.853857955793231e-24,1.536455030837342e-23,1.533063203569322e-26,1.9844565439614157e-31,7.000000000000001e-26,3.263841209835975e-30,-2.784411940219921e-24,0.999928,1.2405806999999997e-07,7.216232699999999e-05,2e-05,6.221091200000001e-12,9.366437299999995e-05
43,2.4000000043000003,1000.0,119.17,66.21,1e-50,1.0068309673783032e-22,7.486477711420164e-23,2.3386760512529867e-28,9.94190897316295e-32,5.114210222147684e-24,1.0600999804286143e-23,1.0523161806514257e-22,6.731320559159533e-23,7.87356768551318e-28,1.792375962172204e-23,1.2174553228649345e-26,5.905266014748558e-26,7.000000000000001e-26,5.712537820437771e-26,-3.5785089431238024e-25,0.9261418400000002,0.03691676099999999,2.4852814999999998e-05,1.9999599999999997e-05,4.0174963e-10,4.6325853999999984e-05
44,3.9000000038430036,1000.0,43.65,65.91,1e-50,1.2027469670797533e-23,5.611660113069375e-25,3.97065210160979e-26,2.4987829985892732e-27,6.042837378850343e-26,5.459916717111091e-29,1.1186341722616147e-23,1.7247626746235833e-24,1.8162895686081822e-32,1.2598263720783913e-25,2.121291099000099e-26,7.751275374757125e-25,7.000000000000001e-26,2.9906744804524006e-25,1.176164025104888e-25,0.032006032999999996,0.4839933400000001,7.352380199999999e-06,1.9855918999999996e-05,1.3374630000000001e-07,2.8422724999999996e-05
45,5.400000003386007,1000.0,25.064999999999998,65.91,1e-50,1.467687262623316e-24,5.520685278464335e-26,1.3807408711633863e-24,1.8797836949811345e-27,9.318949782498842e-29,1.1124155997401079e-33,1.759804747517684e-25,1.3964329126192339e-24,2.3481196559404364e-35,3.6470584898027485e-28,1.1896447321114923e-26,7.745454029617207e-25,7.000000000000001e-26,3.0552687793216533e-25,1.8267420339597995e-25,0.031561053000000006,0.48421597000000005,7.0602312999999985e-06,1.0956796e-05,9.028902800000001e-06,1.9323726e-05
46,6.900000002929009,1000.0,24.525,65.91,1e-50,1.8896188778603545e-25,4.816130991992365e-26,2.2975523375714286e-24,2.112673968353554e-27,8.178143152592839e-29,8.704411031926432e-34,1.9076087892595656e-27,1.1742736825309725e-24,8.07350414384232e-38,1.2699990884163063e-30,1.4711787373074087e-28,7.783625121406745e-25,7.000000000000001e-26,3.056152862124459e-25,1.8358412369942365e-25,0.026817053999999996,0.4865865999999999,9.6606458e-06,1.5580990999999999e-06,1.8425464999999996e-05,1.2531403e-05
47,8.400000002472014,1000.0,25.165,65.91,1e-50,1.9256447844637135e-25,5.533156113831977e-26,2.2667182183022606e-24,1.5426323252580804e-26,9.332823518584401e-29,1.5549671107037264e-33,1.8794819885906556e-29,1.1652835072253549e-24,3.0432765210636165e-40,4.686892650124479e-33,8.408612019607993e-31,7.787583373897556e-25,7.000000000000001e-26,3.070063867872558e-25,1.825068029010256e-25,0.026323246,0.48683409999999994,8.5798724e-06,1.4647869e-06,1.8416564e-05,1.1333748e-05
48,9.90000000201502,1000.0,25.555,65.91,1e-50,2.242339950139764e-25,5.968761700157271e-26,2.1491338254287757e-24,7.91077198593123e-26,1.0069952508050648e-28,1.28584497245268e-33,9.268794693003733e-32,1.1441747411201844e-24,1.1768621442270518e-42,1.7891716235091398e-35,4.773314956385302e-33,7.792738843605134e-25,7.000000000000001e-26,3.091057212933782e-25,1.8180339197467387e-25,0.025681409000000002,0.48715652,5.444801199999999e-06,1.6453745000000002e-06,1.7706652e-05,8.344648200000001e-06
49,24.000000002121514,1000.0,29.875,65.91,1e-50,3.7826874760232386e-25,1.1214110554498695e-25,1.8232432891936582e-24,1.7486826704929984e-25,1.7511127675663625e-28,3.0622133902278145e-33,-2.619247633399724e-42,1.1212888467769789e-24,4.289409836018277e-65,5.711950617120921e-58,8.878883191769425e-54,7.809483206072404e-25,7.000000000000001e-26,3.075771623439503e-25,1.7137622191642969e-25,0.023562971,0.48821643000000003,4.0407446e-06,1.8442114e-06,1.6683246000000002e-05,7.0900214999999995e-06
50,30.90000000190602,1000.0,31.415,65.91,1e-50,4.513068954049603e-25,1.385072447302704e-25,1.6865644542825242e-24,2.0051789062868114e-25,1.5882695415516247e-27,6.079531581486607e-32,-1.6846163004879415e-47,1.1173760777024812e-24,0.0,0.0,7.660517509336717e-64,7.813937131465743e-25,7.000000000000001e-26,3.071214907676057e-25,1.6668163837540874e-25,0.023006484000000004,0.48849468999999984,3.885357299999999e-06,1.8957692000000002e-06,1.6404052000000003e-05,6.975555999999999e-06
51,32.40000000144902,1000.0,31.725,65.91,1e-50,4.674432356685071e-25,1.4393868124332882e-25,1.6570873636716445e-24,2.0614482469840736e-25,1.984661691152503e-27,7.711244275466684e-32,-1.2596106291121459e-48,1.1168149143603027e-24,0.0,0.0,5.012372320121453e-66,7.814749877803297e-25,7.000000000000001e-26,3.070251547255495e-25,1.656924929700536e-25,0.022904943000000007,0.48854549999999997,3.848508899999999e-06,1.9057579e-06,1.6343147e-05,6.9466243e-06
52,33.90000000099203,1000.0,32.015,65.91,1e-50,4.825456480096129e-25,1.4896567810113585e-25,1.6292146677880817e-24,2.1162607409277763e-25,2.3497759682881726e-27,9.727832575176322e-32,-9.418384293088698e-50,1.116126462035209e-24,0.0,0.0,3.2893860400132625e-68,7.81552265152893e-25,7.000000000000001e-26,3.0692844875839683e-25,1.6475678004469675e-25,0.022808405999999993,0.48859379000000003,3.8113881999999996e-06,1.9155269e-06,1.6282233000000002e-05,6.917307200000001e-06
