Particle X(H3+) X(He+) X(Mg) X(CH5+) X(O2) X(H2+) X(CH4+) X(O+) X(OH+) X(Mg+) X(C+) X(CH4) X(H2O+) X(H3O+) X(CO+) X(O2+) X(CH2) X(H2O) X(H+) X(CH3+) X(CH) X(CH3) X(HCO+) X(CH2+) X(C) X(He) X(CH+) X(CO) X(OH) X(O) X(H2) X(H) X(e-) 
617 1.43395E-09 6.14925E-08 2.51503E-07 5.35884E-13 7.36068E-10 6.91068E-12 7.91460E-15 2.13809E-14 7.22692E-13 4.74850E-06 1.13063E-05 6.10358E-10 1.06997E-12 7.44955E-12 8.15575E-14 1.88693E-14 3.28742E-09 3.02304E-09 3.14408E-07 1.39212E-10 1.66749E-08 1.01080E-09 2.87651E-12 5.59498E-12 8.33600E-05 9.99999E-02 6.26705E-13 5.31198E-06 8.17399E-09 2.94675E-04 4.95845E-01 8.30950E-03 1.64278E-05
618 1.48978E-09 6.19045E-08 2.54899E-07 5.52039E-13 8.38773E-10 6.91244E-12 8.61451E-15 2.18881E-14 7.51226E-13 4.74510E-06 1.06284E-05 6.34574E-10 1.11738E-12 8.11149E-12 8.37100E-14 2.23005E-14 3.16754E-09 3.30148E-09 3.23207E-07 1.37515E-10 1.62185E-08 1.03941E-09 3.04245E-12 5.30261E-12 8.40840E-05 9.99999E-02 6.27334E-13 5.26634E-06 8.90199E-09 2.94720E-04 4.95850E-01 8.29982E-03 1.57600E-05
619 1.54696E-09 6.23304E-08 2.58514E-07 5.68121E-13 9.55035E-10 6.91423E-12 9.35215E-15 2.24232E-14 7.80571E-13 4.74149E-06 9.98512E-06 6.59193E-10 1.16632E-12 8.82410E-12 8.58162E-14 2.63640E-14 3.05264E-09 3.60344E-09 3.31693E-07 1.35761E-10 1.57740E-08 1.06812E-09 3.21494E-12 5.02488E-12 8.47751E-05 9.99999E-02 6.29950E-13 5.21908E-06 9.68850E-09 2.94766E-04 4.95854E-01 8.29084E-03 1.51211E-05
620 1.60536E-09 6.27592E-08 2.62359E-07 5.84079E-13 1.08637E-09 6.91601E-12 1.01252E-14 2.29860E-14 8.10672E-13 4.73764E-06 9.37561E-06 6.84216E-10 1.21673E-12 9.58908E-12 8.78635E-14 3.11589E-14 2.94281E-09 3.93034E-09 3.39777E-07 1.33957E-10 1.53428E-08 1.09694E-09 3.39365E-12 4.76157E-12 8.54325E-05 9.99999E-02 6.34405E-13 5.17168E-06 1.05363E-08 2.94812E-04 4.95859E-01 8.28250E-03 1.45160E-05
621 1.66484E-09 6.31810E-08 2.66447E-07 5.99862E-13 1.23437E-09 6.91776E-12 1.09307E-14 2.35756E-14 8.41463E-13 4.73355E-06 8.79901E-06 7.09657E-10 1.26850E-12 1.04077E-11 8.98396E-14 3.67930E-14 2.83810E-09 4.28362E-09 3.47372E-07 1.32112E-10 1.49259E-08 1.12590E-09 3.57815E-12 4.51244E-12 8.60558E-05 9.99999E-02 6.40547E-13 5.12540E-06 1.14479E-08 2.94856E-04 4.95862E-01 8.27478E-03 1.39424E-05
622 1.72526E-09 6.35869E-08 2.70788E-07 6.15424E-13 1.40075E-09 6.91943E-12 1.17650E-14 2.41914E-14 8.72868E-13 4.72921E-06 8.25443E-06 7.35541E-10 1.32152E-12 1.12809E-11 9.17326E-14 4.33814E-14 2.73853E-09 4.66470E-09 3.54390E-07 1.30235E-10 1.45246E-08 1.15505E-09 3.76792E-12 4.27723E-12 8.66450E-05 9.99999E-02 6.48224E-13 5.08128E-06 1.24255E-08 2.94899E-04 4.95866E-01 8.26762E-03 1.34021E-05
623 1.78645E-09 6.39691E-08 2.75395E-07 6.30722E-13 1.58727E-09 6.92100E-12 1.26241E-14 2.48320E-14 9.04803E-13 4.72460E-06 7.74096E-06 7.61907E-10 1.37566E-12 1.22089E-11 9.35310E-14 5.10446E-14 2.64409E-09 5.07495E-09 3.60751E-07 1.28335E-10 1.41398E-08 1.18446E-09 3.96236E-12 4.05563E-12 8.72000E-05 9.99999E-02 6.57282E-13 5.04021E-06 1.34709E-08 2.94938E-04 4.95869E-01 8.26101E-03 1.28870E-05
624 1.84824E-09 6.43206E-08 2.80278E-07 6.45715E-13 1.79577E-09 6.92245E-12 1.35035E-14 2.54962E-14 9.37169E-13 4.71972E-06 7.25765E-06 7.88809E-10 1.43076E-12 1.31914E-11 9.52245E-14 5.99058E-14 2.55477E-09 5.51570E-09 3.66377E-07 1.26424E-10 1.37724E-08 1.21423E-09 4.16081E-12 3.84732E-12 8.77209E-05 9.99999E-02 6.67569E-13 5.00294E-06 1.45854E-08 2.94973E-04 4.95872E-01 8.25492E-03 1.24049E-05
625 1.91042E-09 6.46353E-08 2.85446E-07 6.60373E-13 2.02811E-09 6.92376E-12 1.43987E-14 2.61823E-14 9.69864E-13 4.71455E-06 6.80354E-06 8.16316E-10 1.48664E-12 1.42275E-11 9.68042E-14 7.00879E-14 2.47052E-09 5.98821E-09 3.71203E-07 1.24513E-10 1.34231E-08 1.24447E-09 4.36252E-12 3.65192E-12 8.82083E-05 9.99999E-02 6.78930E-13 4.97007E-06 1.57699E-08 2.95004E-04 4.95875E-01 8.24930E-03 1.19509E-05
626 1.97281E-09 6.49080E-08 2.90909E-07 6.74669E-13 2.28618E-09 6.92492E-12 1.53049E-14 2.68885E-14 1.00278E-12 4.70909E-06 6.37763E-06 8.44514E-10 1.54314E-12 1.53154E-11 9.82627E-14 8.17096E-14 2.39126E-09 6.49370E-09 3.75175E-07 1.22611E-10 1.30925E-08 1.27532E-09 4.56675E-12 3.46905E-12 8.86625E-05 9.99999E-02 6.91213E-13 4.94210E-06 1.70244E-08 2.95030E-04 4.95878E-01 8.24412E-03 1.15229E-05
627 2.03519E-09 6.51342E-08 2.96672E-07 6.88586E-13 2.57187E-09 6.92590E-12 1.62175E-14 2.76128E-14 1.03579E-12 4.70333E-06 5.97889E-06 8.73504E-10 1.60003E-12 1.64527E-11 9.95943E-14 9.48815E-14 2.31689E-09 7.03326E-09 3.78253E-07 1.20731E-10 1.27811E-08 1.30694E-09 4.77270E-12 3.29828E-12 8.90843E-05 9.99999E-02 7.04270E-13 4.91945E-06 1.83486E-08 2.95050E-04 4.95880E-01 8.23937E-03 1.11243E-05
628 2.09735E-09 6.53099E-08 3.02741E-07 7.02110E-13 2.88700E-09 6.92669E-12 1.71323E-14 2.83530E-14 1.06877E-12 4.69726E-06 5.60625E-06 9.03403E-10 1.65711E-12 1.76363E-11 1.00796E-13 1.09702E-13 2.24729E-09 7.60790E-09 3.80410E-07 1.18883E-10 1.24891E-08 1.33948E-09 4.97959E-12 3.13917E-12 8.94742E-05 9.99999E-02 7.17955E-13 4.90247E-06 1.97413E-08 2.95064E-04 4.95882E-01 8.23501E-03 1.07476E-05
629 2.15908E-09 6.54322E-08 3.09121E-07 7.15240E-13 3.23336E-09 6.92729E-12 1.80454E-14 2.91070E-14 1.10161E-12 4.69088E-06 5.25865E-06 9.34343E-10 1.71416E-12 1.88623E-11 1.01865E-13 1.26252E-13 2.18232E-09 8.21852E-09 3.81637E-07 1.17077E-10 1.22166E-08 1.37315E-09 5.18667E-12 2.99124E-12 8.98331E-05 9.99999E-02 7.32125E-13 4.89144E-06 2.12005E-08 2.95073E-04 4.95884E-01 8.23101E-03 1.03983E-05
630 2.22017E-09 6.54983E-08 3.15812E-07 7.27979E-13 3.61260E-09 6.92768E-12 1.89535E-14 2.98727E-14 1.13418E-12 4.68419E-06 4.93497E-06 9.66467E-10 1.77096E-12 2.01261E-11 1.02804E-13 1.44593E-13 2.12183E-09 8.86592E-09 3.81941E-07 1.15322E-10 1.19637E-08 1.40813E-09 5.39325E-12 2.85399E-12 9.01618E-05 9.99999E-02 7.46646E-13 4.88661E-06 2.27238E-08 2.95075E-04 4.95886E-01 8.22735E-03 1.00664E-05
631 2.27505E-09 6.48406E-08 3.20385E-07 7.36999E-13 4.05153E-09 6.92599E-12 1.97791E-14 3.08179E-14 1.16345E-12 4.67962E-06 4.67811E-06 9.97864E-10 1.82263E-12 2.13149E-11 1.03738E-13 1.65993E-13 2.09460E-09 9.50976E-09 3.82032E-07 1.14207E-10 1.18143E-08 1.44234E-09 5.63643E-12 2.74352E-12 9.03476E-05 9.99999E-02 7.59834E-13 4.95779E-06 2.40789E-08 2.95000E-04 4.95937E-01 8.12608E-03 9.80533E-06
632 2.33211E-09 6.52086E-08 3.29589E-07 7.50945E-13 4.44020E-09 6.92697E-12 2.07246E-14 3.14011E-14 1.19404E-12 4.67041E-06 4.38931E-06 1.03684E-09 1.87617E-12 2.25825E-11 1.04448E-13 1.84619E-13 2.02002E-09 1.02204E-08 3.79752E-07 1.12203E-10 1.15616E-08 1.48601E-09 5.79332E-12 2.62362E-12 9.06696E-05 9.99999E-02 7.73983E-13 4.92490E-06 2.57852E-08 2.95030E-04 4.95889E-01 8.22117E-03 9.50381E-06
633 2.84010E-09 6.15967E-08 4.17038E-07 8.55685E-13 1.10444E-08 6.91554E-12 2.91852E-14 3.93398E-14 1.46524E-12 4.58296E-06 2.52500E-06 1.50710E-09 2.36203E-12 3.60224E-11 1.06800E-13 4.90649E-13 1.67572E-09 1.95798E-08 3.32479E-07 1.00336E-10 1.03083E-08 2.00927E-09 7.71130E-12 1.85759E-12 9.20790E-05 9.99999E-02 9.08835E-13 5.38043E-06 4.41492E-08 2.94534E-04 4.95899E-01 8.20172E-03 7.50487E-06
634 3.16602E-09 5.36555E-08 5.17415E-07 9.42639E-13 2.12429E-08 6.88871E-12 3.79850E-14 4.71501E-14 1.63457E-12 4.48258E-06 1.73123E-06 2.30875E-09 2.68113E-12 4.69356E-11 1.07773E-13 8.65223E-13 1.52960E-09 3.28296E-08 2.69215E-07 9.56539E-11 1.01568E-08 2.90683E-09 9.58260E-12 1.54561E-12 9.16824E-05 9.99999E-02 9.91679E-13 6.56934E-06 6.23860E-08 2.93293E-04 4.95903E-01 8.19320E-03 6.53901E-06
635 3.36224E-09 4.49466E-08 6.12522E-07 1.01671E-12 3.37710E-08 6.85901E-12 4.85634E-14 5.49807E-14 1.73088E-12 4.38748E-06 1.38385E-06 3.55987E-09 2.88058E-12 5.46304E-11 1.11537E-13 1.20633E-12 1.45777E-09 5.00666E-08 2.19237E-07 9.44389E-11 1.04140E-08 4.28729E-09 1.17228E-11 1.40968E-12 9.02420E-05 1.00000E-01 1.02966E-12 8.35434E-06 7.75483E-08 2.91450E-04 4.95905E-01 8.18875E-03 6.03781E-06
636 3.49353E-09 3.77691E-08 6.95700E-07 1.08056E-12 4.72156E-08 6.83448E-12 6.09644E-14 6.25222E-14 1.79004E-12 4.30430E-06 1.20596E-06 5.32653E-09 3.02005E-12 6.03474E-11 1.16371E-13 1.47587E-12 1.41041E-09 7.15847E-08 1.82547E-07 9.43049E-11 1.07350E-08 6.22070E-09 1.41408E-11 1.33632E-12 8.83261E-05 1.00000E-01 1.04391E-12 1.04441E-05 8.93629E-08 2.89300E-04 4.95907E-01 8.18611E-03 5.73359E-06
637 3.59362E-09 3.25942E-08 7.66996E-07 1.13725E-12 6.02926E-08 6.81679E-12 7.43415E-14 6.90925E-14 1.83078E-12 4.23300E-06 1.09576E-06 7.60108E-09 3.12868E-12 6.49781E-11 1.20250E-13 1.66210E-12 1.37300E-09 9.73266E-08 1.54999E-07 9.44503E-11 1.10074E-08 8.73830E-09 1.66772E-11 1.28765E-12 8.63554E-05 1.00000E-01 1.04814E-12 1.25200E-05 9.82398E-08 2.87164E-04 4.95908E-01 8.18444E-03 5.51852E-06
638 3.67493E-09 2.90766E-08 8.27282E-07 1.18810E-12 7.19050E-08 6.80478E-12 8.74500E-14 7.41785E-14 1.86072E-12 4.17272E-06 1.01829E-06 1.02615E-08 3.21658E-12 6.88678E-11 1.22388E-13 1.76752E-12 1.34257E-09 1.26397E-07 1.33998E-07 9.46879E-11 1.12156E-08 1.17840E-08 1.91549E-11 1.25205E-12 8.45973E-05 1.00000E-01 1.04906E-12 1.43497E-05 1.04565E-07 2.85275E-04 4.95908E-01 8.18334E-03 5.35769E-06
639 3.74117E-09 2.67443E-08 8.76995E-07 1.23262E-12 8.13440E-08 6.79683E-12 9.90689E-14 7.76641E-14 1.88303E-12 4.12301E-06 9.61087E-07 1.30672E-08 3.28691E-12 7.21017E-11 1.22896E-13 1.80766E-12 1.31862E-09 1.56965E-07 1.18091E-07 9.49736E-11 1.13725E-08 1.51704E-08 2.14268E-11 1.22561E-12 8.31734E-05 1.00000E-01 1.04945E-12 1.58245E-05 1.08739E-07 2.83747E-04 4.95908E-01 8.18256E-03 5.23118E-06
640 3.79374E-09 2.52150E-08 9.16580E-07 1.26978E-12 8.84205E-08 6.79162E-12 1.08393E-13 7.97738E-14 1.89941E-12 4.08342E-06 9.18706E-07 1.57268E-08 3.34139E-12 7.47019E-11 1.22290E-13 1.80516E-12 1.30062E-09 1.86655E-07 1.06283E-07 9.52749E-11 1.14936E-08 1.85951E-08 2.33903E-11 1.20635E-12 8.20978E-05 1.00000E-01 1.05014E-12 1.69363E-05 1.11242E-07 2.82589E-04 4.95909E-01 8.18200E-03 5.13761E-06
641 3.83393E-09 2.42179E-08 9.46901E-07 1.29909E-12 9.33813E-08 6.78823E-12 1.15223E-13 8.08936E-14 1.91115E-12 4.05310E-06 8.87810E-07 1.80047E-08 3.38205E-12 7.67086E-11 1.21139E-13 1.78148E-12 1.28763E-09 2.13251E-07 9.77406E-08 9.55578E-11 1.15898E-08 2.17350E-08 2.49941E-11 1.19268E-12 8.13251E-05 1.00000E-01 1.05114E-12 1.77343E-05 1.12588E-07 2.81753E-04 4.95909E-01 8.18158E-03 5.06544E-06
642 3.86355E-09 2.35697E-08 9.69264E-07 1.32097E-12 9.66907E-08 6.78602E-12 1.19853E-13 8.14026E-14 1.91937E-12 4.03074E-06 8.65789E-07 1.97908E-08 3.41136E-12 7.81966E-11 1.19876E-13 1.75183E-12 1.27857E-09 2.35342E-07 9.17172E-08 9.57979E-11 1.16676E-08 2.43601E-08 2.62374E-11 1.18322E-12 8.07893E-05 1.00000E-01 1.05222E-12 1.82877E-05 1.13225E-07 2.81170E-04 4.95909E-01 8.18125E-03 5.01567E-06
643 3.88466E-09 2.31489E-08 9.85218E-07 1.33657E-12 9.88291E-08 6.78459E-12 1.22807E-13 8.15844E-14 1.92499E-12 4.01478E-06 8.50445E-07 2.10959E-08 3.43188E-12 7.92619E-11 1.18747E-13 1.72443E-12 1.27239E-09 2.52530E-07 8.75656E-08 9.59857E-11 1.17310E-08 2.63885E-08 2.71582E-11 1.17680E-12 8.04265E-05 1.00000E-01 1.05321E-12 1.86625E-05 1.13479E-07 2.80774E-04 4.95909E-01 8.18102E-03 4.97710E-06
644 3.89931E-09 2.28760E-08 9.96293E-07 1.34730E-12 1.00187E-07 6.78367E-12 1.24609E-13 8.16149E-14 1.92878E-12 4.00371E-06 8.39962E-07 2.20008E-08 3.44594E-12 8.00031E-11 1.17848E-13 1.70240E-12 1.26826E-09 2.65218E-07 8.47562E-08 9.61238E-11 1.17824E-08 2.78615E-08 2.78152E-11 1.17251E-12 8.01844E-05 1.00000E-01 1.05401E-12 1.89126E-05 1.13552E-07 2.80508E-04 4.95909E-01 8.18084E-03 4.95164E-06
645 3.90926E-09 2.26988E-08 1.00382E-06 1.35449E-12 1.01044E-07 6.78307E-12 1.25675E-13 8.15873E-14 1.93129E-12 3.99618E-06 8.32912E-07 2.26056E-08 3.45539E-12 8.05078E-11 1.17179E-13 1.68601E-12 1.26552E-09 2.74217E-07 8.28813E-08 9.62210E-11 1.18236E-08 2.88833E-08 2.82707E-11 1.16966E-12 8.00245E-05 1.00000E-01 1.05460E-12 1.90779E-05 1.13550E-07 2.80332E-04 4.95909E-01 8.18071E-03 4.93836E-06
646 3.91592E-09 2.25836E-08 1.00886E-06 1.35922E-12 1.01584E-07 6.78268E-12 1.26290E-13 8.15452E-14 1.93294E-12 3.99114E-06 8.28225E-07 2.30003E-08 3.46168E-12 8.08460E-11 1.16705E-13 1.67440E-12 1.26373E-09 2.80417E-07 8.16425E-08 9.62872E-11 1.18563E-08 2.95699E-08 2.85801E-11 1.16779E-12 7.99193E-05 1.00000E-01 1.05502E-12 1.91867E-05 1.13526E-07 2.80216E-04 4.95909E-01 8.18062E-03 4.92659E-06
647 3.92295E-09 2.23969E-08 1.00475E-06 1.35545E-12 1.02846E-07 6.78257E-12 1.25939E-13 8.22650E-14 1.93498E-12 3.99525E-06 8.28611E-07 2.31846E-08 3.46587E-12 8.11293E-11 1.16115E-13 1.68391E-12 1.27979E-09 2.84455E-07 8.06138E-08 9.66358E-11 1.19732E-08 2.99406E-08 2.90814E-11 1.16725E-12 7.97465E-05 1.00000E-01 1.05480E-12 1.93584E-05 1.11977E-07 2.80039E-04 4.95972E-01 8.05593E-03 4.93074E-06
648 3.92526E-09 2.23736E-08 1.00861E-06 1.35896E-12 1.02855E-07 6.78237E-12 1.26292E-13 8.20612E-14 1.93546E-12 3.99139E-06 8.25791E-07 2.33617E-08 3.46856E-12 8.12629E-11 1.15952E-13 1.67449E-12 1.27511E-09 2.87276E-07 8.01308E-08 9.65957E-11 1.19729E-08 3.02515E-08 2.91530E-11 1.16629E-12 7.97247E-05 1.00000E-01 1.05511E-12 1.93825E-05 1.12293E-07 2.80012E-04 4.95958E-01 8.08380E-03 4.91785E-06
649 3.92670E-09 2.23613E-08 1.01135E-06 1.36142E-12 1.02832E-07 6.78224E-12 1.26523E-13 8.19047E-14 1.93575E-12 3.98865E-06 8.23856E-07 2.34763E-08 3.47031E-12 8.13489E-11 1.15850E-13 1.66781E-12 1.27159E-09 2.89142E-07 7.98223E-08 9.65612E-11 1.19725E-08 3.04538E-08 2.91922E-11 1.16565E-12 7.97132E-05 1.00000E-01 1.05533E-12 1.93956E-05 1.12540E-07 2.79997E-04 4.95947E-01 8.10547E-03 4.91672E-06
650 3.92759E-09 2.23555E-08 1.01329E-06 1.36317E-12 1.02795E-07 6.78215E-12 1.26678E-13 8.17851E-14 1.93591E-12 3.98671E-06 8.22522E-07 2.35506E-08 3.47145E-12 8.14038E-11 1.15788E-13 1.66307E-12 1.26893E-09 2.90370E-07 7.96265E-08 9.65322E-11 1.19719E-08 3.05850E-08 2.92116E-11 1.16521E-12 7.97078E-05 1.00000E-01 1.05548E-12 1.94022E-05 1.12734E-07 2.79989E-04 4.95938E-01 8.12230E-03 4.91455E-06
651 3.92812E-09 2.23535E-08 1.01469E-06 1.36442E-12 1.02754E-07 6.78209E-12 1.26785E-13 8.16938E-14 1.93600E-12 3.98531E-06 8.21596E-07 2.35989E-08 3.47220E-12 8.14387E-11 1.15752E-13 1.65969E-12 1.26691E-09 2.91174E-07 7.95031E-08 9.65082E-11 1.19713E-08 3.06702E-08 2.92195E-11 1.16492E-12 7.97059E-05 1.00000E-01 1.05558E-12 1.94049E-05 1.12886E-07 2.79985E-04 4.95932E-01 8.13538E-03 4.91012E-06
652 3.92843E-09 2.23535E-08 1.01569E-06 1.36531E-12 1.02715E-07 6.78204E-12 1.26860E-13 8.16242E-14 1.93604E-12 3.98431E-06 8.20950E-07 2.36306E-08 3.47268E-12 8.14606E-11 1.15732E-13 1.65726E-12 1.26538E-09 2.91701E-07 7.94258E-08 9.64885E-11 1.19706E-08 3.07255E-08 2.92208E-11 1.16472E-12 7.97059E-05 1.00000E-01 1.05566E-12 1.94055E-05 1.13005E-07 2.79984E-04 4.95927E-01 8.14551E-03 4.91058E-06
653 3.92861E-09 2.23545E-08 1.01642E-06 1.36596E-12 1.02680E-07 6.78201E-12 1.26913E-13 8.15711E-14 1.93606E-12 3.98358E-06 8.20494E-07 2.36515E-08 3.47300E-12 8.14743E-11 1.15721E-13 1.65550E-12 1.26421E-09 2.92045E-07 7.93779E-08 9.64726E-11 1.19699E-08 3.07616E-08 2.92188E-11 1.16458E-12 7.97068E-05 1.00000E-01 1.05571E-12 1.94049E-05 1.13098E-07 2.79984E-04 4.95923E-01 8.15337E-03 4.90932E-06
654 3.92871E-09 2.23560E-08 1.01696E-06 1.36643E-12 1.02649E-07 6.78199E-12 1.26953E-13 8.15305E-14 1.93606E-12 3.98304E-06 8.20171E-07 2.36653E-08 3.47320E-12 8.14827E-11 1.15716E-13 1.65423E-12 1.26331E-09 2.92270E-07 7.93486E-08 9.64599E-11 1.19693E-08 3.07853E-08 2.92152E-11 1.16448E-12 7.97082E-05 1.00000E-01 1.05575E-12 1.94038E-05 1.13171E-07 2.79985E-04 4.95920E-01 8.15946E-03 4.90641E-06
655 3.92875E-09 2.23576E-08 1.01735E-06 1.36678E-12 1.02624E-07 6.78198E-12 1.26982E-13 8.14994E-14 1.93606E-12 3.98265E-06 8.19940E-07 2.36746E-08 3.47333E-12 8.14878E-11 1.15715E-13 1.65329E-12 1.26262E-09 2.92417E-07 7.93308E-08 9.64498E-11 1.19687E-08 3.08009E-08 2.92111E-11 1.16442E-12 7.97096E-05 1.00000E-01 1.05578E-12 1.94026E-05 1.13227E-07 2.79986E-04 4.95917E-01 8.16418E-03 4.90779E-06
656 3.92877E-09 2.23591E-08 1.01764E-06 1.36704E-12 1.02603E-07 6.78197E-12 1.27004E-13 8.14756E-14 1.93605E-12 3.98236E-06 8.19774E-07 2.36809E-08 3.47342E-12 8.14909E-11 1.15715E-13 1.65261E-12 1.26210E-09 2.92513E-07 7.93204E-08 9.64417E-11 1.19681E-08 3.08112E-08 2.92071E-11 1.16437E-12 7.97110E-05 1.00000E-01 1.05580E-12 1.94014E-05 1.13271E-07 2.79988E-04 4.95916E-01 8.16784E-03 4.90494E-06
657 3.92877E-09 2.23604E-08 1.01786E-06 1.36724E-12 1.02586E-07 6.78196E-12 1.27020E-13 8.14574E-14 1.93604E-12 3.98214E-06 8.19653E-07 2.36852E-08 3.47347E-12 8.14927E-11 1.15716E-13 1.65210E-12 1.26169E-09 2.92576E-07 7.93144E-08 9.64354E-11 1.19677E-08 3.08181E-08 2.92034E-11 1.16434E-12 7.97123E-05 1.00000E-01 1.05581E-12 1.94002E-05 1.13305E-07 2.79989E-04 4.95914E-01 8.17067E-03 4.90632E-06
658 3.92877E-09 2.23616E-08 1.01802E-06 1.36738E-12 1.02572E-07 6.78196E-12 1.27033E-13 8.14434E-14 1.93603E-12 3.98198E-06 8.19564E-07 2.36882E-08 3.47351E-12 8.14937E-11 1.15718E-13 1.65172E-12 1.26138E-09 2.92618E-07 7.93111E-08 9.64304E-11 1.19672E-08 3.08228E-08 2.92003E-11 1.16431E-12 7.97133E-05 1.00000E-01 1.05582E-12 1.93992E-05 1.13332E-07 2.79990E-04 4.95913E-01 8.17286E-03 4.90723E-06
659 3.92876E-09 2.23625E-08 1.01814E-06 1.36749E-12 1.02561E-07 6.78195E-12 1.27042E-13 8.14327E-14 1.93603E-12 3.98186E-06 8.19500E-07 2.36902E-08 3.47353E-12 8.14942E-11 1.15719E-13 1.65143E-12 1.26114E-09 2.92645E-07 7.93094E-08 9.64265E-11 1.19669E-08 3.08259E-08 2.91976E-11 1.16430E-12 7.97142E-05 1.00000E-01 1.05583E-12 1.93984E-05 1.13353E-07 2.79990E-04 4.95912E-01 8.17456E-03 4.90570E-06
660 3.92875E-09 2.23633E-08 1.01823E-06 1.36757E-12 1.02553E-07 6.78195E-12 1.27050E-13 8.14244E-14 1.93602E-12 3.98177E-06 8.19451E-07 2.36917E-08 3.47355E-12 8.14944E-11 1.15721E-13 1.65122E-12 1.26096E-09 2.92663E-07 7.93087E-08 9.64235E-11 1.19666E-08 3.08281E-08 2.91953E-11 1.16429E-12 7.97150E-05 1.00000E-01 1.05584E-12 1.93977E-05 1.13369E-07 2.79991E-04 4.95912E-01 8.17588E-03 4.90672E-06
661 3.92874E-09 2.23640E-08 1.01830E-06 1.36763E-12 1.02546E-07 6.78195E-12 1.27055E-13 8.14180E-14 1.93601E-12 3.98170E-06 8.19416E-07 2.36927E-08 3.47356E-12 8.14945E-11 1.15722E-13 1.65106E-12 1.26082E-09 2.92675E-07 7.93085E-08 9.64211E-11 1.19663E-08 3.08296E-08 2.91935E-11 1.16428E-12 7.97156E-05 1.00000E-01 1.05584E-12 1.93971E-05 1.13381E-07 2.79992E-04 4.95911E-01 8.17690E-03 4.90681E-06
662 3.92873E-09 2.23645E-08 1.01835E-06 1.36768E-12 1.02541E-07 6.78195E-12 1.27060E-13 8.14131E-14 1.93601E-12 3.98165E-06 8.19389E-07 2.36934E-08 3.47356E-12 8.14945E-11 1.15723E-13 1.65094E-12 1.26071E-09 2.92683E-07 7.93086E-08 9.64192E-11 1.19661E-08 3.08307E-08 2.91920E-11 1.16427E-12 7.97161E-05 1.00000E-01 1.05585E-12 1.93966E-05 1.13391E-07 2.79992E-04 4.95911E-01 8.17768E-03 4.90655E-06
663 3.92872E-09 2.23649E-08 1.01839E-06 1.36772E-12 1.02536E-07 6.78194E-12 1.27063E-13 8.14094E-14 1.93601E-12 3.98161E-06 8.19369E-07 2.36940E-08 3.47357E-12 8.14945E-11 1.15724E-13 1.65085E-12 1.26062E-09 2.92688E-07 7.93088E-08 9.64178E-11 1.19659E-08 3.08314E-08 2.91908E-11 1.16427E-12 7.97165E-05 1.00000E-01 1.05585E-12 1.93963E-05 1.13398E-07 2.79992E-04 4.95910E-01 8.17829E-03 4.90359E-06
664 3.92871E-09 2.23653E-08 1.01842E-06 1.36775E-12 1.02533E-07 6.78194E-12 1.27066E-13 8.14065E-14 1.93600E-12 3.98158E-06 8.19353E-07 2.36944E-08 3.47357E-12 8.14944E-11 1.15725E-13 1.65077E-12 1.26056E-09 2.92691E-07 7.93091E-08 9.64166E-11 1.19657E-08 3.08319E-08 2.91898E-11 1.16426E-12 7.97168E-05 1.00000E-01 1.05585E-12 1.93960E-05 1.13404E-07 2.79993E-04 4.95910E-01 8.17877E-03 4.90526E-06
665 3.92871E-09 2.23656E-08 1.01845E-06 1.36777E-12 1.02530E-07 6.78194E-12 1.27068E-13 8.14042E-14 1.93600E-12 3.98155E-06 8.19342E-07 2.36946E-08 3.47357E-12 8.14943E-11 1.15725E-13 1.65072E-12 1.26051E-09 2.92694E-07 7.93094E-08 9.64158E-11 1.19656E-08 3.08323E-08 2.91891E-11 1.16426E-12 7.97171E-05 1.00000E-01 1.05585E-12 1.93957E-05 1.13408E-07 2.79993E-04 4.95910E-01 8.17913E-03 4.90511E-06
666 3.92870E-09 2.23658E-08 1.01846E-06 1.36778E-12 1.02528E-07 6.78194E-12 1.27070E-13 8.14025E-14 1.93600E-12 3.98154E-06 8.19333E-07 2.36949E-08 3.47357E-12 8.14943E-11 1.15726E-13 1.65068E-12 1.26047E-09 2.92695E-07 7.93096E-08 9.64151E-11 1.19655E-08 3.08326E-08 2.91885E-11 1.16426E-12 7.97173E-05 1.00000E-01 1.05585E-12 1.93955E-05 1.13412E-07 2.79993E-04 4.95910E-01 8.17941E-03 4.90399E-06
667 3.92870E-09 2.23659E-08 1.01848E-06 1.36780E-12 1.02527E-07 6.78194E-12 1.27071E-13 8.14011E-14 1.93600E-12 3.98152E-06 8.19327E-07 2.36950E-08 3.47357E-12 8.14942E-11 1.15726E-13 1.65065E-12 1.26044E-09 2.92697E-07 7.93099E-08 9.64146E-11 1.19654E-08 3.08328E-08 2.91880E-11 1.16426E-12 7.97174E-05 1.00000E-01 1.05585E-12 1.93954E-05 1.13415E-07 2.79993E-04 4.95910E-01 8.17963E-03 4.90599E-06
