Particle n(H,0) n(H,1) n(C+,0) n(C+,1) n(O,0) n(O,1) n(O,2) n(O,3) n(O,4) n(C,0) n(C,1) n(C,2) n(C,3) n(C,4) n(CO,0) n(CO,1) n(CO,2) n(CO,3) n(CO,4) n(CO,5) n(CO,6) n(CO,7) n(CO,8) n(CO,9) n(CO,10) n(CO,11) n(CO,12) n(CO,13) n(CO,14) n(CO,15) n(CO,16) n(CO,17) n(CO,18) n(CO,19) n(CO,20) n(CO,21) n(CO,22) n(CO,23) n(CO,24) n(CO,25) n(CO,26) n(CO,27) n(CO,28) n(CO,29) n(CO,30) n(CO,31) n(CO,32) n(CO,33) n(CO,34) n(CO,35) n(CO,36) n(CO,37) n(CO,38) n(CO,39) n(CO,40) n(p-H2,0) n(p-H2,1) n(p-H2,2) n(p-H2,3) n(p-H2,4) n(p-H2,5) n(p-H2,6) n(p-H2,7) n(p-H2,8) n(p-H2,9) n(p-H2,10) n(p-H2,11) n(p-H2,12) n(p-H2,13) n(p-H2,14) n(p-H2,15) n(p-H2,16) n(p-H2,17) n(p-H2,18) n(p-H2,19) n(p-H2,20) n(p-H2,21) n(p-H2,22) n(p-H2,23) n(p-H2,24) n(p-H2,25) n(p-H2,26) n(p-H2,27) n(o-H2,0) n(o-H2,1) n(o-H2,2) n(o-H2,3) n(o-H2,4) n(o-H2,5) n(o-H2,6) n(o-H2,7) n(o-H2,8) n(o-H2,9) n(o-H2,10) n(o-H2,11) n(o-H2,12) n(o-H2,13) n(o-H2,14) n(o-H2,15) n(o-H2,16) n(o-H2,17) n(o-H2,18) n(o-H2,19) n(o-H2,20) n(o-H2,21) n(o-H2,22) n(o-H2,23) n(o-H2,24) 
742 7.36066E+01 2.44653E-69 4.24699E-03 8.19138E-06 2.96673E-01 1.84669E-07 1.74101E-10 1.65752E-17 8.68757E-20 6.03658E-02 2.94662E-02 2.80046E-03 1.92304E-16 0.00000E+00 7.66138E-04 1.40431E-03 8.07746E-04 1.26684E-04 1.67808E-06 4.26909E-08 2.06616E-09 9.91406E-11 3.77872E-12 1.14848E-13 2.75907E-15 4.98767E-17 7.41809E-19 6.01078E-20 4.29301E-20 9.31622E-20 3.31330E-20 7.23912E-20 1.59603E-20 0.00000E+00 4.31829E-20 1.08468E-20 7.89983E-20 0.00000E+00 7.93033E-20 1.29374E-19 1.28276E-20 1.83665E-20 1.30570E-19 1.47336E-19 4.16821E-25 1.07583E-19 1.70274E-20 1.31049E-19 0.00000E+00 2.05623E-19 8.78841E-20 3.87218E-19 4.48458E-19 1.71632E-19 1.01255E-18 4.63187E+02 5.66848E-09 0.00000E+00 1.67866E-13 0.00000E+00 0.00000E+00 3.96384E-16 1.20910E-14 0.00000E+00 7.29694E-14 0.00000E+00 0.00000E+00 0.00000E+00 3.76337E-18 0.00000E+00 0.00000E+00 3.49339E-14 1.54848E-20 0.00000E+00 5.10202E-24 5.52265E-18 4.01249E-20 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 8.65627E-14 8.37428E-03 7.80626E-17 0.00000E+00 0.00000E+00 1.29586E-20 2.42463E-20 1.16891E-19 7.36919E-19 6.06158E-21 0.00000E+00 0.00000E+00 9.36038E-21 1.42513E-19 3.56334E-23 8.41739E-20 4.17643E-21 0.00000E+00 1.04635E-26 2.04241E-29 3.36042E-25 6.21246E-20 1.56194E-26 3.90098E-20 5.90660E-46 2.48265E-18
743 7.36066E+01 2.44764E-69 4.24698E-03 8.19730E-06 2.96673E-01 1.85048E-07 1.74112E-10 7.03485E-18 1.99424E-21 6.03634E-02 2.94670E-02 2.80208E-03 0.00000E+00 3.21601E-18 7.65745E-04 1.40382E-03 8.08095E-04 1.27207E-04 1.69007E-06 4.27754E-08 2.06902E-09 9.92876E-11 3.78457E-12 1.15013E-13 2.76364E-15 4.99241E-17 7.29652E-19 0.00000E+00 1.90252E-23 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.48951E-20 0.00000E+00 1.16322E-25 5.30918E-20 1.49869E-20 0.00000E+00 1.18792E-19 3.40720E-21 2.10669E-19 1.67524E-19 1.61470E-19 1.38177E-19 0.00000E+00 4.63187E+02 5.66894E-09 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.55330E-16 9.07434E-15 0.00000E+00 7.14290E-14 0.00000E+00 0.00000E+00 2.51806E-17 0.00000E+00 8.22042E-16 0.00000E+00 0.00000E+00 1.73086E-19 0.00000E+00 1.16969E-23 3.56228E-17 2.44845E-21 0.00000E+00 2.85757E-25 3.60476E-15 1.25030E-15 1.66952E-45 1.15158E-13 8.37428E-03 2.61943E-16 7.64363E-18 3.72694E-20 0.00000E+00 0.00000E+00 0.00000E+00 1.64197E-18 9.15854E-21 0.00000E+00 0.00000E+00 0.00000E+00 1.68612E-19 1.97619E-23 0.00000E+00 2.14819E-21 1.47701E-19 3.83071E-26 8.02050E-29 7.61265E-23 6.65186E-20 3.23938E-26 2.38427E-20 8.74956E-47 1.09394E-18
744 7.36066E+01 2.44242E-69 4.24698E-03 8.20260E-06 2.96673E-01 1.85413E-07 1.74064E-10 3.59897E-17 2.47967E-19 6.03610E-02 2.94677E-02 2.80369E-03 4.60447E-17 0.00000E+00 7.65355E-04 1.40333E-03 8.08440E-04 1.27728E-04 1.70214E-06 4.28597E-08 2.07186E-09 9.94341E-11 3.79040E-12 1.15178E-13 2.76829E-15 4.99472E-17 5.98391E-19 8.68540E-24 3.55103E-20 3.30872E-24 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 3.78694E-24 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 7.09712E-20 0.00000E+00 0.00000E+00 1.47056E-19 1.41146E-19 4.08767E-20 2.28081E-19 2.06176E-19 2.61637E-19 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 8.08033E-20 0.00000E+00 4.63187E+02 5.66888E-09 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.42039E-14 0.00000E+00 5.55250E-14 0.00000E+00 0.00000E+00 5.38713E-17 0.00000E+00 0.00000E+00 1.99493E-16 2.21489E-14 6.48510E-21 0.00000E+00 6.25394E-24 2.37915E-17 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.78344E-45 1.51865E-13 8.37428E-03 2.93168E-16 2.46114E-17 2.80537E-18 1.52830E-20 0.00000E+00 0.00000E+00 4.98055E-19 0.00000E+00 1.16255E-19 4.73884E-23 1.70135E-20 0.00000E+00 1.43529E-23 1.95029E-19 1.23912E-21 0.00000E+00 5.80980E-26 2.50217E-29 6.18834E-23 2.12288E-20 0.00000E+00 1.39363E-20 1.58057E-46 3.38686E-18
745 7.36066E+01 2.44261E-69 4.24697E-03 8.20841E-06 2.96673E-01 1.85788E-07 1.74066E-10 7.88017E-18 1.15937E-19 6.03587E-02 2.94685E-02 2.80529E-03 0.00000E+00 2.47138E-18 7.64968E-04 1.40284E-03 8.08781E-04 1.28246E-04 1.71429E-06 4.29437E-08 2.07470E-09 9.95801E-11 3.79622E-12 1.15342E-13 2.77291E-15 5.00024E-17 7.15099E-19 1.41954E-19 8.58249E-20 1.02189E-19 7.98597E-20 2.04393E-19 1.61168E-19 1.55802E-19 1.26494E-19 9.95238E-20 8.67138E-20 1.60565E-19 8.23781E-20 4.60614E-20 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.63187E+02 5.66786E-09 0.00000E+00 0.00000E+00 0.00000E+00 1.54668E-18 9.17669E-16 3.29615E-14 2.92041E-15 3.27238E-14 0.00000E+00 1.06764E-20 1.81224E-16 7.84098E-18 2.97071E-15 5.89372E-15 3.52045E-14 2.65995E-19 0.00000E+00 4.22153E-24 1.01061E-16 1.67521E-20 2.78877E-17 1.58893E-24 6.85910E-15 6.77930E-15 2.03640E-44 1.78801E-13 8.37428E-03 3.88578E-16 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.65445E-19 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.28703E-23 0.00000E+00 1.72550E-21 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.98788E-20 0.00000E+00 0.00000E+00 3.05337E-47 2.87144E-19
746 7.36066E+01 2.44239E-69 4.24696E-03 8.21419E-06 2.96673E-01 1.86160E-07 1.74065E-10 2.60491E-17 2.22164E-19 6.03563E-02 2.94692E-02 2.80687E-03 1.93937E-17 5.13632E-18 7.64583E-04 1.40236E-03 8.09118E-04 1.28764E-04 1.72652E-06 4.30276E-08 2.07753E-09 9.97257E-11 3.80202E-12 1.15505E-13 2.77752E-15 5.02179E-17 8.09353E-19 2.41636E-20 4.75800E-20 5.84718E-20 1.52982E-20 0.00000E+00 0.00000E+00 4.46648E-20 3.37768E-20 8.78371E-20 6.81452E-20 1.21900E-19 1.04486E-19 9.59273E-20 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 5.34587E-20 0.00000E+00 1.34766E-19 0.00000E+00 0.00000E+00 2.77039E-19 4.09489E-19 0.00000E+00 4.63187E+02 5.66899E-09 0.00000E+00 0.00000E+00 1.33504E-14 0.00000E+00 6.39679E-17 4.31304E-14 0.00000E+00 1.09440E-13 0.00000E+00 0.00000E+00 8.36191E-18 0.00000E+00 0.00000E+00 2.10769E-15 9.35883E-15 0.00000E+00 0.00000E+00 9.53843E-24 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.57895E-13 8.37428E-03 2.96638E-16 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.36796E-19 0.00000E+00 0.00000E+00 6.84363E-24 0.00000E+00 0.00000E+00 0.00000E+00 2.38334E-19 0.00000E+00 2.17687E-19 4.81899E-26 0.00000E+00 1.84565E-23 0.00000E+00 0.00000E+00 3.51585E-20 0.00000E+00 3.12682E-18
747 7.36066E+01 2.44701E-69 4.24696E-03 8.22043E-06 2.96673E-01 1.86542E-07 1.74109E-10 2.88800E-21 5.92891E-22 6.03540E-02 2.94699E-02 2.80845E-03 6.03087E-19 0.00000E+00 7.64201E-04 1.40188E-03 8.09452E-04 1.29279E-04 1.73882E-06 4.31113E-08 2.08036E-09 9.98708E-11 3.80781E-12 1.15669E-13 2.78198E-15 5.02010E-17 6.32162E-19 1.65436E-23 0.00000E+00 0.00000E+00 6.19481E-21 3.75495E-21 3.84187E-20 7.93517E-21 3.95371E-20 1.51330E-19 2.56442E-20 3.18355E-20 2.71344E-20 0.00000E+00 6.73037E-20 8.69463E-20 0.00000E+00 1.00603E-19 1.88484E-19 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.67239E-19 0.00000E+00 0.00000E+00 0.00000E+00 4.63187E+02 5.66814E-09 0.00000E+00 0.00000E+00 5.98133E-14 4.72179E-18 1.09114E-15 1.36592E-14 3.34888E-15 3.94546E-14 2.30371E-15 1.00660E-20 3.58058E-17 1.42869E-17 1.52157E-15 2.35662E-15 3.08694E-14 2.47334E-19 0.00000E+00 3.25282E-23 7.81778E-17 3.58467E-20 4.73322E-17 7.22773E-25 6.33001E-15 3.42781E-15 1.59001E-44 0.00000E+00 8.37428E-03 2.39392E-16 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.38763E-19 2.48485E-21 0.00000E+00 0.00000E+00 0.00000E+00 8.73503E-21 9.36394E-24 0.00000E+00 1.70234E-21 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.24408E-21 1.70078E-27 0.00000E+00 0.00000E+00 2.32638E-18
748 7.36066E+01 2.44259E-69 4.24695E-03 8.22580E-06 2.96673E-01 1.86903E-07 1.74068E-10 2.64265E-17 1.57208E-19 6.03517E-02 2.94707E-02 2.81001E-03 0.00000E+00 0.00000E+00 7.63822E-04 1.40141E-03 8.09781E-04 1.29793E-04 1.75121E-06 4.31948E-08 2.08318E-09 1.00015E-10 3.81357E-12 1.15831E-13 2.78655E-15 5.02009E-17 6.78614E-19 3.46989E-20 1.08197E-19 3.52937E-20 1.83004E-20 1.25727E-19 9.38508E-20 1.33124E-19 1.18640E-19 5.78762E-20 9.77430E-26 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 3.09682E-21 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.20695E-19 0.00000E+00 4.63187E+02 5.66968E-09 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.47285E-14 0.00000E+00 4.81976E-14 0.00000E+00 0.00000E+00 3.69577E-17 0.00000E+00 0.00000E+00 6.61797E-16 1.56628E-14 3.32460E-20 0.00000E+00 0.00000E+00 6.40086E-17 0.00000E+00 0.00000E+00 0.00000E+00 1.14492E-15 0.00000E+00 0.00000E+00 0.00000E+00 8.37428E-03 2.53270E-16 4.66207E-18 0.00000E+00 0.00000E+00 0.00000E+00 5.28337E-20 9.01667E-19 0.00000E+00 2.18111E-19 0.00000E+00 0.00000E+00 0.00000E+00 1.16128E-23 2.18111E-19 1.36650E-21 0.00000E+00 1.99045E-26 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.11444E-46 0.00000E+00
749 7.36066E+01 2.44580E-69 4.24695E-03 8.23190E-06 2.96673E-01 1.87279E-07 1.74099E-10 3.41773E-20 7.61782E-23 6.03495E-02 2.94714E-02 2.81157E-03 0.00000E+00 8.54744E-18 7.63445E-04 1.40093E-03 8.10106E-04 1.30305E-04 1.76367E-06 4.32781E-08 2.08599E-09 1.00160E-10 3.81932E-12 1.15994E-13 2.79085E-15 5.02557E-17 5.25679E-19 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 8.33040E-20 7.58036E-20 1.21166E-19 6.81141E-20 0.00000E+00 4.63187E+02 5.66968E-09 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 3.28730E-15 0.00000E+00 8.72913E-15 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 6.79144E-16 1.61121E-14 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.33728E-20 0.00000E+00 1.52471E-25 0.00000E+00 0.00000E+00 0.00000E+00 8.11504E-14 8.37428E-03 5.20417E-17 4.76507E-17 3.25938E-18 7.39499E-21 0.00000E+00 3.84659E-19 0.00000E+00 1.17526E-20 1.63689E-19 2.19332E-23 1.42176E-20 2.58239E-19 1.08761E-23 3.95141E-19 1.17542E-21 7.59471E-19 5.90194E-26 1.06989E-29 4.99410E-23 6.24687E-21 4.54068E-27 4.34832E-20 4.33629E-47 2.72618E-18
750 7.36066E+01 2.44790E-69 4.24694E-03 8.23789E-06 2.96673E-01 1.87651E-07 1.74119E-10 9.28086E-19 9.54177E-20 6.03472E-02 2.94721E-02 2.81311E-03 8.52928E-17 0.00000E+00 7.63071E-04 1.40046E-03 8.10428E-04 1.30815E-04 1.77621E-06 4.33613E-08 2.08879E-09 1.00303E-10 3.82505E-12 1.16155E-13 2.79549E-15 5.04576E-17 8.06573E-19 6.91672E-22 0.00000E+00 4.11975E-26 2.46826E-20 3.93557E-24 5.64090E-20 0.00000E+00 3.86816E-20 4.48100E-21 0.00000E+00 0.00000E+00 1.08406E-20 1.15877E-19 1.56850E-19 1.66096E-20 9.96367E-20 6.43995E-20 1.23950E-19 2.75341E-19 2.79948E-19 4.08459E-19 2.62936E-19 2.23450E-19 9.79193E-20 9.88901E-20 2.71145E-19 2.88258E-19 4.21656E-19 4.63187E+02 5.66922E-09 4.33431E-13 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 5.13339E-14 4.30211E-16 2.32438E-21 0.00000E+00 6.98887E-18 0.00000E+00 0.00000E+00 2.27578E-14 0.00000E+00 0.00000E+00 5.06163E-24 0.00000E+00 1.66065E-20 1.59378E-17 0.00000E+00 0.00000E+00 4.12474E-15 0.00000E+00 1.07359E-13 8.37428E-03 3.48679E-16 0.00000E+00 4.06576E-19 0.00000E+00 0.00000E+00 0.00000E+00 8.50421E-19 0.00000E+00 4.87679E-19 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
751 7.36066E+01 2.44862E-69 4.24693E-03 8.24374E-06 2.96673E-01 1.88019E-07 1.74126E-10 1.06960E-17 1.27964E-19 6.03450E-02 2.94728E-02 2.81464E-03 0.00000E+00 0.00000E+00 7.62699E-04 1.40000E-03 8.10746E-04 1.31323E-04 1.78883E-06 4.34442E-08 2.09159E-09 1.00447E-10 3.83077E-12 1.16317E-13 2.80011E-15 5.05654E-17 6.56771E-19 1.63998E-20 6.72625E-20 2.38502E-20 1.00485E-20 0.00000E+00 4.69216E-21 3.61788E-22 0.00000E+00 0.00000E+00 2.53715E-20 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 9.64176E-20 0.00000E+00 0.00000E+00 9.61468E-20 0.00000E+00 1.85765E-20 1.78010E-19 9.46245E-20 1.18700E-19 0.00000E+00 0.00000E+00 1.21814E-19 4.63187E+02 5.66882E-09 1.45661E-12 5.24469E-13 7.88258E-14 0.00000E+00 3.15069E-16 0.00000E+00 3.53016E-15 0.00000E+00 7.22339E-15 4.94571E-21 1.11578E-16 0.00000E+00 9.14958E-16 3.86323E-15 1.15689E-14 4.73571E-19 0.00000E+00 2.28929E-23 1.78378E-16 3.86723E-20 3.37322E-17 1.49785E-24 6.85389E-15 3.44473E-15 1.33329E-44 1.37411E-13 8.37428E-03 3.31332E-16 0.00000E+00 4.50622E-19 0.00000E+00 0.00000E+00 1.39231E-19 4.27752E-19 2.69661E-21 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 3.79986E-24 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 6.86891E-21 0.00000E+00 1.44800E-18
752 7.36066E+01 2.44394E-69 4.24693E-03 8.24906E-06 2.96673E-01 1.88374E-07 1.74083E-10 1.06960E-17 2.71863E-20 6.03428E-02 2.94735E-02 2.81617E-03 0.00000E+00 9.23474E-18 7.62330E-04 1.39953E-03 8.11061E-04 1.31830E-04 1.80153E-06 4.35270E-08 2.09438E-09 1.00590E-10 3.83647E-12 1.16478E-13 2.80453E-15 5.04179E-17 6.77577E-19 6.06156E-20 0.00000E+00 6.60902E-20 0.00000E+00 1.12511E-20 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.31047E-21 0.00000E+00 0.00000E+00 6.83001E-22 3.62018E-21 3.56870E-20 5.48142E-20 5.94559E-20 5.28651E-20 1.01520E-19 7.41857E-20 2.74758E-19 4.04013E-19 3.93709E-19 4.16483E-19 3.90124E-19 4.01801E-19 0.00000E+00 4.63187E+02 5.66871E-09 0.00000E+00 3.25073E-13 5.80092E-14 0.00000E+00 6.14634E-16 3.16708E-14 5.89112E-15 0.00000E+00 0.00000E+00 5.48421E-22 4.88975E-17 0.00000E+00 0.00000E+00 2.64545E-16 1.22610E-14 1.77348E-20 0.00000E+00 5.54470E-24 6.06476E-18 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 3.04834E-15 2.28395E-45 1.56555E-13 8.37428E-03 6.33174E-16 7.78457E-17 0.00000E+00 0.00000E+00 0.00000E+00 5.03985E-20 1.35949E-19 0.00000E+00 6.38451E-19 2.55521E-23 0.00000E+00 1.11702E-20 4.80799E-24 0.00000E+00 1.43929E-21 0.00000E+00 0.00000E+00 0.00000E+00 2.27475E-24 0.00000E+00 0.00000E+00 0.00000E+00 7.91138E-47 0.00000E+00
753 7.36066E+01 2.44575E-69 4.24692E-03 8.25502E-06 2.96673E-01 1.88742E-07 1.74101E-10 4.68002E-17 2.42649E-19 6.03405E-02 2.94742E-02 2.81768E-03 0.00000E+00 1.60843E-18 7.61963E-04 1.39907E-03 8.11371E-04 1.32335E-04 1.81430E-06 4.36095E-08 2.09716E-09 1.00732E-10 3.84215E-12 1.16638E-13 2.80909E-15 5.06871E-17 8.31946E-19 1.17263E-21 7.04408E-20 2.08718E-20 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.02055E-19 4.79110E-20 5.18999E-20 1.33026E-19 2.43003E-20 1.77106E-19 1.67638E-19 0.00000E+00 4.63187E+02 5.66911E-09 0.00000E+00 2.21601E-13 0.00000E+00 1.46113E-19 4.16334E-16 1.96058E-14 4.69243E-15 1.17822E-14 0.00000E+00 1.06442E-20 2.51223E-16 0.00000E+00 2.36139E-15 1.14839E-14 1.34268E-14 0.00000E+00 4.49831E-14 3.97241E-23 1.28681E-17 3.63463E-20 6.89485E-18 6.32098E-26 1.56862E-15 1.87047E-15 1.26514E-44 0.00000E+00 8.37428E-03 0.00000E+00 0.00000E+00 0.00000E+00 1.27518E-20 2.89050E-19 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.94323E-21 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 5.21910E-26 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.01247E-21 0.00000E+00 4.56974E-19
754 7.36066E+01 2.44057E-69 4.24692E-03 8.26029E-06 2.96673E-01 1.89093E-07 1.74053E-10 1.12275E-17 8.72312E-20 6.03384E-02 2.94749E-02 2.81918E-03 7.36580E-17 0.00000E+00 7.61599E-04 1.39861E-03 8.11679E-04 1.32838E-04 1.82716E-06 4.36920E-08 2.09994E-09 1.00874E-10 3.84782E-12 1.16798E-13 2.81345E-15 5.07373E-17 8.31560E-19 1.03233E-19 1.51018E-20 4.82203E-20 1.04339E-19 1.63703E-19 1.37679E-19 8.91747E-20 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.02078E-20 0.00000E+00 5.08382E-20 9.13605E-20 1.34443E-19 1.27221E-19 4.60246E-20 3.01089E-20 1.47505E-20 7.84785E-20 1.90781E-19 1.30512E-19 7.51307E-20 2.08021E-19 2.18571E-19 0.00000E+00 0.00000E+00 4.63187E+02 5.67024E-09 1.60583E-12 0.00000E+00 4.96825E-14 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.49640E-15 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.55041E-16 3.68802E-15 3.90313E-16 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.32911E-20 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 3.96558E-14 8.37428E-03 1.71738E-16 3.03577E-17 9.20217E-18 0.00000E+00 0.00000E+00 3.75553E-19 0.00000E+00 5.91600E-21 6.53062E-19 0.00000E+00 0.00000E+00 9.40736E-20 2.04469E-23 0.00000E+00 1.77017E-21 0.00000E+00 3.24380E-27 9.46263E-29 0.00000E+00 9.26178E-20 3.11032E-26 0.00000E+00 5.01111E-46 8.29669E-19
755 7.36066E+01 2.44765E-69 4.24691E-03 8.26675E-06 2.96673E-01 1.89470E-07 1.74120E-10 5.65268E-18 9.79825E-20 6.03362E-02 2.94756E-02 2.82067E-03 0.00000E+00 7.45154E-19 7.61237E-04 1.39815E-03 8.11983E-04 1.33340E-04 1.84009E-06 4.37742E-08 2.10271E-09 1.01016E-10 3.85347E-12 1.16958E-13 2.81794E-15 5.09174E-17 8.30819E-19 3.23117E-25 7.78944E-21 5.86523E-22 6.82804E-20 0.00000E+00 5.74469E-20 3.15194E-20 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.38021E-19 9.05144E-20 1.54319E-19 0.00000E+00 9.48252E-20 1.13401E-19 1.62919E-20 0.00000E+00 1.41319E-19 1.79126E-19 7.61804E-20 3.90881E-20 0.00000E+00 0.00000E+00 0.00000E+00 4.63187E+02 5.67064E-09 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.41820E-14 0.00000E+00 1.24761E-13 0.00000E+00 0.00000E+00 1.21715E-16 0.00000E+00 0.00000E+00 6.60583E-15 1.80689E-14 2.03553E-20 5.29091E-15 0.00000E+00 3.40236E-17 0.00000E+00 0.00000E+00 0.00000E+00 1.50054E-15 0.00000E+00 5.61614E-45 1.58276E-13 8.37428E-03 3.00107E-16 0.00000E+00 0.00000E+00 6.66708E-22 0.00000E+00 2.92862E-19 1.06260E-18 7.26595E-21 0.00000E+00 0.00000E+00 0.00000E+00 9.39148E-20 5.75084E-23 0.00000E+00 9.16020E-21 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.73165E-19 0.00000E+00 2.27508E-20 5.67225E-46 2.76387E-18
756 7.36066E+01 2.44256E-69 4.24691E-03 8.27202E-06 2.96673E-01 1.89819E-07 1.74073E-10 3.23671E-18 2.08204E-21 6.03340E-02 2.94763E-02 2.82216E-03 0.00000E+00 1.47283E-17 7.60877E-04 1.39770E-03 8.12283E-04 1.33839E-04 1.85310E-06 4.38562E-08 2.10548E-09 1.01157E-10 3.85911E-12 1.17117E-13 2.82230E-15 5.08228E-17 7.42581E-19 0.00000E+00 1.80655E-21 7.17192E-20 5.46273E-20 1.20769E-20 2.00011E-21 5.53384E-21 3.43896E-20 1.26783E-20 0.00000E+00 9.54143E-20 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.03687E-20 1.49430E-19 1.07334E-20 2.50329E-20 1.34015E-19 6.17241E-21 8.38340E-20 6.85110E-19 3.39747E-19 4.63187E+02 5.66865E-09 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 9.59519E-16 4.83797E-14 0.00000E+00 1.02807E-13 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 7.71518E-16 3.36536E-16 1.36783E-14 0.00000E+00 0.00000E+00 9.22823E-24 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 3.17021E-16 2.79712E-45 0.00000E+00 8.37428E-03 4.05925E-16 0.00000E+00 5.00088E-18 4.33112E-21 0.00000E+00 2.86932E-20 1.77453E-18 2.71646E-21 0.00000E+00 1.34352E-23 0.00000E+00 5.84982E-20 2.55004E-23 0.00000E+00 3.31286E-21 0.00000E+00 1.27732E-26 0.00000E+00 0.00000E+00 1.47490E-19 0.00000E+00 7.31228E-21 1.26069E-46 1.52932E-18
