Particle [HI] [CII] [OI] [CI] CO p-H2 o-H2 Total 
197 3.32817E-97 1.00347E-21 4.09752E-21 1.38160E-30 5.93766E-44 1.59086E-29 4.81130E-29 5.10100E-21
198 3.32755E-97 1.00347E-21 4.09752E-21 1.38160E-30 5.94743E-44 1.59086E-29 4.81131E-29 5.10099E-21
199 3.32693E-97 1.00347E-21 4.09752E-21 1.38161E-30 5.94081E-44 1.59086E-29 4.81132E-29 5.10099E-21
200 3.32631E-97 1.00347E-21 4.09752E-21 1.38161E-30 5.93193E-44 1.59087E-29 4.81133E-29 5.10099E-21
201 3.32569E-97 1.00347E-21 4.09751E-21 1.38162E-30 5.94268E-44 1.59087E-29 4.81134E-29 5.10098E-21
202 3.32507E-97 1.00347E-21 4.09751E-21 1.38162E-30 5.95578E-44 1.59087E-29 4.81134E-29 5.10098E-21
203 3.32445E-97 1.00347E-21 4.09751E-21 1.38163E-30 5.93448E-44 1.59087E-29 4.81135E-29 5.10098E-21
204 3.32383E-97 1.00347E-21 4.09750E-21 1.38163E-30 5.95344E-44 1.59088E-29 4.81136E-29 5.10097E-21
205 3.32321E-97 1.00347E-21 4.09750E-21 1.38163E-30 5.93376E-44 1.59088E-29 4.81137E-29 5.10097E-21
206 3.32259E-97 1.00347E-21 4.09750E-21 1.38164E-30 5.92799E-44 1.59088E-29 4.81138E-29 5.10097E-21
207 3.32198E-97 1.00347E-21 4.09749E-21 1.38164E-30 5.94676E-44 1.59088E-29 4.81139E-29 5.10096E-21
208 3.32136E-97 1.00347E-21 4.09749E-21 1.38165E-30 5.92639E-44 1.59089E-29 4.81140E-29 5.10096E-21
209 3.32074E-97 1.00347E-21 4.09749E-21 1.38165E-30 5.94213E-44 1.59089E-29 4.81141E-29 5.10095E-21
