Particle Photoelectic H2Form H2Pumping H2Photodis CIPhotoion Cosmic-Rays Turbulence Chemistry Gas-Grain Coulomb Total 
369 3.36867E-19 1.31868E-19 1.21102E-24 3.37199E-20 2.21697E-20 2.50673E-22 2.21359E-23 3.64095E-22 -1.31803E-20 0.00000E+00 5.12082E-19
370 3.36764E-19 1.28590E-19 1.17938E-24 3.28335E-20 2.21558E-20 2.50739E-22 2.21359E-23 3.67135E-22 -1.31785E-20 0.00000E+00 5.07806E-19
371 3.36662E-19 1.25554E-19 1.15006E-24 3.20122E-20 2.21422E-20 2.50800E-22 2.21359E-23 3.70026E-22 -1.31767E-20 0.00000E+00 5.03837E-19
372 3.36559E-19 1.22731E-19 1.12277E-24 3.12486E-20 2.21288E-20 2.50857E-22 2.21359E-23 3.72780E-22 -1.31749E-20 0.00000E+00 5.00140E-19
373 3.36457E-19 1.20098E-19 1.09729E-24 3.05359E-20 2.21157E-20 2.50910E-22 2.21359E-23 3.75408E-22 -1.31731E-20 0.00000E+00 4.96683E-19
374 3.36354E-19 1.17635E-19 1.07343E-24 2.98689E-20 2.21028E-20 2.50960E-22 2.21359E-23 3.77921E-22 -1.31713E-20 0.00000E+00 4.93442E-19
375 3.36252E-19 1.15324E-19 1.05103E-24 2.92429E-20 2.20901E-20 2.51006E-22 2.21359E-23 3.80327E-22 -1.31695E-20 0.00000E+00 4.90394E-19
376 3.36150E-19 1.13150E-19 1.02994E-24 2.86539E-20 2.20776E-20 2.51050E-22 2.21359E-23 3.82635E-22 -1.31677E-20 0.00000E+00 4.87521E-19
377 3.36048E-19 1.11100E-19 1.01004E-24 2.80981E-20 2.20653E-20 2.51091E-22 2.21359E-23 3.84850E-22 -1.31659E-20 0.00000E+00 4.84804E-19
378 3.35946E-19 1.09162E-19 9.91212E-25 2.75727E-20 2.20531E-20 2.51130E-22 2.21359E-23 3.86980E-22 -1.31641E-20 0.00000E+00 4.82231E-19
379 3.35844E-19 1.07327E-19 9.73373E-25 2.70751E-20 2.20412E-20 2.51167E-22 2.21359E-23 3.89030E-22 -1.31623E-20 0.00000E+00 4.79788E-19
380 3.35742E-19 1.05585E-19 9.56432E-25 2.66027E-20 2.20294E-20 2.51202E-22 2.21359E-23 3.91005E-22 -1.31605E-20 0.00000E+00 4.77464E-19
381 3.35640E-19 1.03930E-19 9.40321E-25 2.61536E-20 2.20177E-20 2.51235E-22 2.21359E-23 3.92910E-22 -1.31587E-20 0.00000E+00 4.75250E-19
382 3.35538E-19 1.02354E-19 9.24972E-25 2.57259E-20 2.20062E-20 2.51267E-22 2.21359E-23 3.94749E-22 -1.31569E-20 0.00000E+00 4.73137E-19
383 3.35436E-19 1.00852E-19 9.10327E-25 2.53179E-20 2.19948E-20 2.51297E-22 2.21359E-23 3.96526E-22 -1.31551E-20 0.00000E+00 4.71116E-19
384 3.35335E-19 9.94161E-20 8.96329E-25 2.49281E-20 2.19836E-20 2.51326E-22 2.21359E-23 3.98245E-22 -1.31533E-20 0.00000E+00 4.69182E-19
385 3.35233E-19 9.80436E-20 8.82938E-25 2.45553E-20 2.19725E-20 2.51354E-22 2.21359E-23 3.99908E-22 -1.31515E-20 0.00000E+00 4.67327E-19
386 3.35132E-19 9.67294E-20 8.70108E-25 2.41982E-20 2.19615E-20 2.51380E-22 2.21359E-23 4.01519E-22 -1.31497E-20 0.00000E+00 4.65547E-19
387 3.35030E-19 9.54693E-20 8.57801E-25 2.38558E-20 2.19507E-20 2.51405E-22 2.21359E-23 4.03080E-22 -1.31480E-20 0.00000E+00 4.63835E-19
388 3.34929E-19 9.42596E-20 8.45980E-25 2.35270E-20 2.19399E-20 2.51430E-22 2.21359E-23 4.04595E-22 -1.31462E-20 0.00000E+00 4.62188E-19
389 3.34827E-19 9.30973E-20 8.34617E-25 2.32110E-20 2.19293E-20 2.51453E-22 2.21359E-23 4.06065E-22 -1.31444E-20 0.00000E+00 4.60601E-19
390 3.34726E-19 9.19794E-20 8.23682E-25 2.29070E-20 2.19188E-20 2.51475E-22 2.21359E-23 4.07493E-22 -1.31426E-20 0.00000E+00 4.59070E-19
391 3.34625E-19 9.09030E-20 8.13148E-25 2.26142E-20 2.19083E-20 2.51497E-22 2.21359E-23 4.08880E-22 -1.31408E-20 0.00000E+00 4.57593E-19
392 3.34523E-19 8.98653E-20 8.02989E-25 2.23320E-20 2.18980E-20 2.51518E-22 2.21359E-23 4.10229E-22 -1.31390E-20 0.00000E+00 4.56164E-19
393 3.34422E-19 8.88646E-20 7.93187E-25 2.20597E-20 2.18877E-20 2.51538E-22 2.21359E-23 4.11541E-22 -1.31372E-20 0.00000E+00 4.54783E-19
394 3.34321E-19 8.78985E-20 7.83720E-25 2.17968E-20 2.18776E-20 2.51558E-22 2.21359E-23 4.12819E-22 -1.31354E-20 0.00000E+00 4.53446E-19
395 3.34220E-19 8.69647E-20 7.74567E-25 2.15426E-20 2.18675E-20 2.51576E-22 2.21359E-23 4.14063E-22 -1.31336E-20 0.00000E+00 4.52150E-19
396 3.34119E-19 8.60620E-20 7.65714E-25 2.12969E-20 2.18576E-20 2.51594E-22 2.21359E-23 4.15275E-22 -1.31318E-20 0.00000E+00 4.50893E-19
397 3.34018E-19 8.51885E-20 7.57143E-25 2.10590E-20 2.18477E-20 2.51612E-22 2.21359E-23 4.16456E-22 -1.31300E-20 0.00000E+00 4.49674E-19
398 3.33917E-19 8.43425E-20 7.48841E-25 2.08287E-20 2.18378E-20 2.51629E-22 2.21359E-23 4.17608E-22 -1.31283E-20 0.00000E+00 4.48490E-19
399 3.33816E-19 8.35226E-20 7.40790E-25 2.06053E-20 2.18281E-20 2.51645E-22 2.21359E-23 4.18732E-22 -1.31265E-20 0.00000E+00 4.47339E-19
400 3.33715E-19 8.27277E-20 7.32982E-25 2.03888E-20 2.18184E-20 2.51661E-22 2.21359E-23 4.19829E-22 -1.31247E-20 0.00000E+00 4.46220E-19
401 3.33614E-19 8.19564E-20 7.25404E-25 2.01786E-20 2.18088E-20 2.51677E-22 2.21359E-23 4.20900E-22 -1.31229E-20 0.00000E+00 4.45131E-19
402 3.33513E-19 8.12076E-20 7.18043E-25 1.99746E-20 2.17993E-20 2.51692E-22 2.21359E-23 4.21946E-22 -1.31211E-20 0.00000E+00 4.44070E-19
403 3.33413E-19 8.04800E-20 7.10889E-25 1.97763E-20 2.17899E-20 2.51707E-22 2.21359E-23 4.22968E-22 -1.31193E-20 0.00000E+00 4.43037E-19
404 3.33312E-19 7.97730E-20 7.03935E-25 1.95836E-20 2.17805E-20 2.51721E-22 2.21359E-23 4.23967E-22 -1.31175E-20 0.00000E+00 4.42030E-19
405 3.33211E-19 7.90854E-20 6.97169E-25 1.93961E-20 2.17712E-20 2.51735E-22 2.21359E-23 4.24943E-22 -1.31157E-20 0.00000E+00 4.41048E-19
406 3.33111E-19 7.84162E-20 6.90583E-25 1.92137E-20 2.17619E-20 2.51748E-22 2.21359E-23 4.25899E-22 -1.31139E-20 0.00000E+00 4.40089E-19
407 3.33010E-19 7.77649E-20 6.84170E-25 1.90361E-20 2.17527E-20 2.51761E-22 2.21359E-23 4.26834E-22 -1.31121E-20 0.00000E+00 4.39153E-19
408 3.32910E-19 7.71306E-20 6.77923E-25 1.88631E-20 2.17436E-20 2.51774E-22 2.21359E-23 4.27748E-22 -1.31104E-20 0.00000E+00 4.38239E-19
409 3.32809E-19 7.65125E-20 6.71833E-25 1.86945E-20 2.17345E-20 2.51786E-22 2.21359E-23 4.28644E-22 -1.31086E-20 0.00000E+00 4.37345E-19
410 3.32709E-19 7.59098E-20 6.65894E-25 1.85300E-20 2.17255E-20 2.51799E-22 2.21359E-23 4.29521E-22 -1.31068E-20 0.00000E+00 4.36471E-19
411 3.32608E-19 7.53222E-20 6.60101E-25 1.83697E-20 2.17165E-20 2.51810E-22 2.21359E-23 4.30380E-22 -1.31050E-20 0.00000E+00 4.35617E-19
412 3.32508E-19 7.47488E-20 6.54448E-25 1.82133E-20 2.17076E-20 2.51822E-22 2.21359E-23 4.31222E-22 -1.31032E-20 0.00000E+00 4.34780E-19
413 3.32408E-19 7.41892E-20 6.48928E-25 1.80606E-20 2.16988E-20 2.51833E-22 2.21359E-23 4.32047E-22 -1.31014E-20 0.00000E+00 4.33961E-19
414 3.32307E-19 7.36427E-20 6.43536E-25 1.79114E-20 2.16900E-20 2.51844E-22 2.21359E-23 4.32856E-22 -1.30996E-20 0.00000E+00 4.33159E-19
415 3.32207E-19 7.31089E-20 6.38268E-25 1.77657E-20 2.16812E-20 2.51855E-22 2.21359E-23 4.33649E-22 -1.30978E-20 0.00000E+00 4.32373E-19
416 3.32107E-19 7.25873E-20 6.33119E-25 1.76233E-20 2.16725E-20 2.51865E-22 2.21359E-23 4.34426E-22 -1.30961E-20 0.00000E+00 4.31603E-19
417 3.32007E-19 7.20775E-20 6.28085E-25 1.74841E-20 2.16638E-20 2.51876E-22 2.21359E-23 4.35189E-22 -1.30943E-20 0.00000E+00 4.30848E-19
418 3.31907E-19 7.15788E-20 6.23159E-25 1.73479E-20 2.16552E-20 2.51886E-22 2.21359E-23 4.35938E-22 -1.30925E-20 0.00000E+00 4.30107E-19
419 3.31806E-19 7.10911E-20 6.18341E-25 1.72148E-20 2.16467E-20 2.51895E-22 2.21359E-23 4.36673E-22 -1.30907E-20 0.00000E+00 4.29380E-19
420 3.31706E-19 7.06139E-20 6.13625E-25 1.70844E-20 2.16382E-20 2.51905E-22 2.21359E-23 4.37394E-22 -1.30889E-20 0.00000E+00 4.28666E-19
421 3.31606E-19 7.01467E-20 6.09007E-25 1.69568E-20 2.16297E-20 2.51914E-22 2.21359E-23 4.38103E-22 -1.30871E-20 0.00000E+00 4.27965E-19
422 3.31506E-19 6.96893E-20 6.04485E-25 1.68319E-20 2.16213E-20 2.51924E-22 2.21359E-23 4.38799E-22 -1.30853E-20 0.00000E+00 4.27277E-19
423 3.31406E-19 6.92414E-20 6.00056E-25 1.67095E-20 2.16129E-20 2.51933E-22 2.21359E-23 4.39482E-22 -1.30836E-20 0.00000E+00 4.26601E-19
424 3.31307E-19 6.88025E-20 5.95715E-25 1.65896E-20 2.16045E-20 2.51941E-22 2.21359E-23 4.40153E-22 -1.30818E-20 0.00000E+00 4.25936E-19
425 3.31207E-19 6.83724E-20 5.91459E-25 1.64721E-20 2.15962E-20 2.51950E-22 2.21359E-23 4.40813E-22 -1.30800E-20 0.00000E+00 4.25283E-19
426 3.31107E-19 6.79508E-20 5.87287E-25 1.63569E-20 2.15880E-20 2.51958E-22 2.21359E-23 4.41461E-22 -1.30782E-20 0.00000E+00 4.24640E-19
427 3.31007E-19 6.75375E-20 5.83196E-25 1.62440E-20 2.15797E-20 2.51967E-22 2.21359E-23 4.42099E-22 -1.30764E-20 0.00000E+00 4.24009E-19
428 3.30907E-19 6.71320E-20 5.79182E-25 1.61332E-20 2.15716E-20 2.51975E-22 2.21359E-23 4.42725E-22 -1.30746E-20 0.00000E+00 4.23387E-19
429 3.30808E-19 6.67343E-20 5.75243E-25 1.60244E-20 2.15634E-20 2.51983E-22 2.21359E-23 4.43342E-22 -1.30729E-20 0.00000E+00 4.22775E-19
430 3.30708E-19 6.63440E-20 5.71378E-25 1.59178E-20 2.15553E-20 2.51991E-22 2.21359E-23 4.43948E-22 -1.30711E-20 0.00000E+00 4.22173E-19
431 3.30608E-19 6.59610E-20 5.67583E-25 1.58131E-20 2.15472E-20 2.51998E-22 2.21359E-23 4.44544E-22 -1.30693E-20 0.00000E+00 4.21579E-19
432 3.30509E-19 6.55849E-20 5.63857E-25 1.57103E-20 2.15392E-20 2.52006E-22 2.21359E-23 4.45131E-22 -1.30675E-20 0.00000E+00 4.20995E-19
433 3.30409E-19 6.52156E-20 5.60197E-25 1.56093E-20 2.15312E-20 2.52013E-22 2.21359E-23 4.45708E-22 -1.30657E-20 0.00000E+00 4.20420E-19
434 3.30310E-19 6.48529E-20 5.56602E-25 1.55101E-20 2.15232E-20 2.52021E-22 2.21359E-23 4.46276E-22 -1.30639E-20 0.00000E+00 4.19853E-19
435 3.30210E-19 6.44967E-20 5.53070E-25 1.54127E-20 2.15153E-20 2.52028E-22 2.21359E-23 4.46835E-22 -1.30622E-20 0.00000E+00 4.19294E-19
436 3.30111E-19 6.41465E-20 5.49597E-25 1.53170E-20 2.15074E-20 2.52035E-22 2.21359E-23 4.47386E-22 -1.30604E-20 0.00000E+00 4.18743E-19
437 3.30011E-19 6.38025E-20 5.46185E-25 1.52229E-20 2.14995E-20 2.52042E-22 2.21359E-23 4.47928E-22 -1.30586E-20 0.00000E+00 4.18200E-19
438 3.29912E-19 6.34642E-20 5.42830E-25 1.51304E-20 2.14917E-20 2.52049E-22 2.21359E-23 4.48462E-22 -1.30568E-20 0.00000E+00 4.17664E-19
439 3.29812E-19 6.31317E-20 5.39530E-25 1.50395E-20 2.14839E-20 2.52055E-22 2.21359E-23 4.48987E-22 -1.30550E-20 0.00000E+00 4.17136E-19
440 3.29713E-19 6.28046E-20 5.36284E-25 1.49500E-20 2.14761E-20 2.52062E-22 2.21359E-23 4.49505E-22 -1.30533E-20 0.00000E+00 4.16615E-19
441 3.29773E-19 6.24924E-20 4.24382E-25 1.48557E-20 2.35098E-20 2.51961E-22 2.21359E-23 4.22463E-22 -7.61687E-21 0.00000E+00 4.23711E-19
442 3.29673E-19 6.21765E-20 4.21887E-25 1.47693E-20 2.35010E-20 2.51968E-22 2.21359E-23 4.22935E-22 -7.61558E-21 0.00000E+00 4.23202E-19
443 3.29574E-19 6.18657E-20 4.19431E-25 1.46842E-20 2.34923E-20 2.51975E-22 2.21359E-23 4.23400E-22 -7.61429E-21 0.00000E+00 4.22700E-19
444 3.29350E-19 6.15587E-20 5.00201E-25 1.46054E-20 2.18304E-20 2.52068E-22 2.21359E-23 4.45845E-22 -1.18707E-20 0.00000E+00 4.16194E-19
445 3.29251E-19 6.12572E-20 4.97342E-25 1.45229E-20 2.18226E-20 2.52074E-22 2.21359E-23 4.46320E-22 -1.18691E-20 0.00000E+00 4.15706E-19
446 3.29152E-19 6.09604E-20 4.94527E-25 1.44417E-20 2.18148E-20 2.52080E-22 2.21359E-23 4.46788E-22 -1.18674E-20 0.00000E+00 4.15223E-19
447 3.29053E-19 6.06681E-20 4.91755E-25 1.43618E-20 2.18070E-20 2.52086E-22 2.21359E-23 4.47250E-22 -1.18657E-20 0.00000E+00 4.14746E-19
448 3.28954E-19 6.03802E-20 4.89024E-25 1.42830E-20 2.17993E-20 2.52092E-22 2.21359E-23 4.47705E-22 -1.18641E-20 0.00000E+00 4.14274E-19
449 3.28855E-19 6.00968E-20 4.86334E-25 1.42054E-20 2.17915E-20 2.52098E-22 2.21359E-23 4.48154E-22 -1.18624E-20 0.00000E+00 4.13809E-19
450 3.28756E-19 5.98175E-20 4.83684E-25 1.41290E-20 2.17839E-20 2.52103E-22 2.21359E-23 4.48597E-22 -1.18608E-20 0.00000E+00 4.13348E-19
451 3.28657E-19 5.95423E-20 4.81073E-25 1.40537E-20 2.17762E-20 2.52109E-22 2.21359E-23 4.49034E-22 -1.18591E-20 0.00000E+00 4.12893E-19
452 3.28558E-19 5.92712E-20 4.78499E-25 1.39795E-20 2.17686E-20 2.52115E-22 2.21359E-23 4.49465E-22 -1.18574E-20 0.00000E+00 4.12444E-19
453 3.27570E-19 5.67606E-20 4.54650E-25 1.32923E-20 2.16936E-20 2.52166E-22 2.21359E-23 4.53472E-22 -1.18408E-20 0.00000E+00 4.08204E-19
454 3.26586E-19 5.45617E-20 4.33735E-25 1.26902E-20 2.16209E-20 2.52211E-22 2.21359E-23 4.57002E-22 -1.18243E-20 0.00000E+00 4.04366E-19
455 3.25605E-19 5.26140E-20 4.15189E-25 1.21569E-20 2.15501E-20 2.52250E-22 2.21359E-23 4.60138E-22 -1.18077E-20 0.00000E+00 4.00853E-19
456 3.24627E-19 5.08723E-20 3.98589E-25 1.16799E-20 2.14811E-20 2.52286E-22 2.21359E-23 4.62940E-22 -1.17912E-20 0.00000E+00 3.97607E-19
457 3.23652E-19 4.93021E-20 3.83612E-25 1.12500E-20 2.14137E-20 2.52318E-22 2.21359E-23 4.65461E-22 -1.17747E-20 0.00000E+00 3.94584E-19
458 3.22681E-19 4.78764E-20 3.70005E-25 1.08596E-20 2.13477E-20 2.52347E-22 2.21359E-23 4.67738E-22 -1.17582E-20 0.00000E+00 3.91749E-19
459 3.21712E-19 4.65739E-20 3.57566E-25 1.05031E-20 2.12829E-20 2.52373E-22 2.21359E-23 4.69805E-22 -1.17417E-20 0.00000E+00 3.89075E-19
460 3.20747E-19 4.53775E-20 3.46134E-25 1.01757E-20 2.12192E-20 2.52398E-22 2.21359E-23 4.71688E-22 -1.17252E-20 0.00000E+00 3.86541E-19
461 3.19784E-19 4.42730E-20 3.35578E-25 9.87350E-21 2.11566E-20 2.52420E-22 2.21359E-23 4.73410E-22 -1.17088E-20 0.00000E+00 3.84127E-19
462 3.18825E-19 4.32491E-20 3.25788E-25 9.59347E-21 2.10949E-20 2.52441E-22 2.21359E-23 4.74988E-22 -1.16924E-20 0.00000E+00 3.81820E-19
463 3.17869E-19 4.22960E-20 3.16675E-25 9.33295E-21 2.10340E-20 2.52461E-22 2.21359E-23 4.76438E-22 -1.16760E-20 0.00000E+00 3.79607E-19
464 3.16915E-19 4.14058E-20 3.08162E-25 9.08971E-21 2.09739E-20 2.52479E-22 2.21359E-23 4.77774E-22 -1.16596E-20 0.00000E+00 3.77478E-19
465 3.15964E-19 4.05715E-20 3.00183E-25 8.86189E-21 2.09146E-20 2.52496E-22 2.21359E-23 4.79008E-22 -1.16433E-20 0.00000E+00 3.75423E-19
466 3.15017E-19 3.97875E-20 2.92685E-25 8.64790E-21 2.08559E-20 2.52512E-22 2.21359E-23 4.80148E-22 -1.16269E-20 0.00000E+00 3.73436E-19
467 3.14072E-19 3.90485E-20 2.85620E-25 8.44636E-21 2.07979E-20 2.52527E-22 2.21359E-23 4.81205E-22 -1.16106E-20 0.00000E+00 3.71510E-19
468 3.13130E-19 3.83505E-20 2.78945E-25 8.25607E-21 2.07404E-20 2.52541E-22 2.21359E-23 4.82184E-22 -1.15943E-20 0.00000E+00 3.69640E-19
469 3.12191E-19 3.76895E-20 2.72627E-25 8.07601E-21 2.06835E-20 2.52554E-22 2.21359E-23 4.83094E-22 -1.15781E-20 0.00000E+00 3.67820E-19
470 3.11255E-19 3.70622E-20 2.66633E-25 7.90526E-21 2.06271E-20 2.52567E-22 2.21359E-23 4.83939E-22 -1.15618E-20 0.00000E+00 3.66047E-19
471 3.10322E-19 3.64658E-20 2.60935E-25 7.74303E-21 2.05712E-20 2.52579E-22 2.21359E-23 4.84725E-22 -1.15456E-20 0.00000E+00 3.64316E-19
472 3.09392E-19 3.58977E-20 2.55510E-25 7.58862E-21 2.05157E-20 2.52591E-22 2.21359E-23 4.85457E-22 -1.15294E-20 0.00000E+00 3.62625E-19
473 3.08464E-19 3.53556E-20 2.50336E-25 7.44141E-21 2.04607E-20 2.52602E-22 2.21359E-23 4.86138E-22 -1.15132E-20 0.00000E+00 3.60970E-19
474 3.07539E-19 3.48376E-20 2.45393E-25 7.30083E-21 2.04060E-20 2.52612E-22 2.21359E-23 4.86772E-22 -1.14970E-20 0.00000E+00 3.59348E-19
475 3.06617E-19 3.43417E-20 2.40665E-25 7.16639E-21 2.03518E-20 2.52622E-22 2.21359E-23 4.87364E-22 -1.14808E-20 0.00000E+00 3.57759E-19
476 3.05698E-19 3.38664E-20 2.36135E-25 7.03764E-21 2.02979E-20 2.52632E-22 2.21359E-23 4.87914E-22 -1.14647E-20 0.00000E+00 3.56198E-19
477 3.04782E-19 3.34103E-20 2.31790E-25 6.91419E-21 2.02443E-20 2.52641E-22 2.21359E-23 4.88427E-22 -1.14486E-20 0.00000E+00 3.54665E-19
478 3.03868E-19 3.29720E-20 2.27618E-25 6.79567E-21 2.01910E-20 2.52650E-22 2.21359E-23 4.88905E-22 -1.14325E-20 0.00000E+00 3.53158E-19
479 3.02957E-19 3.25502E-20 2.23606E-25 6.68174E-21 2.01381E-20 2.52659E-22 2.21359E-23 4.89350E-22 -1.14164E-20 0.00000E+00 3.51675E-19
480 3.02049E-19 3.21440E-20 2.19745E-25 6.57212E-21 2.00854E-20 2.52667E-22 2.21359E-23 4.89764E-22 -1.14004E-20 0.00000E+00 3.50215E-19
481 3.01144E-19 3.17524E-20 2.16025E-25 6.46653E-21 2.00331E-20 2.52675E-22 2.21359E-23 4.90148E-22 -1.13843E-20 0.00000E+00 3.48776E-19
482 3.00241E-19 3.13744E-20 2.12438E-25 6.36472E-21 1.99810E-20 2.52683E-22 2.21359E-23 4.90505E-22 -1.13683E-20 0.00000E+00 3.47358E-19
483 2.99341E-19 3.10092E-20 2.08975E-25 6.26647E-21 1.99291E-20 2.52690E-22 2.21359E-23 4.90837E-22 -1.13523E-20 0.00000E+00 3.45959E-19
484 2.98444E-19 3.06561E-20 2.05629E-25 6.17156E-21 1.98775E-20 2.52697E-22 2.21359E-23 4.91144E-22 -1.13364E-20 0.00000E+00 3.44579E-19
485 2.97549E-19 3.03143E-20 2.02394E-25 6.07981E-21 1.98261E-20 2.52704E-22 2.21359E-23 4.91427E-22 -1.13204E-20 0.00000E+00 3.43215E-19
486 2.96657E-19 2.99833E-20 1.99264E-25 5.99104E-21 1.97749E-20 2.52711E-22 2.21359E-23 4.91689E-22 -1.13045E-20 0.00000E+00 3.41869E-19
487 2.95768E-19 2.96625E-20 1.96232E-25 5.90509E-21 1.97239E-20 2.52717E-22 2.21359E-23 4.91930E-22 -1.12885E-20 0.00000E+00 3.40538E-19
488 2.94881E-19 2.93513E-20 1.93294E-25 5.82180E-21 1.96732E-20 2.52724E-22 2.21359E-23 4.92152E-22 -1.12727E-20 0.00000E+00 3.39222E-19
489 2.93998E-19 2.90491E-20 1.90446E-25 5.74105E-21 1.96226E-20 2.52730E-22 2.21359E-23 4.92354E-22 -1.12568E-20 0.00000E+00 3.37921E-19
490 2.93116E-19 2.87556E-20 1.87681E-25 5.66269E-21 1.95722E-20 2.52736E-22 2.21359E-23 4.92539E-22 -1.12409E-20 0.00000E+00 3.36634E-19
491 2.92238E-19 2.84703E-20 1.84997E-25 5.58662E-21 1.95220E-20 2.52742E-22 2.21359E-23 4.92707E-22 -1.12251E-20 0.00000E+00 3.35359E-19
492 2.91362E-19 2.81928E-20 1.82388E-25 5.51271E-21 1.94720E-20 2.52747E-22 2.21359E-23 4.92858E-22 -1.12093E-20 0.00000E+00 3.34098E-19
493 2.90489E-19 2.79228E-20 1.79853E-25 5.44086E-21 1.94221E-20 2.52753E-22 2.21359E-23 4.92994E-22 -1.11935E-20 0.00000E+00 3.32849E-19
494 2.89618E-19 2.76598E-20 1.77387E-25 5.37098E-21 1.93724E-20 2.52758E-22 2.21359E-23 4.93115E-22 -1.11777E-20 0.00000E+00 3.31612E-19
495 2.88750E-19 2.74035E-20 1.74987E-25 5.30298E-21 1.93228E-20 2.52763E-22 2.21359E-23 4.93222E-22 -1.11619E-20 0.00000E+00 3.30385E-19
496 2.87884E-19 2.71537E-20 1.72650E-25 5.23677E-21 1.92734E-20 2.52768E-22 2.21359E-23 4.93315E-22 -1.11462E-20 0.00000E+00 3.29170E-19
497 2.87021E-19 2.69100E-20 1.70373E-25 5.17228E-21 1.92241E-20 2.52773E-22 2.21359E-23 4.93395E-22 -1.11305E-20 0.00000E+00 3.27966E-19
498 2.86161E-19 2.66723E-20 1.68154E-25 5.10942E-21 1.91750E-20 2.52778E-22 2.21359E-23 4.93463E-22 -1.11148E-20 0.00000E+00 3.26772E-19
499 2.85303E-19 2.64401E-20 1.65991E-25 5.04812E-21 1.91259E-20 2.52783E-22 2.21359E-23 4.93518E-22 -1.10991E-20 0.00000E+00 3.25587E-19
500 2.84448E-19 2.62134E-20 1.63880E-25 4.98834E-21 1.90770E-20 2.52787E-22 2.21359E-23 4.93562E-22 -1.10834E-20 0.00000E+00 3.24412E-19
501 2.83596E-19 2.59918E-20 1.61821E-25 4.92999E-21 1.90283E-20 2.52792E-22 2.21359E-23 4.93595E-22 -1.10678E-20 0.00000E+00 3.23247E-19
502 2.82746E-19 2.57751E-20 1.59810E-25 4.87302E-21 1.89796E-20 2.52796E-22 2.21359E-23 4.93617E-22 -1.10521E-20 0.00000E+00 3.22090E-19
503 2.81898E-19 2.55633E-20 1.57846E-25 4.81738E-21 1.89311E-20 2.52801E-22 2.21359E-23 4.93629E-22 -1.10365E-20 0.00000E+00 3.20942E-19
504 2.81053E-19 2.53560E-20 1.55927E-25 4.76301E-21 1.88826E-20 2.52805E-22 2.21359E-23 4.93631E-22 -1.10210E-20 0.00000E+00 3.19802E-19
505 2.80211E-19 2.51531E-20 1.54052E-25 4.70987E-21 1.88343E-20 2.52809E-22 2.21359E-23 4.93623E-22 -1.10054E-20 0.00000E+00 3.18671E-19
506 2.79371E-19 2.49544E-20 1.52218E-25 4.65791E-21 1.87861E-20 2.52813E-22 2.21359E-23 4.93606E-22 -1.09898E-20 0.00000E+00 3.17548E-19
507 2.78533E-19 2.47598E-20 1.50425E-25 4.60708E-21 1.87380E-20 2.52817E-22 2.21359E-23 4.93580E-22 -1.09743E-20 0.00000E+00 3.16432E-19
508 2.77698E-19 2.45691E-20 1.48670E-25 4.55735E-21 1.86899E-20 2.52821E-22 2.21359E-23 4.93545E-22 -1.09588E-20 0.00000E+00 3.15324E-19
509 2.76866E-19 2.43822E-20 1.46953E-25 4.50867E-21 1.86420E-20 2.52824E-22 2.21359E-23 4.93501E-22 -1.09433E-20 0.00000E+00 3.14224E-19
510 2.76036E-19 2.41989E-20 1.45271E-25 4.46101E-21 1.85941E-20 2.52828E-22 2.21359E-23 4.93449E-22 -1.09279E-20 0.00000E+00 3.13131E-19
511 2.75196E-19 2.40127E-20 1.46905E-25 4.41440E-21 1.83883E-20 2.52836E-22 2.21359E-23 4.96456E-22 -1.14645E-20 0.00000E+00 3.11319E-19
512 2.74371E-19 2.38364E-20 1.45254E-25 4.36867E-21 1.83412E-20 2.52839E-22 2.21359E-23 4.96387E-22 -1.14485E-20 0.00000E+00 3.10240E-19
513 2.73549E-19 2.36633E-20 1.43636E-25 4.32385E-21 1.82941E-20 2.52843E-22 2.21359E-23 4.96310E-22 -1.14325E-20 0.00000E+00 3.09169E-19
514 2.72729E-19 2.34933E-20 1.42050E-25 4.27991E-21 1.82470E-20 2.52846E-22 2.21359E-23 4.96227E-22 -1.14166E-20 0.00000E+00 3.08104E-19
515 2.71911E-19 2.33265E-20 1.40495E-25 4.23683E-21 1.82001E-20 2.52850E-22 2.21359E-23 4.96136E-22 -1.14006E-20 0.00000E+00 3.07045E-19
516 2.71096E-19 2.31625E-20 1.38970E-25 4.19457E-21 1.81532E-20 2.52853E-22 2.21359E-23 4.96038E-22 -1.13847E-20 0.00000E+00 3.05993E-19
517 2.70283E-19 2.30015E-20 1.37475E-25 4.15312E-21 1.81064E-20 2.52856E-22 2.21359E-23 4.95933E-22 -1.13688E-20 0.00000E+00 3.04946E-19
518 2.69572E-19 2.28826E-20 1.11202E-25 4.11183E-21 1.95385E-20 2.52821E-22 2.21359E-23 4.69024E-22 -6.79244E-21 0.00000E+00 3.10057E-19
519 2.68653E-19 2.26811E-20 1.37593E-25 4.07258E-21 1.78631E-20 2.52866E-22 2.21359E-23 4.98711E-22 -1.18870E-20 0.00000E+00 3.02157E-19
520 2.67848E-19 2.25281E-20 1.36146E-25 4.03337E-21 1.78170E-20 2.52869E-22 2.21359E-23 4.98585E-22 -1.18706E-20 0.00000E+00 3.01129E-19
521 2.67045E-19 2.23776E-20 1.34726E-25 3.99488E-21 1.77709E-20 2.52872E-22 2.21359E-23 4.98453E-22 -1.18542E-20 0.00000E+00 3.00108E-19
