Particle [HI] [CII] [OI] [CI] CO p-H2 o-H2 Total 
210 0.00000E+00 2.34679E-19 7.75395E-19 2.68046E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.05605E-17
211 0.00000E+00 2.34655E-19 7.73960E-19 2.68136E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.05591E-17
212 0.00000E+00 2.34632E-19 7.72601E-19 2.68223E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.05577E-17
213 0.00000E+00 2.34610E-19 7.71289E-19 2.68310E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.05564E-17
214 0.00000E+00 2.34588E-19 7.70068E-19 2.68393E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.05551E-17
215 0.00000E+00 2.34567E-19 7.68907E-19 2.68473E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.05539E-17
216 0.00000E+00 2.34547E-19 7.67802E-19 2.68552E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.05528E-17
217 0.00000E+00 2.01053E-19 5.10391E-19 2.68148E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.02619E-17
218 0.00000E+00 2.21431E-19 6.64105E-19 2.68531E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.04360E-17
219 0.00000E+00 2.21413E-19 6.63320E-19 2.68603E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.04352E-17
220 0.00000E+00 2.21396E-19 6.62553E-19 2.68675E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.04344E-17
221 0.00000E+00 2.21379E-19 6.61834E-19 2.68745E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.04337E-17
222 0.00000E+00 2.21363E-19 6.61143E-19 2.68813E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.04330E-17
223 0.00000E+00 2.21347E-19 6.60479E-19 2.68879E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.04323E-17
224 0.00000E+00 2.21331E-19 6.59829E-19 2.68946E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.04316E-17
225 0.00000E+00 2.21315E-19 6.59215E-19 2.69010E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.04310E-17
226 0.00000E+00 2.21300E-19 6.58624E-19 2.69073E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.04304E-17
227 0.00000E+00 2.21285E-19 6.58043E-19 2.69137E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.04298E-17
228 0.00000E+00 2.21271E-19 6.57493E-19 2.69198E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.04292E-17
229 0.00000E+00 2.21257E-19 6.56962E-19 2.69258E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.04287E-17
230 0.00000E+00 2.21243E-19 6.56448E-19 2.69317E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.04282E-17
231 0.00000E+00 2.21230E-19 6.55942E-19 2.69376E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.04276E-17
232 0.00000E+00 2.21217E-19 6.55461E-19 2.69434E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.04271E-17
233 0.00000E+00 2.21204E-19 6.54995E-19 2.69490E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.04267E-17
234 0.00000E+00 2.21191E-19 6.54535E-19 2.69547E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.04262E-17
235 0.00000E+00 2.21178E-19 6.54097E-19 2.69602E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.04257E-17
236 0.00000E+00 2.21166E-19 6.53672E-19 2.69656E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.04253E-17
237 0.00000E+00 2.21154E-19 6.53259E-19 2.69710E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.04249E-17
238 0.00000E+00 2.21142E-19 6.52850E-19 2.69763E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.04245E-17
239 0.00000E+00 2.21130E-19 6.52460E-19 2.69816E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.04241E-17
240 0.00000E+00 2.21119E-19 6.52080E-19 2.69867E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.04237E-17
241 0.00000E+00 2.21107E-19 6.51703E-19 2.69919E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.04233E-17
242 0.00000E+00 2.21096E-19 6.51343E-19 2.69969E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.04229E-17
243 0.00000E+00 2.21085E-19 6.50993E-19 2.70019E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.04225E-17
244 0.00000E+00 2.21074E-19 6.50651E-19 2.70068E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.04222E-17
245 0.00000E+00 2.21063E-19 6.50310E-19 2.70118E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.04218E-17
246 0.00000E+00 2.21053E-19 6.49985E-19 2.70166E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.04215E-17
247 0.00000E+00 2.21042E-19 6.49667E-19 2.70214E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.04212E-17
248 0.00000E+00 2.07485E-19 5.49500E-19 2.69969E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.03075E-17
249 0.00000E+00 2.07475E-19 5.49267E-19 2.70014E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.03072E-17
250 0.00000E+00 2.07466E-19 5.49038E-19 2.70060E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.03070E-17
251 0.00000E+00 2.07456E-19 5.48815E-19 2.70104E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.03067E-17
252 0.00000E+00 2.07447E-19 5.48592E-19 2.70150E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.03065E-17
253 0.00000E+00 2.07438E-19 5.48379E-19 2.70194E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.03063E-17
254 0.00000E+00 2.07429E-19 5.48169E-19 2.70237E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.03061E-17
255 0.00000E+00 2.07420E-19 5.47960E-19 2.70281E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.03059E-17
256 0.00000E+00 2.07411E-19 5.47759E-19 2.70324E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.03056E-17
257 0.00000E+00 2.07403E-19 5.47562E-19 2.70366E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.03054E-17
258 0.00000E+00 2.07394E-19 5.47369E-19 2.70408E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.03052E-17
259 0.00000E+00 2.07385E-19 5.47176E-19 2.70450E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.03050E-17
260 0.00000E+00 2.07377E-19 5.46990E-19 2.70492E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.03048E-17
261 0.00000E+00 2.07369E-19 5.46808E-19 2.70532E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.03047E-17
262 0.00000E+00 2.07360E-19 5.46629E-19 2.70573E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.03045E-17
263 0.00000E+00 2.07352E-19 5.46449E-19 2.70614E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.03043E-17
264 0.00000E+00 2.07344E-19 5.46276E-19 2.70654E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.03041E-17
265 0.00000E+00 2.07336E-19 5.46107E-19 2.70694E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.03039E-17
266 0.00000E+00 2.07328E-19 5.45936E-19 2.70734E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.03037E-17
267 0.00000E+00 2.07320E-19 5.45772E-19 2.70773E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.03036E-17
268 0.00000E+00 2.07313E-19 5.45611E-19 2.70811E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.03034E-17
269 0.00000E+00 2.07305E-19 5.45452E-19 2.70850E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.03032E-17
270 0.00000E+00 2.07297E-19 5.45293E-19 2.70889E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.03031E-17
271 0.00000E+00 2.07290E-19 5.45139E-19 2.70926E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.03029E-17
272 0.00000E+00 2.07282E-19 5.44988E-19 2.70964E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.03028E-17
273 0.00000E+00 2.07210E-19 5.43586E-19 2.71328E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.03013E-17
274 0.00000E+00 2.07143E-19 5.42363E-19 2.71671E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.03000E-17
275 0.00000E+00 2.07081E-19 5.41279E-19 2.71995E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.02989E-17
276 0.00000E+00 2.07021E-19 5.40306E-19 2.72303E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.02978E-17
277 0.00000E+00 2.06965E-19 5.39425E-19 2.72597E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.02969E-17
278 0.00000E+00 2.06912E-19 5.38617E-19 2.72879E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.02960E-17
279 0.00000E+00 1.86969E-19 4.01067E-19 2.72551E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01385E-17
280 0.00000E+00 1.86924E-19 4.00668E-19 2.72804E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01381E-17
281 0.00000E+00 1.86881E-19 4.00295E-19 2.73050E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01377E-17
282 0.00000E+00 1.86839E-19 3.99945E-19 2.73288E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01373E-17
283 0.00000E+00 1.86798E-19 3.99616E-19 2.73518E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01369E-17
284 0.00000E+00 1.86759E-19 3.99304E-19 2.73742E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01366E-17
285 0.00000E+00 1.86720E-19 3.99009E-19 2.73961E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01362E-17
286 0.00000E+00 1.86683E-19 3.98727E-19 2.74174E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01359E-17
287 0.00000E+00 1.86646E-19 3.98459E-19 2.74382E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01356E-17
288 0.00000E+00 1.86610E-19 3.98203E-19 2.74585E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01353E-17
289 0.00000E+00 1.86575E-19 3.97958E-19 2.74783E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01351E-17
290 0.00000E+00 1.86541E-19 3.97723E-19 2.74978E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01348E-17
291 0.00000E+00 1.86508E-19 3.97496E-19 2.75169E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01345E-17
292 0.00000E+00 1.86475E-19 3.97278E-19 2.75356E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01343E-17
293 0.00000E+00 1.86443E-19 3.97068E-19 2.75539E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01340E-17
294 0.00000E+00 1.86411E-19 3.96866E-19 2.75719E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01338E-17
295 0.00000E+00 1.86380E-19 3.96670E-19 2.75896E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01336E-17
296 0.00000E+00 1.86349E-19 3.96481E-19 2.76071E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01334E-17
297 0.00000E+00 1.86319E-19 3.96297E-19 2.76242E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01331E-17
298 0.00000E+00 1.86289E-19 3.96119E-19 2.76411E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01329E-17
299 0.00000E+00 1.86260E-19 3.95946E-19 2.76577E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01327E-17
300 0.00000E+00 1.86231E-19 3.95779E-19 2.76740E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01325E-17
301 0.00000E+00 1.86203E-19 3.95616E-19 2.76901E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01324E-17
302 0.00000E+00 1.86175E-19 3.95457E-19 2.77060E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01322E-17
303 0.00000E+00 1.86147E-19 3.95303E-19 2.77217E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01320E-17
304 0.00000E+00 1.86120E-19 3.95152E-19 2.77372E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01318E-17
305 0.00000E+00 1.86093E-19 3.95006E-19 2.77524E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01316E-17
306 0.00000E+00 1.86066E-19 3.94863E-19 2.77675E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01315E-17
307 0.00000E+00 1.86040E-19 3.94723E-19 2.77824E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01313E-17
308 0.00000E+00 1.86014E-19 3.94587E-19 2.77971E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01312E-17
309 0.00000E+00 1.85988E-19 3.94454E-19 2.78116E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01310E-17
310 0.00000E+00 1.85962E-19 3.94324E-19 2.78260E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01308E-17
311 0.00000E+00 1.85937E-19 3.94196E-19 2.78402E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01307E-17
312 0.00000E+00 1.85912E-19 3.94072E-19 2.78542E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01305E-17
313 0.00000E+00 1.85888E-19 3.93950E-19 2.78681E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01304E-17
314 0.00000E+00 1.85863E-19 3.93830E-19 2.78819E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01303E-17
315 0.00000E+00 1.85839E-19 3.93713E-19 2.78955E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01301E-17
316 0.00000E+00 1.85815E-19 3.93598E-19 2.79090E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01300E-17
317 0.00000E+00 1.85791E-19 3.93486E-19 2.79223E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01298E-17
318 0.00000E+00 1.85768E-19 3.93376E-19 2.79355E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01297E-17
319 0.00000E+00 1.85744E-19 3.93267E-19 2.79486E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01296E-17
320 0.00000E+00 1.85721E-19 3.93161E-19 2.79615E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01294E-17
321 0.00000E+00 1.85698E-19 3.93056E-19 2.79744E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01293E-17
322 0.00000E+00 1.85676E-19 3.92954E-19 2.79871E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01292E-17
323 0.00000E+00 1.85653E-19 3.92853E-19 2.79997E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01291E-17
324 0.00000E+00 1.85631E-19 3.92754E-19 2.80122E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01290E-17
325 0.00000E+00 1.85609E-19 3.92656E-19 2.80246E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01288E-17
326 0.00000E+00 1.85587E-19 3.92560E-19 2.80369E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01287E-17
327 0.00000E+00 1.85565E-19 3.92466E-19 2.80491E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01286E-17
328 0.00000E+00 1.85543E-19 3.92373E-19 2.80612E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01285E-17
329 0.00000E+00 1.85522E-19 3.92282E-19 2.80731E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01284E-17
330 0.00000E+00 1.85501E-19 3.92192E-19 2.80850E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01283E-17
331 0.00000E+00 1.85479E-19 3.92104E-19 2.80968E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01282E-17
332 0.00000E+00 1.85458E-19 3.92016E-19 2.81085E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01281E-17
333 0.00000E+00 1.85438E-19 3.91930E-19 2.81201E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01280E-17
334 0.00000E+00 1.85417E-19 3.91846E-19 2.81317E-21 1.33285E-18 4.26858E-18 1.39463E-17 2.01278E-17
335 0.00000E+00 1.53370E-19 2.29520E-19 2.76311E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99334E-17
336 0.00000E+00 1.61922E-19 2.71899E-19 2.77825E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99844E-17
337 0.00000E+00 1.61904E-19 2.71835E-19 2.77932E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99843E-17
338 0.00000E+00 1.61886E-19 2.71771E-19 2.78039E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99842E-17
339 0.00000E+00 1.61868E-19 2.71709E-19 2.78145E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99841E-17
340 0.00000E+00 1.61850E-19 2.71647E-19 2.78250E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99841E-17
341 0.00000E+00 1.61833E-19 2.71587E-19 2.78354E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99840E-17
342 0.00000E+00 1.61815E-19 2.71527E-19 2.78458E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99839E-17
343 0.00000E+00 1.61797E-19 2.71467E-19 2.78561E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99838E-17
344 0.00000E+00 1.61780E-19 2.71409E-19 2.78664E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99837E-17
345 0.00000E+00 1.61763E-19 2.71351E-19 2.78765E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99837E-17
346 0.00000E+00 1.61746E-19 2.71293E-19 2.78866E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99836E-17
347 0.00000E+00 1.61728E-19 2.71237E-19 2.78967E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99835E-17
348 0.00000E+00 1.61711E-19 2.71181E-19 2.79067E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99835E-17
349 0.00000E+00 1.61695E-19 2.71125E-19 2.79166E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99834E-17
350 0.00000E+00 1.61678E-19 2.71071E-19 2.79265E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99833E-17
351 0.00000E+00 1.61661E-19 2.71017E-19 2.79363E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99832E-17
352 0.00000E+00 1.61644E-19 2.70963E-19 2.79460E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99832E-17
353 0.00000E+00 1.61628E-19 2.70910E-19 2.79558E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99831E-17
354 0.00000E+00 1.61611E-19 2.70858E-19 2.79654E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99830E-17
355 0.00000E+00 1.61595E-19 2.70806E-19 2.79750E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99830E-17
356 0.00000E+00 1.61579E-19 2.70755E-19 2.79845E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99829E-17
357 0.00000E+00 1.61562E-19 2.70704E-19 2.79940E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99828E-17
358 0.00000E+00 1.61546E-19 2.70654E-19 2.80034E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99828E-17
359 0.00000E+00 1.61530E-19 2.70604E-19 2.80128E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99827E-17
360 0.00000E+00 1.61514E-19 2.70554E-19 2.80221E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99826E-17
361 0.00000E+00 1.61498E-19 2.70506E-19 2.80314E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99826E-17
362 0.00000E+00 1.61483E-19 2.70457E-19 2.80406E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99825E-17
363 0.00000E+00 1.61328E-19 2.69997E-19 2.81304E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99819E-17
364 0.00000E+00 1.61180E-19 2.69574E-19 2.82161E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99813E-17
365 0.00000E+00 1.61037E-19 2.69180E-19 2.82980E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99808E-17
366 0.00000E+00 1.60896E-19 2.68811E-19 2.83758E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99803E-17
367 0.00000E+00 1.60759E-19 2.68463E-19 2.84507E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99798E-17
368 0.00000E+00 1.60626E-19 2.68133E-19 2.85232E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99794E-17
369 0.00000E+00 1.60496E-19 2.67820E-19 2.85934E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99789E-17
370 0.00000E+00 1.60370E-19 2.67521E-19 2.86616E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99785E-17
371 0.00000E+00 1.60247E-19 2.67234E-19 2.87279E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99781E-17
372 0.00000E+00 1.60126E-19 2.66958E-19 2.87925E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99777E-17
373 0.00000E+00 1.60008E-19 2.66691E-19 2.88555E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99774E-17
374 0.00000E+00 1.59892E-19 2.66434E-19 2.89170E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99770E-17
375 0.00000E+00 1.59778E-19 2.66184E-19 2.89772E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99766E-17
376 0.00000E+00 1.59666E-19 2.65940E-19 2.90361E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99763E-17
377 0.00000E+00 1.59556E-19 2.65704E-19 2.90939E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99759E-17
378 0.00000E+00 1.59448E-19 2.65473E-19 2.91506E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99756E-17
379 0.00000E+00 1.59341E-19 2.65247E-19 2.92062E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99753E-17
380 0.00000E+00 1.59236E-19 2.65027E-19 2.92608E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99750E-17
381 0.00000E+00 1.59133E-19 2.64810E-19 2.93146E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99746E-17
382 0.00000E+00 1.59031E-19 2.64598E-19 2.93674E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99743E-17
383 0.00000E+00 1.58930E-19 2.64390E-19 2.94194E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99740E-17
384 0.00000E+00 1.58830E-19 2.64185E-19 2.94707E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99737E-17
385 0.00000E+00 1.58732E-19 2.63983E-19 2.95212E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99734E-17
386 0.00000E+00 1.58634E-19 2.63785E-19 2.95710E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99731E-17
387 0.00000E+00 1.58538E-19 2.63589E-19 2.96201E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99729E-17
388 0.00000E+00 1.58442E-19 2.63396E-19 2.96686E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99726E-17
389 0.00000E+00 1.58348E-19 2.63205E-19 2.97164E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99723E-17
390 0.00000E+00 1.58255E-19 2.63017E-19 2.97637E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99720E-17
391 0.00000E+00 1.58162E-19 2.62830E-19 2.98104E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99717E-17
392 0.00000E+00 1.58070E-19 2.62646E-19 2.98565E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99715E-17
393 0.00000E+00 1.57979E-19 2.62464E-19 2.99022E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99712E-17
394 0.00000E+00 1.57889E-19 2.62284E-19 2.99473E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99709E-17
395 0.00000E+00 1.57800E-19 2.62105E-19 2.99920E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99707E-17
396 0.00000E+00 1.57711E-19 2.61928E-19 3.00361E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99704E-17
397 0.00000E+00 1.57623E-19 2.61752E-19 3.00799E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99702E-17
398 0.00000E+00 1.57536E-19 2.61578E-19 3.01232E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99699E-17
399 0.00000E+00 1.57449E-19 2.61406E-19 3.01660E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99696E-17
400 0.00000E+00 1.57363E-19 2.61234E-19 3.02085E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99694E-17
401 0.00000E+00 1.57278E-19 2.61064E-19 3.02506E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99691E-17
402 0.00000E+00 1.57193E-19 2.60896E-19 3.02923E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99689E-17
403 0.00000E+00 1.57109E-19 2.60728E-19 3.03337E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99686E-17
404 0.00000E+00 1.57025E-19 2.60561E-19 3.03747E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99684E-17
405 0.00000E+00 1.56942E-19 2.60396E-19 3.04153E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99681E-17
406 0.00000E+00 1.56859E-19 2.60231E-19 3.04556E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99679E-17
407 0.00000E+00 1.56777E-19 2.60067E-19 3.04956E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99677E-17
408 0.00000E+00 1.56695E-19 2.59905E-19 3.05353E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99674E-17
409 0.00000E+00 1.56614E-19 2.59743E-19 3.05746E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99672E-17
410 0.00000E+00 1.56533E-19 2.59582E-19 3.06137E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99669E-17
411 0.00000E+00 1.56453E-19 2.59422E-19 3.06525E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99667E-17
412 0.00000E+00 1.56373E-19 2.59262E-19 3.06910E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99665E-17
413 0.00000E+00 1.56293E-19 2.59103E-19 3.07292E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99662E-17
414 0.00000E+00 1.56214E-19 2.58945E-19 3.07672E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99660E-17
415 0.00000E+00 1.56136E-19 2.58788E-19 3.08049E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99658E-17
416 0.00000E+00 1.56057E-19 2.58632E-19 3.08424E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99655E-17
417 0.00000E+00 1.55980E-19 2.58476E-19 3.08796E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99653E-17
418 0.00000E+00 1.55902E-19 2.58320E-19 3.09165E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99651E-17
419 0.00000E+00 1.55825E-19 2.58166E-19 3.09532E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99649E-17
420 0.00000E+00 1.55748E-19 2.58011E-19 3.09897E-21 1.33285E-18 4.26858E-18 1.39463E-17 1.99646E-17
