Particle X(H3+) X(He+) X(Mg) X(CH5+) X(O2) X(H2+) X(CH4+) X(O+) X(OH+) X(Mg+) X(C+) X(CH4) X(H2O+) X(H3O+) X(CO+) X(O2+) X(CH2) X(H2O) X(H+) X(CH3+) X(CH) X(CH3) X(HCO+) X(CH2+) X(C) X(He) X(CH+) X(CO) X(OH) X(O) X(H2) X(H) X(e-) 
805 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.57221E-06
806 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56853E-06
807 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56853E-06
808 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56840E-06
809 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56840E-06
810 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56840E-06
811 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56818E-06
812 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56818E-06
813 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56818E-06
814 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56803E-06
815 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56803E-06
816 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56803E-06
817 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56803E-06
818 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56803E-06
819 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56813E-06
820 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56813E-06
821 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56813E-06
822 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56813E-06
823 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56813E-06
824 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56813E-06
825 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56813E-06
826 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56813E-06
827 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56813E-06
828 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56813E-06
829 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56813E-06
830 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56866E-06
831 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56866E-06
832 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56866E-06
833 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56866E-06
834 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56866E-06
835 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56866E-06
836 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56866E-06
837 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56866E-06
838 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56866E-06
839 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56866E-06
840 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56866E-06
841 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56866E-06
842 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56866E-06
843 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56866E-06
844 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56866E-06
845 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56866E-06
846 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56866E-06
847 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56866E-06
848 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56866E-06
849 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56866E-06
850 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56866E-06
851 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56866E-06
852 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56866E-06
853 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56866E-06
854 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56866E-06
855 8.19209E-09 6.39826E-08 2.85449E-07 9.68701E-13 1.00469E-07 2.12240E-11 1.39778E-13 3.70238E-13 4.47739E-12 4.71455E-06 4.24341E-06 5.05683E-09 8.10303E-12 1.13820E-10 5.18967E-13 7.90538E-12 4.39398E-09 1.14498E-07 5.42181E-07 1.90737E-10 3.39659E-08 6.88724E-09 6.68304E-11 3.42289E-12 7.52535E-05 9.99999E-02 2.21139E-12 2.04525E-05 9.33899E-08 2.79138E-04 4.97978E-01 4.04224E-03 9.56866E-06
