Particle Photoelectic H2Form H2Pumping H2Photodis CIPhotoion Cosmic-Rays Turbulence Chemistry Gas-Grain Coulomb Total
101 4.60449E-22 1.52381E-22 1.30132E-31 4.06359E-23 1.97187E-25 1.96118E-28 7.00000E-26 3.40868E-29 -4.03735E-25 0.00000E+00 6.53329E-22
102 4.60448E-22 1.52381E-22 1.30131E-31 4.06359E-23 1.97187E-25 1.96137E-28 7.00000E-26 3.40899E-29 -4.03735E-25 0.00000E+00 6.53329E-22
103 4.60448E-22 1.52381E-22 1.30131E-31 4.06359E-23 1.97187E-25 1.96156E-28 7.00000E-26 3.40931E-29 -4.03735E-25 0.00000E+00 6.53329E-22
104 4.60448E-22 1.52381E-22 1.30131E-31 4.06359E-23 1.97187E-25 1.96175E-28 7.00000E-26 3.40962E-29 -4.03735E-25 0.00000E+00 6.53329E-22
105 4.60448E-22 1.52381E-22 1.30131E-31 4.06359E-23 1.97187E-25 1.96194E-28 7.00000E-26 3.40993E-29 -4.03735E-25 0.00000E+00 6.53329E-22
106 4.60448E-22 1.52381E-22 1.30131E-31 4.06359E-23 1.97187E-25 1.96214E-28 7.00000E-26 3.41025E-29 -4.03735E-25 0.00000E+00 6.53329E-22
107 4.60448E-22 1.52381E-22 1.30130E-31 4.06359E-23 1.97187E-25 1.96233E-28 7.00000E-26 3.41056E-29 -4.03735E-25 0.00000E+00 6.53329E-22
108 4.60448E-22 1.52381E-22 1.30130E-31 4.06359E-23 1.97187E-25 1.96252E-28 7.00000E-26 3.41088E-29 -4.03735E-25 0.00000E+00 6.53329E-22
109 4.60448E-22 1.52381E-22 1.30130E-31 4.06359E-23 1.97187E-25 1.96271E-28 7.00000E-26 3.41119E-29 -4.03735E-25 0.00000E+00 6.53329E-22
110 4.60448E-22 1.52381E-22 1.30130E-31 4.06359E-23 1.97187E-25 1.96290E-28 7.00000E-26 3.41151E-29 -4.03735E-25 0.00000E+00 6.53329E-22
111 4.60448E-22 1.52381E-22 1.30130E-31 4.06359E-23 1.97187E-25 1.96308E-28 7.00000E-26 3.41180E-29 -4.03735E-25 0.00000E+00 6.53328E-22
112 4.60448E-22 1.52381E-22 1.30129E-31 4.06359E-23 1.97187E-25 1.96328E-28 7.00000E-26 3.41211E-29 -4.03735E-25 0.00000E+00 6.53328E-22
113 4.60447E-22 1.52381E-22 1.30129E-31 4.06359E-23 1.97187E-25 1.96347E-28 7.00000E-26 3.41243E-29 -4.03735E-25 0.00000E+00 6.53328E-22
114 4.60447E-22 1.52381E-22 1.30129E-31 4.06359E-23 1.97187E-25 1.96366E-28 7.00000E-26 3.41274E-29 -4.03734E-25 0.00000E+00 6.53328E-22
115 4.60447E-22 1.52381E-22 1.30129E-31 4.06359E-23 1.97187E-25 1.96385E-28 7.00000E-26 3.41306E-29 -4.03734E-25 0.00000E+00 6.53328E-22
116 4.60447E-22 1.52381E-22 1.30129E-31 4.06359E-23 1.97187E-25 1.96405E-28 7.00000E-26 3.41337E-29 -4.03734E-25 0.00000E+00 6.53328E-22
117 4.60447E-22 1.52381E-22 1.30128E-31 4.06359E-23 1.97187E-25 1.96424E-28 7.00000E-26 3.41369E-29 -4.03734E-25 0.00000E+00 6.53328E-22
118 4.60447E-22 1.52381E-22 1.30128E-31 4.06359E-23 1.97187E-25 1.96443E-28 7.00000E-26 3.41400E-29 -4.03734E-25 0.00000E+00 6.53328E-22
119 4.60447E-22 1.52381E-22 1.30128E-31 4.06359E-23 1.97187E-25 1.96462E-28 7.00000E-26 3.41432E-29 -4.03734E-25 0.00000E+00 6.53328E-22
120 4.60447E-22 1.52381E-22 1.30128E-31 4.06359E-23 1.97187E-25 1.96482E-28 7.00000E-26 3.41463E-29 -4.03734E-25 0.00000E+00 6.53328E-22
121 4.60447E-22 1.52381E-22 1.30128E-31 4.06359E-23 1.97187E-25 1.96500E-28 7.00000E-26 3.41493E-29 -4.03734E-25 0.00000E+00 6.53327E-22
122 4.60447E-22 1.52381E-22 1.30127E-31 4.06359E-23 1.97187E-25 1.96519E-28 7.00000E-26 3.41524E-29 -4.03734E-25 0.00000E+00 6.53327E-22
123 4.60447E-22 1.52381E-22 1.30127E-31 4.06359E-23 1.97187E-25 1.96538E-28 7.00000E-26 3.41556E-29 -4.03734E-25 0.00000E+00 6.53327E-22
124 4.60446E-22 1.52381E-22 1.30127E-31 4.06359E-23 1.97187E-25 1.96558E-28 7.00000E-26 3.41587E-29 -4.03734E-25 0.00000E+00 6.53327E-22
125 4.60446E-22 1.52381E-22 1.30127E-31 4.06359E-23 1.97187E-25 1.96577E-28 7.00000E-26 3.41619E-29 -4.03734E-25 0.00000E+00 6.53327E-22
126 4.60446E-22 1.52381E-22 1.30127E-31 4.06359E-23 1.97187E-25 1.96596E-28 7.00000E-26 3.41650E-29 -4.03734E-25 0.00000E+00 6.53327E-22
127 4.60446E-22 1.52381E-22 1.30126E-31 4.06359E-23 1.97187E-25 1.96615E-28 7.00000E-26 3.41682E-29 -4.03734E-25 0.00000E+00 6.53327E-22
128 4.60446E-22 1.52381E-22 1.30126E-31 4.06359E-23 1.97187E-25 1.96635E-28 7.00000E-26 3.41713E-29 -4.03734E-25 0.00000E+00 6.53327E-22
129 4.60446E-22 1.52381E-22 1.30126E-31 4.06359E-23 1.97187E-25 1.96654E-28 7.00000E-26 3.41745E-29 -4.03734E-25 0.00000E+00 6.53327E-22
130 4.60446E-22 1.52381E-22 1.30126E-31 4.06359E-23 1.97187E-25 1.96673E-28 7.00000E-26 3.41777E-29 -4.03734E-25 0.00000E+00 6.53327E-22
131 4.60446E-22 1.52381E-22 1.30126E-31 4.06359E-23 1.97187E-25 1.96693E-28 7.00000E-26 3.41808E-29 -4.03734E-25 0.00000E+00 6.53327E-22
132 4.60446E-22 1.52381E-22 1.30125E-31 4.06359E-23 1.97187E-25 1.96711E-28 7.00000E-26 3.41838E-29 -4.03734E-25 0.00000E+00 6.53326E-22
133 4.60446E-22 1.52381E-22 1.30125E-31 4.06359E-23 1.97187E-25 1.96730E-28 7.00000E-26 3.41869E-29 -4.03734E-25 0.00000E+00 6.53326E-22
134 4.60446E-22 1.52381E-22 1.30125E-31 4.06359E-23 1.97187E-25 1.96749E-28 7.00000E-26 3.41901E-29 -4.03734E-25 0.00000E+00 6.53326E-22
135 4.60445E-22 1.52381E-22 1.30125E-31 4.06359E-23 1.97187E-25 1.96769E-28 7.00000E-26 3.41933E-29 -4.03734E-25 0.00000E+00 6.53326E-22
136 4.60445E-22 1.52381E-22 1.30125E-31 4.06359E-23 1.97187E-25 1.96788E-28 7.00000E-26 3.41964E-29 -4.03734E-25 0.00000E+00 6.53326E-22
137 4.60445E-22 1.52381E-22 1.30124E-31 4.06359E-23 1.97187E-25 1.96807E-28 7.00000E-26 3.41996E-29 -4.03733E-25 0.00000E+00 6.53326E-22
138 4.60445E-22 1.52381E-22 1.30124E-31 4.06359E-23 1.97187E-25 1.96827E-28 7.00000E-26 3.42027E-29 -4.03733E-25 0.00000E+00 6.53326E-22
139 4.60445E-22 1.52381E-22 1.30124E-31 4.06359E-23 1.97187E-25 1.96846E-28 7.00000E-26 3.42059E-29 -4.03733E-25 0.00000E+00 6.53326E-22
140 4.60445E-22 1.52381E-22 1.30124E-31 4.06359E-23 1.97187E-25 1.96865E-28 7.00000E-26 3.42091E-29 -4.03733E-25 0.00000E+00 6.53326E-22
141 4.60445E-22 1.52381E-22 1.30124E-31 4.06359E-23 1.97187E-25 1.96885E-28 7.00000E-26 3.42122E-29 -4.03733E-25 0.00000E+00 6.53326E-22
142 4.60445E-22 1.52381E-22 1.30123E-31 4.06359E-23 1.97187E-25 1.96903E-28 7.00000E-26 3.42152E-29 -4.03733E-25 0.00000E+00 6.53325E-22
143 4.60445E-22 1.52381E-22 1.30123E-31 4.06359E-23 1.97187E-25 1.96922E-28 7.00000E-26 3.42183E-29 -4.03733E-25 0.00000E+00 6.53325E-22
144 4.60445E-22 1.52381E-22 1.30123E-31 4.06359E-23 1.97187E-25 1.96942E-28 7.00000E-26 3.42215E-29 -4.03733E-25 0.00000E+00 6.53325E-22
145 4.60445E-22 1.52381E-22 1.30123E-31 4.06359E-23 1.97187E-25 1.96961E-28 7.00000E-26 3.42247E-29 -4.03733E-25 0.00000E+00 6.53325E-22
146 4.60444E-22 1.52381E-22 1.30123E-31 4.06359E-23 1.97187E-25 1.96980E-28 7.00000E-26 3.42278E-29 -4.03733E-25 0.00000E+00 6.53325E-22
