Particle [HI] [CII] [OI] [CI] CO p-H2 o-H2 Total 
158 1.50e-289 7.19882E-22 9.70526E-22 3.21967E-28 2.26054E-38 4.50356E-28 1.96316E-27 1.69041E-21
159 1.50e-289 7.19881E-22 9.70526E-22 3.21967E-28 2.26054E-38 4.50357E-28 1.96317E-27 1.69041E-21
160 1.50e-289 7.19881E-22 9.70526E-22 3.21967E-28 2.26054E-38 4.50357E-28 1.96317E-27 1.69041E-21
161 1.50e-289 7.19881E-22 9.70525E-22 3.21968E-28 2.26055E-38 4.50358E-28 1.96317E-27 1.69041E-21
162 1.50e-289 7.19881E-22 9.70525E-22 3.21968E-28 2.26062E-38 4.50359E-28 1.96318E-27 1.69041E-21
163 1.50e-289 7.19881E-22 9.70524E-22 3.21968E-28 2.26058E-38 4.50360E-28 1.96318E-27 1.69041E-21
164 1.50e-289 7.19881E-22 9.70524E-22 3.21969E-28 2.26057E-38 4.50361E-28 1.96318E-27 1.69041E-21
165 1.50e-289 7.19881E-22 9.70523E-22 3.21969E-28 2.26059E-38 4.50362E-28 1.96319E-27 1.69041E-21
166 1.50e-289 7.19881E-22 9.70523E-22 3.21969E-28 2.26058E-38 4.50363E-28 1.96319E-27 1.69041E-21
167 1.50e-289 7.19881E-22 9.70523E-22 3.21970E-28 2.26059E-38 4.50364E-28 1.96319E-27 1.69041E-21
168 1.50e-289 7.19881E-22 9.70522E-22 3.21970E-28 2.26061E-38 4.50365E-28 1.96320E-27 1.69041E-21
169 1.50e-289 7.19881E-22 9.70522E-22 3.21971E-28 2.26060E-38 4.50366E-28 1.96320E-27 1.69041E-21
170 1.50e-289 7.19881E-22 9.70521E-22 3.21971E-28 2.26060E-38 4.50367E-28 1.96321E-27 1.69040E-21
171 1.50e-289 7.19880E-22 9.70521E-22 3.21971E-28 2.26061E-38 4.50368E-28 1.96321E-27 1.69040E-21
172 1.50e-289 7.19880E-22 9.70521E-22 3.21971E-28 2.26063E-38 4.50368E-28 1.96321E-27 1.69040E-21
173 1.50e-289 7.19880E-22 9.70520E-22 3.21972E-28 2.26064E-38 4.50369E-28 1.96322E-27 1.69040E-21
174 1.50e-289 7.19880E-22 9.70520E-22 3.21972E-28 2.26067E-38 4.50370E-28 1.96322E-27 1.69040E-21
175 1.50e-289 7.19880E-22 9.70519E-22 3.21973E-28 2.26064E-38 4.50371E-28 1.96322E-27 1.69040E-21
176 1.50e-289 7.19880E-22 9.70519E-22 3.21973E-28 2.26066E-38 4.50372E-28 1.96323E-27 1.69040E-21
177 1.50e-289 7.19880E-22 9.70519E-22 3.21973E-28 2.26068E-38 4.50373E-28 1.96323E-27 1.69040E-21
178 1.50e-289 7.19880E-22 9.70518E-22 3.21974E-28 2.26067E-38 4.50374E-28 1.96323E-27 1.69040E-21
179 1.50e-289 7.19880E-22 9.70518E-22 3.21974E-28 2.26067E-38 4.50375E-28 1.96324E-27 1.69040E-21
180 1.50e-289 7.19880E-22 9.70517E-22 3.21974E-28 2.26070E-38 4.50376E-28 1.96324E-27 1.69040E-21
181 1.50e-289 7.19880E-22 9.70517E-22 3.21975E-28 2.26068E-38 4.50377E-28 1.96324E-27 1.69040E-21
182 1.50e-289 7.19879E-22 9.70517E-22 3.21975E-28 2.26069E-38 4.50378E-28 1.96325E-27 1.69040E-21
183 1.49e-289 7.19879E-22 9.70512E-22 3.21978E-28 2.26076E-38 4.50387E-28 1.96328E-27 1.69039E-21
184 1.49e-289 7.19878E-22 9.70508E-22 3.21982E-28 2.26084E-38 4.50396E-28 1.96332E-27 1.69039E-21
185 1.49e-289 7.19877E-22 9.70504E-22 3.21985E-28 2.26090E-38 4.50405E-28 1.96335E-27 1.69038E-21
