Particle,n_H,n_g,T_gas,T_dust,chi,F_X
555,3.16228E+05,6.32456E-07,6.04817E+02,1.16422E+02,4.99274E+04,0.00000E+00
556,3.16228E+05,6.32456E-07,6.00007E+02,1.15763E+02,4.84421E+04,0.00000E+00
557,3.16228E+05,6.32456E-07,5.95400E+02,1.15108E+02,4.70011E+04,0.00000E+00
558,3.16228E+05,6.32456E-07,5.91316E+02,1.14458E+02,4.56028E+04,0.00000E+00
559,3.16228E+05,6.32456E-07,5.85500E+02,1.13813E+02,4.42462E+04,0.00000E+00
560,3.16228E+05,6.32456E-07,5.81549E+02,1.13173E+02,4.29300E+04,0.00000E+00
561,3.16228E+05,6.32456E-07,5.76646E+02,1.12538E+02,4.16529E+04,0.00000E+00
562,3.16228E+05,6.32456E-07,5.70914E+02,1.11908E+02,4.04138E+04,0.00000E+00
563,3.16228E+05,6.32456E-07,5.67999E+02,1.11283E+02,3.92115E+04,0.00000E+00
564,3.16228E+05,6.32456E-07,5.62346E+02,1.10663E+02,3.80450E+04,0.00000E+00
565,3.16228E+05,6.32456E-07,5.58535E+02,1.10047E+02,3.69132E+04,0.00000E+00
566,3.16228E+05,6.32456E-07,5.54746E+02,1.09436E+02,3.58151E+04,0.00000E+00
567,3.16228E+05,6.32456E-07,5.50776E+02,1.08831E+02,3.47497E+04,0.00000E+00
568,3.16228E+05,6.32456E-07,5.45311E+02,1.08230E+02,3.37159E+04,0.00000E+00
569,3.16228E+05,6.32456E-07,5.41782E+02,1.07633E+02,3.27129E+04,0.00000E+00
570,3.16228E+05,6.32456E-07,5.38091E+02,1.07042E+02,3.17398E+04,0.00000E+00
571,3.16228E+05,6.32456E-07,5.32738E+02,1.06456E+02,3.07955E+04,0.00000E+00
572,3.16228E+05,6.32456E-07,5.29991E+02,1.05874E+02,2.98794E+04,0.00000E+00
573,3.16228E+05,6.32456E-07,5.25490E+02,1.05297E+02,2.89906E+04,0.00000E+00
574,3.16228E+05,6.32456E-07,5.21896E+02,1.04725E+02,2.81281E+04,0.00000E+00
575,3.16228E+05,6.32456E-07,5.18322E+02,1.04158E+02,2.72914E+04,0.00000E+00
576,3.16228E+05,6.32456E-07,5.13167E+02,1.03595E+02,2.64795E+04,0.00000E+00
577,3.16228E+05,6.32456E-07,5.08950E+02,1.03038E+02,2.56918E+04,0.00000E+00
578,3.16228E+05,6.32456E-07,5.05910E+02,1.02485E+02,2.49275E+04,0.00000E+00
579,3.16228E+05,6.32456E-07,5.00893E+02,1.01937E+02,2.41859E+04,0.00000E+00
580,3.16228E+05,6.32456E-07,4.99210E+02,1.01394E+02,2.34664E+04,0.00000E+00
581,3.16228E+05,6.32456E-07,4.94247E+02,1.00855E+02,2.27683E+04,0.00000E+00
582,3.16228E+05,6.32456E-07,4.89334E+02,1.00321E+02,2.20910E+04,0.00000E+00
583,3.16228E+05,6.32456E-07,4.86849E+02,9.97926E+01,2.14338E+04,0.00000E+00
584,3.16228E+05,6.32456E-07,4.82019E+02,9.92685E+01,2.07962E+04,0.00000E+00
585,3.16228E+05,6.32456E-07,4.77813E+02,9.87493E+01,2.01775E+04,0.00000E+00
586,3.16228E+05,6.32456E-07,4.73065E+02,9.82348E+01,1.95773E+04,0.00000E+00
587,3.16228E+05,6.32456E-07,4.68364E+02,9.77250E+01,1.89949E+04,0.00000E+00
588,3.16228E+05,6.32456E-07,4.63711E+02,9.72201E+01,1.84298E+04,0.00000E+00
589,3.16228E+05,6.32456E-07,4.59104E+02,9.67200E+01,1.78816E+04,0.00000E+00
590,3.16228E+05,6.32456E-07,4.54543E+02,9.62246E+01,1.73496E+04,0.00000E+00
591,3.16228E+05,6.32456E-07,4.50028E+02,9.57341E+01,1.68335E+04,0.00000E+00
592,3.16228E+05,6.32456E-07,4.42830E+02,9.52483E+01,1.63327E+04,0.00000E+00
593,3.16228E+05,6.32456E-07,4.37724E+02,9.47673E+01,1.58468E+04,0.00000E+00
594,3.16228E+05,6.32456E-07,4.31404E+02,9.42911E+01,1.53754E+04,0.00000E+00
595,3.16228E+05,6.32456E-07,4.21825E+02,9.38196E+01,1.49180E+04,0.00000E+00
596,3.16228E+05,6.32456E-07,4.15015E+02,9.33530E+01,1.44742E+04,0.00000E+00
597,3.16228E+05,6.32456E-07,4.03109E+02,9.28911E+01,1.40436E+04,0.00000E+00
598,3.16228E+05,6.32456E-07,3.93969E+02,9.24341E+01,1.36259E+04,0.00000E+00
599,3.16228E+05,6.32456E-07,5.18756E+01,9.19818E+01,1.32205E+04,0.00000E+00
600,3.16228E+05,6.32456E-07,4.95828E+01,9.15343E+01,1.28272E+04,0.00000E+00
601,3.16228E+05,6.32456E-07,4.73305E+01,9.10915E+01,1.24456E+04,0.00000E+00
602,3.16228E+05,6.32456E-07,4.48276E+01,9.06536E+01,1.20754E+04,0.00000E+00
603,3.16228E+05,6.32456E-07,4.25422E+01,9.02205E+01,1.17162E+04,0.00000E+00
604,3.16228E+05,6.32456E-07,4.05257E+01,8.97921E+01,1.13676E+04,0.00000E+00
605,3.16228E+05,6.32456E-07,3.81503E+01,8.93685E+01,1.10295E+04,0.00000E+00
606,3.16228E+05,6.32456E-07,3.62089E+01,8.89497E+01,1.07014E+04,0.00000E+00
607,3.16228E+05,6.32456E-07,3.43023E+01,8.85357E+01,1.03830E+04,0.00000E+00
608,3.16228E+05,6.32456E-07,3.22384E+01,8.81264E+01,1.00741E+04,0.00000E+00
609,3.16228E+05,6.32456E-07,3.04018E+01,8.77219E+01,9.77443E+03,0.00000E+00
610,3.16228E+05,6.32456E-07,2.84107E+01,8.73222E+01,9.48366E+03,0.00000E+00
611,3.16228E+05,6.32456E-07,2.67163E+01,8.69273E+01,9.20153E+03,0.00000E+00
612,3.16228E+05,6.32456E-07,2.51632E+01,8.65371E+01,8.92780E+03,0.00000E+00
613,3.16228E+05,6.32456E-07,2.33833E+01,8.61517E+01,8.66221E+03,0.00000E+00
614,3.16228E+05,6.32456E-07,2.18887E+01,8.57710E+01,8.40452E+03,0.00000E+00
615,3.16228E+05,6.32456E-07,2.04214E+01,8.53951E+01,8.15450E+03,0.00000E+00
616,3.16228E+05,6.32456E-07,1.89812E+01,8.50240E+01,7.91192E+03,0.00000E+00
617,3.16228E+05,6.32456E-07,1.76165E+01,8.46575E+01,7.67655E+03,0.00000E+00
618,3.16228E+05,6.32456E-07,1.62527E+01,8.42958E+01,7.44818E+03,0.00000E+00
619,3.16228E+05,6.32456E-07,1.49983E+01,8.39389E+01,7.22661E+03,0.00000E+00
620,3.16228E+05,6.32456E-07,1.37673E+01,8.35866E+01,7.01163E+03,0.00000E+00
621,3.16228E+05,6.32456E-07,1.26416E+01,8.32391E+01,6.80304E+03,0.00000E+00
622,3.16228E+05,6.32456E-07,1.15042E+01,8.28962E+01,6.60066E+03,0.00000E+00
623,3.16228E+05,6.32456E-07,1.04851E+01,8.25581E+01,6.40430E+03,0.00000E+00
624,3.16228E+05,6.32456E-07,1.00000E+01,8.22246E+01,6.21378E+03,0.00000E+00
625,3.16228E+05,6.32456E-07,1.00000E+01,8.18958E+01,6.02893E+03,0.00000E+00
626,3.16228E+05,6.32456E-07,1.00000E+01,8.15716E+01,5.84958E+03,0.00000E+00
627,3.16228E+05,6.32456E-07,1.00000E+01,8.12521E+01,5.67557E+03,0.00000E+00
628,3.16228E+05,6.32456E-07,1.00000E+01,8.09372E+01,5.50673E+03,0.00000E+00
629,3.16228E+05,6.32456E-07,1.00000E+01,8.06269E+01,5.34291E+03,0.00000E+00
630,3.16228E+05,6.32456E-07,1.00000E+01,8.03212E+01,5.18396E+03,0.00000E+00
631,3.16228E+05,6.32456E-07,1.00000E+01,8.00201E+01,5.02975E+03,0.00000E+00
632,3.16228E+05,6.32456E-07,1.00000E+01,7.97236E+01,4.88012E+03,0.00000E+00
633,3.16228E+05,6.32456E-07,1.00000E+01,7.70043E+01,3.60806E+03,0.00000E+00
634,3.16228E+05,6.32456E-07,1.00000E+01,7.47147E+01,2.66758E+03,0.00000E+00
635,3.16228E+05,6.32456E-07,1.00000E+01,7.28213E+01,1.97224E+03,0.00000E+00
636,3.16228E+05,6.32456E-07,1.00000E+01,7.12831E+01,1.45815E+03,0.00000E+00
637,3.16228E+05,6.32456E-07,1.00000E+01,7.00540E+01,1.07807E+03,0.00000E+00
638,3.16228E+05,6.32456E-07,1.00000E+01,6.90865E+01,7.97056E+02,0.00000E+00
639,3.16228E+05,6.32456E-07,1.00000E+01,6.83347E+01,5.89294E+02,0.00000E+00
640,3.16228E+05,6.32456E-07,1.00000E+01,6.77568E+01,4.35688E+02,0.00000E+00
641,3.16228E+05,6.32456E-07,1.00000E+01,6.73165E+01,3.22120E+02,0.00000E+00
642,3.16228E+05,6.32456E-07,1.00000E+01,6.69834E+01,2.38156E+02,0.00000E+00
643,3.16228E+05,6.32456E-07,1.00000E+01,6.67328E+01,1.76078E+02,0.00000E+00
644,3.16228E+05,6.32456E-07,1.00000E+01,6.65451E+01,1.30181E+02,0.00000E+00
645,3.16228E+05,6.32456E-07,1.00000E+01,6.64049E+01,9.62477E+01,0.00000E+00
646,3.16228E+05,6.32456E-07,1.00000E+01,6.63005E+01,7.11596E+01,0.00000E+00
647,3.16228E+05,6.32456E-07,1.00000E+01,6.62229E+01,5.26110E+01,0.00000E+00
648,3.16228E+05,6.32456E-07,1.00000E+01,6.61653E+01,3.88973E+01,0.00000E+00
649,3.16228E+05,6.32456E-07,1.00000E+01,6.61225E+01,2.87583E+01,0.00000E+00
650,3.16228E+05,6.32456E-07,1.00000E+01,6.60909E+01,2.12621E+01,0.00000E+00
651,3.16228E+05,6.32456E-07,1.00000E+01,6.60674E+01,1.57199E+01,0.00000E+00
652,3.16228E+05,6.32456E-07,1.00000E+01,6.60501E+01,1.16223E+01,0.00000E+00
653,3.16228E+05,6.32456E-07,1.00000E+01,6.60372E+01,8.59281E+00,0.00000E+00
654,3.16228E+05,6.32456E-07,1.00000E+01,6.60277E+01,6.35299E+00,0.00000E+00
655,3.16228E+05,6.32456E-07,1.00000E+01,6.60207E+01,4.69701E+00,0.00000E+00
656,3.16228E+05,6.32456E-07,1.00000E+01,6.60155E+01,3.47268E+00,0.00000E+00
657,3.16228E+05,6.32456E-07,1.00000E+01,6.60117E+01,2.56748E+00,0.00000E+00
658,3.16228E+05,6.32456E-07,1.00000E+01,6.60088E+01,1.89824E+00,0.00000E+00
659,3.16228E+05,6.32456E-07,1.00000E+01,6.60067E+01,1.40344E+00,0.00000E+00
660,3.16228E+05,6.32456E-07,1.00000E+01,6.60052E+01,1.03762E+00,0.00000E+00
661,3.16228E+05,6.32456E-07,1.00000E+01,6.60040E+01,7.67149E-01,0.00000E+00
662,3.16228E+05,6.32456E-07,1.00000E+01,6.60032E+01,5.67182E-01,0.00000E+00
663,3.16228E+05,6.32456E-07,1.00000E+01,6.60025E+01,4.19339E-01,0.00000E+00
664,3.16228E+05,6.32456E-07,1.00000E+01,6.60021E+01,3.10034E-01,0.00000E+00
665,3.16228E+05,6.32456E-07,1.00000E+01,6.60017E+01,2.29220E-01,0.00000E+00
666,3.16228E+05,6.32456E-07,1.00000E+01,6.60015E+01,1.69471E-01,0.00000E+00
667,3.16228E+05,6.32456E-07,1.00000E+01,6.60013E+01,1.25296E-01,0.00000E+00
668,3.16228E+05,6.32456E-07,1.00000E+01,6.60011E+01,9.26363E-02,0.00000E+00
669,3.16228E+05,6.32456E-07,1.00000E+01,6.60010E+01,6.84895E-02,0.00000E+00
670,3.16228E+05,6.32456E-07,1.00000E+01,6.60010E+01,5.06369E-02,0.00000E+00
671,3.16228E+05,6.32456E-07,1.00000E+01,6.60009E+01,3.74378E-02,0.00000E+00
672,3.16228E+05,6.32456E-07,1.00000E+01,6.60009E+01,2.76792E-02,0.00000E+00
673,3.16228E+05,6.32456E-07,1.00000E+01,6.60008E+01,2.04643E-02,0.00000E+00
674,3.16228E+05,6.32456E-07,1.00000E+01,6.60008E+01,1.51300E-02,0.00000E+00
675,3.16228E+05,6.32456E-07,1.00000E+01,6.60008E+01,1.11862E-02,0.00000E+00
676,3.16228E+05,6.32456E-07,1.00000E+01,6.60008E+01,8.27038E-03,0.00000E+00
677,3.16228E+05,6.32456E-07,1.00000E+01,6.60008E+01,6.11461E-03,0.00000E+00
678,3.16228E+05,6.32456E-07,1.00000E+01,6.60008E+01,4.52076E-03,0.00000E+00
679,3.16228E+05,6.32456E-07,1.00000E+01,6.60008E+01,3.34237E-03,0.00000E+00
680,3.16228E+05,6.32456E-07,1.00000E+01,6.60008E+01,2.47114E-03,0.00000E+00
681,3.16228E+05,6.32456E-07,1.00000E+01,6.60008E+01,1.82701E-03,0.00000E+00
682,3.16228E+05,6.32456E-07,1.00000E+01,6.60008E+01,1.35078E-03,0.00000E+00
683,3.16228E+05,6.32456E-07,1.00000E+01,6.60008E+01,9.98681E-04,0.00000E+00
684,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,7.38363E-04,0.00000E+00
685,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,5.45900E-04,0.00000E+00
686,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,4.03605E-04,0.00000E+00
687,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,2.98400E-04,0.00000E+00
688,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,2.20619E-04,0.00000E+00
689,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,1.63112E-04,0.00000E+00
690,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,1.20595E-04,0.00000E+00
691,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,8.91603E-05,0.00000E+00
692,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,6.59196E-05,0.00000E+00
693,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,4.87369E-05,0.00000E+00
694,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,3.60330E-05,0.00000E+00
695,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,2.66406E-05,0.00000E+00
696,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,1.96964E-05,0.00000E+00
697,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,1.45623E-05,0.00000E+00
698,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,1.07665E-05,0.00000E+00
699,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,7.96005E-06,0.00000E+00
700,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,5.88517E-06,0.00000E+00
701,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,4.35113E-06,0.00000E+00
702,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,3.21696E-06,0.00000E+00
703,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,2.37842E-06,0.00000E+00
704,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,1.75846E-06,0.00000E+00
705,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,1.30009E-06,0.00000E+00
706,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,9.61208E-07,0.00000E+00
707,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,7.10658E-07,0.00000E+00
708,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,5.25416E-07,0.00000E+00
709,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,3.88460E-07,0.00000E+00
710,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,2.87203E-07,0.00000E+00
711,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,2.12340E-07,0.00000E+00
712,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,1.56991E-07,0.00000E+00
713,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,1.16070E-07,0.00000E+00
714,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,8.58148E-08,0.00000E+00
715,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,6.34461E-08,0.00000E+00
716,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,4.69081E-08,0.00000E+00
717,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,3.46810E-08,0.00000E+00
718,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,2.56410E-08,0.00000E+00
719,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,1.89573E-08,0.00000E+00
720,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,1.40159E-08,0.00000E+00
721,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,1.03625E-08,0.00000E+00
722,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,7.66137E-09,0.00000E+00
723,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,3.73884E-10,0.00000E+00
724,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,1.82460E-11,0.00000E+00
725,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,8.90427E-13,0.00000E+00
726,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,4.34539E-14,0.00000E+00
727,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,2.12060E-15,0.00000E+00
728,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,1.03488E-16,0.00000E+00
729,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,5.05034E-18,0.00000E+00
730,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,2.46463E-19,0.00000E+00
731,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,1.20277E-20,0.00000E+00
732,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,5.86966E-22,0.00000E+00
733,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,2.86447E-23,0.00000E+00
734,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,1.39789E-24,0.00000E+00
735,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,6.82189E-26,0.00000E+00
736,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,3.32917E-27,0.00000E+00
737,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,1.62467E-28,0.00000E+00
738,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,7.92861E-30,0.00000E+00
739,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,3.86926E-31,0.00000E+00
740,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,1.88824E-32,0.00000E+00
741,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,9.21486E-34,0.00000E+00
742,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,4.49696E-35,0.00000E+00
743,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,3.32478E-35,0.00000E+00
744,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,2.45813E-35,0.00000E+00
745,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,1.81739E-35,0.00000E+00
746,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,1.34367E-35,0.00000E+00
747,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,9.93424E-36,0.00000E+00
748,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,7.34476E-36,0.00000E+00
749,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,5.43026E-36,0.00000E+00
750,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,4.01480E-36,0.00000E+00
751,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,2.96829E-36,0.00000E+00
752,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,2.19457E-36,0.00000E+00
753,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,1.62253E-36,0.00000E+00
754,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,1.19960E-36,0.00000E+00
755,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,8.86909E-37,0.00000E+00
756,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,6.55726E-37,0.00000E+00
757,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,4.84803E-37,0.00000E+00
758,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,3.58433E-37,0.00000E+00
759,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,2.65003E-37,0.00000E+00
760,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,1.95927E-37,0.00000E+00
761,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,1.44856E-37,0.00000E+00
762,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,1.07098E-37,0.00000E+00
763,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,7.91815E-38,0.00000E+00
764,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,5.85419E-38,0.00000E+00
765,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,4.32823E-38,0.00000E+00
766,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,3.20002E-38,0.00000E+00
767,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,2.36590E-38,0.00000E+00
768,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,1.74920E-38,0.00000E+00
769,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,1.29325E-38,0.00000E+00
770,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,9.56148E-39,0.00000E+00
771,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,7.06917E-39,0.00000E+00
772,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,5.22651E-39,0.00000E+00
773,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,3.86415E-39,0.00000E+00
774,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,2.85692E-39,0.00000E+00
775,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,2.11223E-39,0.00000E+00
776,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,1.56165E-39,0.00000E+00
777,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,1.15459E-39,0.00000E+00
778,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,8.53630E-40,0.00000E+00
779,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,6.31121E-40,0.00000E+00
780,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,4.66612E-40,0.00000E+00
781,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,3.44984E-40,0.00000E+00
782,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,2.55060E-40,0.00000E+00
783,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,1.88575E-40,0.00000E+00
784,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,1.39421E-40,0.00000E+00
785,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,1.03079E-40,0.00000E+00
786,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,7.62104E-41,0.00000E+00
787,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,5.63453E-41,0.00000E+00
788,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,4.16582E-41,0.00000E+00
789,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,3.07995E-41,0.00000E+00
790,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,2.27712E-41,0.00000E+00
791,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,1.68356E-41,0.00000E+00
792,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,1.24472E-41,0.00000E+00
793,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,9.20271E-42,0.00000E+00
794,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,6.80391E-42,0.00000E+00
795,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,5.03039E-42,0.00000E+00
796,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,3.71916E-42,0.00000E+00
797,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,2.74972E-42,0.00000E+00
798,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,2.03297E-42,0.00000E+00
799,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,1.50305E-42,0.00000E+00
800,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,1.11126E-42,0.00000E+00
801,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,8.21600E-43,0.00000E+00
802,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,6.07440E-43,0.00000E+00
803,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,4.49103E-43,0.00000E+00
804,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,3.32039E-43,0.00000E+00
805,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,2.45489E-43,0.00000E+00
806,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,1.81500E-43,0.00000E+00
807,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,1.34190E-43,0.00000E+00
808,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,9.92114E-44,0.00000E+00
809,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,7.33508E-44,0.00000E+00
810,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,5.42310E-44,0.00000E+00
811,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,4.00951E-44,0.00000E+00
812,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,2.96438E-44,0.00000E+00
813,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,2.19168E-44,0.00000E+00
814,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,1.62039E-44,0.00000E+00
815,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,1.19802E-44,0.00000E+00
816,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,8.85740E-45,0.00000E+00
817,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,6.54861E-45,0.00000E+00
818,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,4.84164E-45,0.00000E+00
819,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,3.57961E-45,0.00000E+00
820,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,2.64654E-45,0.00000E+00
821,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,1.95669E-45,0.00000E+00
822,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,1.44665E-45,0.00000E+00
823,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,1.06957E-45,0.00000E+00
824,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,7.90771E-46,0.00000E+00
825,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,5.84647E-46,0.00000E+00
826,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,4.32252E-46,0.00000E+00
827,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,3.19580E-46,0.00000E+00
828,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,2.36278E-46,0.00000E+00
829,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,1.74689E-46,0.00000E+00
830,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,1.29154E-46,0.00000E+00
831,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,9.54888E-47,0.00000E+00
832,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,7.05985E-47,0.00000E+00
833,3.16228E+05,6.32456E-07,1.00000E+01,6.60007E+01,6.84983E-47,0.00000E+00
