Particle n(H,0) n(H,1) n(C+,0) n(C+,1) n(O,0) n(O,1) n(O,2) n(O,3) n(O,4) n(C,0) n(C,1) n(C,2) n(C,3) n(C,4) n(CO,0) n(CO,1) n(CO,2) n(CO,3) n(CO,4) n(CO,5) n(CO,6) n(CO,7) n(CO,8) n(CO,9) n(CO,10) n(CO,11) n(CO,12) n(CO,13) n(CO,14) n(CO,15) n(CO,16) n(CO,17) n(CO,18) n(CO,19) n(CO,20) n(CO,21) n(CO,22) n(CO,23) n(CO,24) n(CO,25) n(CO,26) n(CO,27) n(CO,28) n(CO,29) n(CO,30) n(CO,31) n(CO,32) n(CO,33) n(CO,34) n(CO,35) n(CO,36) n(CO,37) n(CO,38) n(CO,39) n(CO,40) n(p-H2,0) n(p-H2,1) n(p-H2,2) n(p-H2,3) n(p-H2,4) n(p-H2,5) n(p-H2,6) n(p-H2,7) n(p-H2,8) n(p-H2,9) n(p-H2,10) n(p-H2,11) n(p-H2,12) n(p-H2,13) n(p-H2,14) n(p-H2,15) n(p-H2,16) n(p-H2,17) n(p-H2,18) n(p-H2,19) n(p-H2,20) n(p-H2,21) n(p-H2,22) n(p-H2,23) n(p-H2,24) n(p-H2,25) n(p-H2,26) n(p-H2,27) n(o-H2,0) n(o-H2,1) n(o-H2,2) n(o-H2,3) n(o-H2,4) n(o-H2,5) n(o-H2,6) n(o-H2,7) n(o-H2,8) n(o-H2,9) n(o-H2,10) n(o-H2,11) n(o-H2,12) n(o-H2,13) n(o-H2,14) n(o-H2,15) n(o-H2,16) n(o-H2,17) n(o-H2,18) n(o-H2,19) n(o-H2,20) n(o-H2,21) n(o-H2,22) n(o-H2,23) n(o-H2,24) 
942 5.06354E-01 7.82446E-72 7.41921E-04 2.94665E-05 2.35091E-01 3.60607E-04 6.50235E-07 7.16085E-18 1.73442E-21 9.36135E-03 1.64922E-02 9.98886E-03 2.67290E-17 1.46697E-18 3.95599E-03 1.05630E-02 1.39122E-02 1.35677E-02 1.05930E-02 6.67077E-03 3.18502E-03 8.60107E-04 3.02184E-05 3.75590E-07 4.46541E-08 5.56167E-09 6.80575E-10 7.16486E-11 7.45935E-12 5.84642E-13 5.03694E-14 3.44507E-15 2.12100E-16 1.72750E-17 5.37143E-18 3.44703E-18 2.02148E-18 1.32119E-18 1.55894E-19 1.21953E-18 1.80886E-19 1.43842E-18 1.05877E-18 2.00997E-18 4.09767E-18 3.16843E-18 4.97003E-18 4.73817E-18 5.46499E-18 3.92054E-18 2.34794E-18 2.06701E-18 9.08027E-19 3.57096E-18 0.00000E+00 3.85141E+02 6.61178E-02 0.00000E+00 8.32667E-13 7.21645E-15 4.75778E-18 0.00000E+00 1.58276E-14 4.99600E-15 2.46192E-14 1.69309E-14 1.19238E-20 8.33074E-17 1.69745E-18 4.08961E-16 3.11296E-15 1.59595E-16 1.34731E-20 2.65413E-15 1.01491E-23 0.00000E+00 2.20559E-20 4.09083E-17 0.00000E+00 0.00000E+00 2.93602E-15 0.00000E+00 9.60967E-14 1.14540E+02 4.25100E-06 0.00000E+00 4.18554E-14 0.00000E+00 1.00718E-14 6.74460E-15 0.00000E+00 1.23707E-16 9.95731E-15 2.16523E-19 2.49366E-17 2.42601E-15 9.80441E-20 1.31145E-14 1.86212E-17 0.00000E+00 4.56190E-22 2.31231E-26 0.00000E+00 9.06827E-16 1.70186E-23 1.26526E-16 3.58011E-36 0.00000E+00
943 5.06354E-01 7.82446E-72 7.41921E-04 2.94666E-05 2.35091E-01 3.60619E-04 6.50236E-07 7.43893E-18 2.63019E-20 9.36133E-03 1.64922E-02 9.98889E-03 1.59717E-17 1.45985E-18 3.95598E-03 1.05630E-02 1.39121E-02 1.35677E-02 1.05930E-02 6.67079E-03 3.18505E-03 8.60138E-04 3.02221E-05 3.75604E-07 4.46550E-08 5.56179E-09 6.80590E-10 7.16501E-11 7.45951E-12 5.84655E-13 5.03696E-14 3.44444E-15 2.11045E-16 1.69680E-17 5.00463E-18 2.90735E-18 1.88218E-18 8.49693E-19 1.22251E-19 9.07323E-19 3.65377E-19 1.27343E-18 9.44928E-19 1.90477E-18 4.08267E-18 3.26551E-18 4.79080E-18 4.70296E-18 5.32715E-18 3.89801E-18 2.41477E-18 2.01514E-18 8.93044E-19 3.46013E-18 0.00000E+00 3.85141E+02 6.61178E-02 0.00000E+00 8.47766E-13 8.27116E-15 4.77261E-18 0.00000E+00 1.58935E-14 5.02723E-15 2.51188E-14 1.70558E-14 1.19486E-20 8.38359E-17 1.73642E-18 4.13840E-16 3.14245E-15 2.25514E-16 1.43996E-20 2.73392E-15 1.02057E-23 0.00000E+00 2.21320E-20 4.10032E-17 0.00000E+00 0.00000E+00 2.94816E-15 0.00000E+00 9.63951E-14 1.14540E+02 4.25100E-06 0.00000E+00 4.32987E-14 0.00000E+00 1.01152E-14 6.80879E-15 0.00000E+00 1.24846E-16 1.00753E-14 2.20334E-19 2.63461E-17 2.44683E-15 1.01220E-19 1.31683E-14 1.90413E-17 0.00000E+00 4.60533E-22 2.32935E-26 0.00000E+00 9.17669E-16 1.70864E-23 1.29779E-16 3.60583E-36 0.00000E+00
944 5.06354E-01 7.82446E-72 7.41921E-04 2.94667E-05 2.35091E-01 3.60632E-04 6.50237E-07 1.19806E-18 3.76334E-20 9.36131E-03 1.64922E-02 9.98893E-03 2.13554E-17 1.46322E-18 3.95597E-03 1.05630E-02 1.39121E-02 1.35677E-02 1.05930E-02 6.67080E-03 3.18508E-03 8.60170E-04 3.02259E-05 3.75618E-07 4.46560E-08 5.56190E-09 6.80604E-10 7.16517E-11 7.45967E-12 5.84667E-13 5.03688E-14 3.44293E-15 2.10151E-16 1.61124E-17 3.46751E-18 2.69887E-18 1.45750E-18 2.72061E-19 3.46418E-24 2.87072E-19 3.79401E-21 7.15354E-19 3.56424E-19 1.70820E-18 3.59481E-18 2.94478E-18 4.57877E-18 4.48911E-18 5.19893E-18 3.74595E-18 2.20262E-18 1.79165E-18 6.50025E-19 3.31848E-18 0.00000E+00 3.85141E+02 6.61178E-02 0.00000E+00 8.70859E-13 1.00198E-14 4.80522E-18 0.00000E+00 1.60427E-14 5.10356E-15 2.57988E-14 1.74305E-14 1.19858E-20 8.47304E-17 1.81096E-18 4.22080E-16 3.17715E-15 3.78170E-16 1.56436E-20 2.87964E-15 1.03123E-23 0.00000E+00 2.22743E-20 4.11658E-17 0.00000E+00 0.00000E+00 2.96681E-15 0.00000E+00 9.69155E-14 1.14540E+02 4.25100E-06 0.00000E+00 4.19664E-14 0.00000E+00 1.00961E-14 6.81226E-15 0.00000E+00 1.24900E-16 1.01134E-14 2.20229E-19 2.66714E-17 2.45030E-15 1.02279E-19 1.31596E-14 1.89735E-17 0.00000E+00 4.57844E-22 2.32430E-26 0.00000E+00 9.13332E-16 1.70444E-23 1.29020E-16 3.60509E-36 0.00000E+00
945 5.06354E-01 7.82446E-72 7.41921E-04 2.94668E-05 2.35091E-01 3.60644E-04 6.50238E-07 1.07686E-19 5.23103E-20 9.36129E-03 1.64922E-02 9.98897E-03 3.07642E-18 1.45387E-18 3.95596E-03 1.05630E-02 1.39121E-02 1.35677E-02 1.05930E-02 6.67082E-03 3.18511E-03 8.60201E-04 3.02296E-05 3.75632E-07 4.46569E-08 5.56201E-09 6.80619E-10 7.16532E-11 7.45984E-12 5.84682E-13 5.03716E-14 3.44431E-15 2.11087E-16 1.72312E-17 4.87890E-18 3.28408E-18 1.82659E-18 7.83660E-19 2.01625E-24 7.66150E-19 1.24261E-19 1.29321E-18 8.68013E-19 2.02984E-18 3.89876E-18 3.15526E-18 4.66169E-18 4.61065E-18 5.44561E-18 3.90546E-18 2.38556E-18 1.95710E-18 8.69226E-19 3.46734E-18 0.00000E+00 3.85141E+02 6.61178E-02 0.00000E+00 8.30003E-13 6.74460E-15 4.75016E-18 0.00000E+00 1.57929E-14 4.97866E-15 2.44388E-14 1.68476E-14 1.19139E-20 8.30634E-17 1.67882E-18 4.07660E-16 3.11036E-15 1.24900E-16 1.30761E-20 2.62984E-15 1.01136E-23 0.00000E+00 2.19898E-20 4.08643E-17 0.00000E+00 0.00000E+00 2.93168E-15 0.00000E+00 9.59025E-14 1.14540E+02 4.25100E-06 0.00000E+00 4.34097E-14 0.00000E+00 1.01412E-14 6.87818E-15 0.00000E+00 1.26039E-16 1.02349E-14 2.24146E-19 2.81350E-17 2.47111E-15 1.05667E-19 1.32151E-14 1.94208E-17 0.00000E+00 4.62394E-22 2.34197E-26 0.00000E+00 9.25041E-16 1.71123E-23 1.32381E-16 3.63154E-36 0.00000E+00
946 5.06354E-01 7.82446E-72 7.41920E-04 2.94669E-05 2.35091E-01 3.60656E-04 6.50240E-07 2.59133E-18 4.75505E-20 9.36127E-03 1.64922E-02 9.98900E-03 1.01746E-17 1.45551E-18 3.95595E-03 1.05629E-02 1.39120E-02 1.35676E-02 1.05930E-02 6.67084E-03 3.18514E-03 8.60232E-04 3.02334E-05 3.75646E-07 4.46579E-08 5.56212E-09 6.80633E-10 7.16547E-11 7.46000E-12 5.84696E-13 5.03733E-14 3.44440E-15 2.10902E-16 1.70522E-17 4.47546E-18 3.10982E-18 1.82890E-18 8.06365E-19 1.13828E-21 6.10421E-19 7.84363E-21 1.22762E-18 6.97306E-19 2.06316E-18 4.00456E-18 3.32817E-18 4.60582E-18 4.68447E-18 5.29961E-18 3.91512E-18 2.30666E-18 1.84025E-18 8.42541E-19 3.52428E-18 0.00000E+00 3.85141E+02 6.61178E-02 0.00000E+00 8.42881E-13 7.99361E-15 4.77007E-18 0.00000E+00 1.58762E-14 5.02549E-15 2.49800E-14 1.70558E-14 1.19379E-20 8.37140E-17 1.72625E-18 4.12647E-16 3.13118E-15 2.22045E-16 1.40819E-20 2.72352E-15 1.01717E-23 0.00000E+00 2.20990E-20 4.09727E-17 0.00000E+00 0.00000E+00 2.94252E-15 0.00000E+00 9.62910E-14 1.14540E+02 4.25100E-06 0.00000E+00 4.48530E-14 0.00000E+00 1.01846E-14 6.94236E-15 0.00000E+00 1.27231E-16 1.03494E-14 2.27958E-19 2.95445E-17 2.49193E-15 1.08950E-19 1.32689E-14 1.98409E-17 0.00000E+00 4.66737E-22 2.35964E-26 0.00000E+00 9.35883E-16 1.71802E-23 1.35634E-16 3.65726E-36 0.00000E+00
947 5.06354E-01 7.82446E-72 7.41920E-04 2.94669E-05 2.35091E-01 3.60668E-04 6.50241E-07 2.24819E-19 1.52975E-21 9.36125E-03 1.64922E-02 9.98904E-03 1.39184E-17 1.46254E-18 3.95594E-03 1.05629E-02 1.39120E-02 1.35676E-02 1.05930E-02 6.67085E-03 3.18517E-03 8.60263E-04 3.02371E-05 3.75660E-07 4.46588E-08 5.56223E-09 6.80648E-10 7.16563E-11 7.46016E-12 5.84708E-13 5.03728E-14 3.44392E-15 2.10235E-16 1.65353E-17 3.94433E-18 2.81089E-18 1.64088E-18 7.05302E-19 1.32349E-19 5.38753E-19 1.48625E-19 8.63105E-19 7.43844E-19 1.70974E-18 3.66712E-18 2.98330E-18 4.48437E-18 4.35250E-18 5.26417E-18 3.80138E-18 2.19677E-18 1.77591E-18 7.45311E-19 3.36995E-18 0.00000E+00 3.85141E+02 6.61178E-02 0.00000E+00 8.60645E-13 9.15934E-15 4.79167E-18 0.00000E+00 1.59664E-14 5.08274E-15 2.54519E-14 1.72987E-14 1.19701E-20 8.44187E-17 1.77030E-18 4.19369E-16 3.16153E-15 3.12250E-16 1.51937E-20 2.81372E-15 1.02557E-23 0.00000E+00 2.22015E-20 4.10947E-17 0.00000E+00 0.00000E+00 2.95814E-15 0.00000E+00 9.67074E-14 1.14540E+02 4.25100E-06 0.00000E+00 4.62963E-14 0.00000E+00 1.02262E-14 7.00655E-15 0.00000E+00 1.28370E-16 1.04673E-14 2.31769E-19 3.10082E-17 2.51275E-15 1.12232E-19 1.33227E-14 2.02610E-17 0.00000E+00 4.71286E-22 2.37668E-26 0.00000E+00 9.47159E-16 1.72512E-23 1.38886E-16 3.68297E-36 0.00000E+00
948 5.06354E-01 7.82446E-72 7.41920E-04 2.94670E-05 2.35091E-01 3.60681E-04 6.50242E-07 8.18729E-18 1.60947E-25 9.36123E-03 1.64921E-02 9.98908E-03 2.54110E-18 1.45480E-18 3.95594E-03 1.05629E-02 1.39120E-02 1.35676E-02 1.05930E-02 6.67087E-03 3.18520E-03 8.60294E-04 3.02408E-05 3.75674E-07 4.46597E-08 5.56234E-09 6.80662E-10 7.16578E-11 7.46032E-12 5.84722E-13 5.03736E-14 3.44402E-15 2.10349E-16 1.60485E-17 3.37428E-18 2.42802E-18 1.76232E-18 4.87130E-19 5.99725E-24 3.14707E-19 2.63350E-21 8.98010E-19 5.41638E-19 1.76966E-18 3.63613E-18 2.90443E-18 4.48829E-18 4.45617E-18 5.09790E-18 3.75039E-18 2.15935E-18 1.79759E-18 6.89003E-19 3.42776E-18 0.00000E+00 3.85141E+02 6.61178E-02 0.00000E+00 8.26006E-13 6.66134E-15 4.74804E-18 0.00000E+00 1.57582E-14 4.95437E-15 2.43139E-14 1.67574E-14 1.19097E-20 8.29550E-17 1.67035E-18 4.06684E-16 3.09995E-15 9.02056E-17 1.29702E-20 2.58821E-15 1.00958E-23 0.00000E+00 2.19798E-20 4.08405E-17 0.00000E+00 0.00000E+00 2.92865E-15 0.00000E+00 9.58053E-14 1.14540E+02 4.25100E-06 0.00000E+00 4.77396E-14 0.00000E+00 1.02696E-14 7.06900E-15 0.00000E+00 1.29454E-16 1.05783E-14 2.35475E-19 3.23634E-17 2.53270E-15 1.15408E-19 1.33747E-14 2.06812E-17 0.00000E+00 4.75629E-22 2.39372E-26 0.00000E+00 9.58001E-16 1.73159E-23 1.42030E-16 3.70868E-36 0.00000E+00
949 5.06354E-01 7.82446E-72 7.41920E-04 2.94671E-05 2.35091E-01 3.60693E-04 6.50243E-07 4.29094E-19 4.23299E-21 9.36121E-03 1.64921E-02 9.98911E-03 1.05744E-17 1.45637E-18 3.95593E-03 1.05629E-02 1.39120E-02 1.35676E-02 1.05930E-02 6.67089E-03 3.18523E-03 8.60325E-04 3.02446E-05 3.75688E-07 4.46607E-08 5.56245E-09 6.80677E-10 7.16593E-11 7.46048E-12 5.84734E-13 5.03733E-14 3.44255E-15 2.09684E-16 1.56452E-17 2.79922E-18 1.84812E-18 9.02137E-19 9.56042E-20 3.76192E-24 1.69360E-19 5.47441E-23 6.01365E-19 3.45959E-19 1.38516E-18 3.47631E-18 2.79549E-18 4.12947E-18 4.23223E-18 4.94123E-18 3.67289E-18 2.00499E-18 1.59643E-18 5.82350E-19 3.13216E-18 0.00000E+00 3.85141E+02 6.61178E-02 0.00000E+00 8.39773E-13 7.57727E-15 4.76033E-18 0.00000E+00 1.58415E-14 5.00815E-15 2.47996E-14 1.69448E-14 1.19354E-20 8.36326E-17 1.71778E-18 4.10913E-16 3.13031E-15 1.73472E-16 1.36584E-20 2.68535E-15 1.01556E-23 0.00000E+00 2.20559E-20 4.09354E-17 0.00000E+00 0.00000E+00 2.94122E-15 0.00000E+00 9.61176E-14 1.14540E+02 4.25101E-06 0.00000E+00 4.91829E-14 0.00000E+00 1.03112E-14 7.13318E-15 0.00000E+00 1.30592E-16 1.06963E-14 2.39287E-19 3.37729E-17 2.55351E-15 1.18690E-19 1.34285E-14 2.11148E-17 0.00000E+00 4.79972E-22 2.41076E-26 0.00000E+00 9.69277E-16 1.73837E-23 1.45283E-16 3.73440E-36 0.00000E+00
950 5.06354E-01 7.82446E-72 7.41920E-04 2.94672E-05 2.35091E-01 3.60705E-04 6.50245E-07 4.66531E-18 2.99522E-20 9.36119E-03 1.64921E-02 9.98915E-03 8.83286E-18 1.45767E-18 3.95592E-03 1.05628E-02 1.39119E-02 1.35676E-02 1.05930E-02 6.67090E-03 3.18526E-03 8.60356E-04 3.02483E-05 3.75702E-07 4.46616E-08 5.56256E-09 6.80691E-10 7.16608E-11 7.46064E-12 5.84748E-13 5.03756E-14 3.44396E-15 2.10753E-16 1.58134E-17 3.79081E-18 2.43859E-18 1.61227E-18 2.87191E-19 3.97047E-23 5.01188E-19 1.03594E-22 1.07976E-18 6.43005E-19 1.76290E-18 3.69007E-18 2.87375E-18 4.63087E-18 4.54243E-18 5.25537E-18 3.78119E-18 2.18186E-18 1.76105E-18 7.08186E-19 3.34955E-18 0.00000E+00 3.85141E+02 6.61178E-02 0.00000E+00 8.57980E-13 8.85403E-15 4.78362E-18 0.00000E+00 1.59525E-14 5.06539E-15 2.53964E-14 1.72154E-14 1.19544E-20 8.41747E-17 1.76352E-18 4.17201E-16 3.15373E-15 2.81025E-16 1.47966E-20 2.78944E-15 1.02347E-23 0.00000E+00 2.21817E-20 4.10743E-17 0.00000E+00 0.00000E+00 2.95380E-15 0.00000E+00 9.65131E-14 1.14540E+02 4.25101E-06 0.00000E+00 3.85803E-14 0.00000E+00 1.00042E-14 6.69603E-15 0.00000E+00 1.22352E-16 9.81160E-15 2.09535E-19 2.34730E-17 2.41040E-15 9.43383E-20 1.30555E-14 1.80113E-17 0.00000E+00 4.48539E-22 2.28265E-26 0.00000E+00 8.92515E-16 1.68926E-23 1.20346E-16 3.54779E-36 0.00000E+00
951 5.06354E-01 7.82446E-72 7.41920E-04 2.94673E-05 2.35091E-01 3.60717E-04 6.50246E-07 7.34060E-18 8.34784E-20 9.36116E-03 1.64921E-02 9.98919E-03 3.72254E-17 1.47120E-18 3.95591E-03 1.05628E-02 1.39119E-02 1.35675E-02 1.05930E-02 6.67092E-03 3.18529E-03 8.60387E-04 3.02520E-05 3.75715E-07 4.46626E-08 5.56267E-09 6.80706E-10 7.16624E-11 7.46080E-12 5.84763E-13 5.03788E-14 3.44519E-15 2.11435E-16 1.64791E-17 4.85225E-18 3.33318E-18 1.94960E-18 1.09201E-18 1.25361E-19 9.50597E-19 1.60113E-20 1.17783E-18 8.02863E-19 2.02902E-18 3.93538E-18 3.25129E-18 4.48875E-18 4.66211E-18 5.33154E-18 3.95369E-18 2.33373E-18 1.97540E-18 8.44935E-19 3.43977E-18 0.00000E+00 3.85141E+02 6.61178E-02 0.00000E+00 8.73079E-13 1.02696E-14 4.81115E-18 0.00000E+00 1.60427E-14 5.10876E-15 2.57988E-14 1.74583E-14 1.19875E-20 8.49608E-17 1.81434E-18 4.22730E-16 3.17888E-15 3.92048E-16 1.60936E-20 2.87964E-15 1.03204E-23 0.00000E+00 2.22876E-20 4.11760E-17 0.00000E+00 0.00000E+00 2.96985E-15 0.00000E+00 9.69433E-14 1.14540E+02 4.25101E-06 0.00000E+00 4.00791E-14 0.00000E+00 1.00475E-14 6.76195E-15 0.00000E+00 1.23545E-16 9.92956E-15 2.13452E-19 2.49366E-17 2.43208E-15 9.77264E-20 1.31110E-14 1.84450E-17 0.00000E+00 4.53088E-22 2.30032E-26 0.00000E+00 9.03791E-16 1.69604E-23 1.23707E-16 3.57424E-36 0.00000E+00
952 5.06354E-01 7.82446E-72 7.41920E-04 2.94674E-05 2.35091E-01 3.60730E-04 6.50247E-07 1.76117E-18 1.77655E-20 9.36114E-03 1.64921E-02 9.98922E-03 1.47248E-17 1.45851E-18 3.95590E-03 1.05628E-02 1.39119E-02 1.35675E-02 1.05930E-02 6.67094E-03 3.18533E-03 8.60418E-04 3.02558E-05 3.75729E-07 4.46635E-08 5.56278E-09 6.80720E-10 7.16639E-11 7.46097E-12 5.84777E-13 5.03793E-14 3.44518E-15 2.11276E-16 1.68235E-17 4.44139E-18 3.56561E-18 1.94338E-18 1.00369E-18 5.40265E-27 4.76980E-19 2.03086E-19 1.19609E-18 8.87950E-19 1.98563E-18 3.82106E-18 3.17175E-18 4.66436E-18 4.52188E-18 5.27748E-18 3.93546E-18 2.40317E-18 1.90031E-18 7.96850E-19 3.43373E-18 0.00000E+00 3.85141E+02 6.61178E-02 0.00000E+00 8.33555E-13 7.27196E-15 4.76033E-18 0.00000E+00 1.58276E-14 5.00121E-15 2.46886E-14 1.68962E-14 1.19246E-20 8.35378E-17 1.70931E-18 4.09503E-16 3.11990E-15 1.73472E-16 1.33937E-20 2.66107E-15 1.01394E-23 0.00000E+00 2.20328E-20 4.09320E-17 0.00000E+00 0.00000E+00 2.93559E-15 0.00000E+00 9.60829E-14 1.14540E+02 4.25101E-06 0.00000E+00 4.15223E-14 0.00000E+00 1.00909E-14 6.82614E-15 0.00000E+00 1.24683E-16 1.00475E-14 2.17264E-19 2.63461E-17 2.45290E-15 1.01009E-19 1.31648E-14 1.88651E-17 0.00000E+00 4.57638E-22 2.31736E-26 0.00000E+00 9.15067E-16 1.70283E-23 1.26960E-16 3.60069E-36 0.00000E+00
953 5.06354E-01 7.82446E-72 7.41920E-04 2.94675E-05 2.35091E-01 3.60742E-04 6.50249E-07 1.12190E-18 4.79895E-23 9.36112E-03 1.64921E-02 9.98926E-03 4.68917E-18 1.45456E-18 3.95589E-03 1.05628E-02 1.39119E-02 1.35675E-02 1.05930E-02 6.67095E-03 3.18536E-03 8.60449E-04 3.02595E-05 3.75743E-07 4.46645E-08 5.56289E-09 6.80734E-10 7.16654E-11 7.46113E-12 5.84789E-13 5.03788E-14 3.44310E-15 2.10278E-16 1.60617E-17 3.41414E-18 2.33887E-18 1.18840E-18 1.62741E-19 2.51799E-21 3.12677E-19 1.46670E-20 7.61707E-19 5.14703E-19 1.60604E-18 3.42124E-18 2.91783E-18 4.37882E-18 4.27202E-18 5.16689E-18 3.66440E-18 2.08058E-18 1.72773E-18 6.55784E-19 3.24492E-18 0.00000E+00 3.85141E+02 6.61178E-02 0.00000E+00 8.55316E-13 8.68750E-15 4.77981E-18 0.00000E+00 1.59421E-14 5.06019E-15 2.53131E-14 1.71460E-14 1.19586E-20 8.41612E-17 1.75675E-18 4.15575E-16 3.15286E-15 2.67147E-16 1.45584E-20 2.77556E-15 1.02267E-23 0.00000E+00 2.21420E-20 4.10371E-17 0.00000E+00 0.00000E+00 2.95207E-15 0.00000E+00 9.65200E-14 1.14540E+02 4.25101E-06 0.00000E+00 4.14668E-14 0.00000E+00 1.00892E-14 6.82440E-15 0.00000E+00 1.24629E-16 1.00440E-14 2.17158E-19 2.62919E-17 2.45203E-15 1.00903E-19 1.31631E-14 1.88651E-17 0.00000E+00 4.57431E-22 2.31736E-26 0.00000E+00 9.14633E-16 1.70283E-23 1.26852E-16 3.59995E-36 0.00000E+00
954 5.06354E-01 7.82446E-72 7.41920E-04 2.94675E-05 2.35091E-01 3.60754E-04 6.50250E-07 1.93513E-18 6.71219E-21 9.36110E-03 1.64920E-02 9.98929E-03 1.17162E-17 1.45864E-18 3.95588E-03 1.05627E-02 1.39118E-02 1.35675E-02 1.05930E-02 6.67097E-03 3.18539E-03 8.60481E-04 3.02633E-05 3.75757E-07 4.46654E-08 5.56300E-09 6.80749E-10 7.16669E-11 7.46129E-12 5.84803E-13 5.03807E-14 3.44405E-15 2.11138E-16 1.68472E-17 3.96522E-18 2.81759E-18 1.45186E-18 6.41401E-19 4.86583E-20 5.56065E-19 1.17062E-19 9.46110E-19 6.90439E-19 2.00570E-18 3.93659E-18 3.11154E-18 4.54293E-18 4.57692E-18 5.32840E-18 3.85868E-18 2.25333E-18 1.85447E-18 7.67655E-19 3.42029E-18 0.00000E+00 3.85141E+02 6.61178E-02 0.00000E+00 8.66862E-13 9.65894E-15 4.80098E-18 0.00000E+00 1.60288E-14 5.09141E-15 2.56878E-14 1.73403E-14 1.19801E-20 8.46897E-17 1.79910E-18 4.20887E-16 3.17715E-15 3.57353E-16 1.56436E-20 2.84148E-15 1.02897E-23 0.00000E+00 2.22412E-20 4.11387E-17 0.00000E+00 0.00000E+00 2.96247E-15 0.00000E+00 9.67906E-14 1.14540E+02 4.25101E-06 0.00000E+00 3.17524E-14 0.00000E+00 9.80813E-15 6.38899E-15 0.00000E+00 1.16443E-16 9.26342E-15 1.90582E-19 1.60462E-17 2.31065E-15 7.83505E-20 1.27919E-14 1.61682E-17 0.00000E+00 4.26205E-22 2.19871E-26 0.00000E+00 8.38739E-16 1.65856E-23 1.05168E-16 3.43538E-36 0.00000E+00
955 5.06354E-01 7.82446E-72 7.41920E-04 2.94676E-05 2.35091E-01 3.60766E-04 6.50251E-07 1.85265E-18 2.21919E-20 9.36108E-03 1.64920E-02 9.98933E-03 5.44812E-18 1.45594E-18 3.95587E-03 1.05627E-02 1.39118E-02 1.35675E-02 1.05930E-02 6.67099E-03 3.18542E-03 8.60512E-04 3.02670E-05 3.75771E-07 4.46663E-08 5.56311E-09 6.80763E-10 7.16685E-11 7.46145E-12 5.84818E-13 5.03834E-14 3.44472E-15 2.11516E-16 1.75729E-17 4.15380E-18 3.55558E-18 1.87759E-18 8.30621E-19 2.85875E-20 7.84879E-19 2.34667E-19 1.21612E-18 9.93680E-19 1.96502E-18 3.91385E-18 3.21671E-18 4.67683E-18 4.71684E-18 5.40117E-18 3.94128E-18 2.35644E-18 1.97615E-18 9.30104E-19 3.47890E-18 0.00000E+00 3.85141E+02 6.61178E-02 0.00000E+00 8.23785E-13 6.63358E-15 4.74720E-18 0.00000E+00 1.57860E-14 4.96998E-15 2.43972E-14 1.68268E-14 1.19164E-20 8.30770E-17 1.67713E-18 4.06901E-16 3.10689E-15 1.11022E-16 1.29967E-20 2.59515E-15 1.01103E-23 0.00000E+00 2.19898E-20 4.08676E-17 0.00000E+00 0.00000E+00 2.93082E-15 0.00000E+00 9.58886E-14 1.14540E+02 4.25101E-06 0.00000E+00 3.28071E-14 0.00000E+00 9.81160E-15 6.40633E-15 0.00000E+00 1.17799E-16 9.32934E-15 1.94500E-19 1.70762E-17 2.32366E-15 7.97270E-20 1.28439E-14 1.63579E-17 0.00000E+00 4.31581E-22 2.21260E-26 0.00000E+00 8.46979E-16 1.66664E-23 1.08095E-16 3.46257E-36 0.00000E+00
956 5.06354E-01 7.82446E-72 7.41920E-04 2.94677E-05 2.35091E-01 3.60779E-04 6.50252E-07 4.98894E-19 1.74727E-21 9.36106E-03 1.64920E-02 9.98937E-03 3.07541E-17 1.46635E-18 3.95586E-03 1.05627E-02 1.39118E-02 1.35674E-02 1.05930E-02 6.67100E-03 3.18545E-03 8.60543E-04 3.02707E-05 3.75785E-07 4.46673E-08 5.56322E-09 6.80778E-10 7.16700E-11 7.46161E-12 5.84831E-13 5.03842E-14 3.44525E-15 2.11163E-16 1.67903E-17 4.67588E-18 3.30515E-18 1.92865E-18 9.09599E-19 4.04956E-20 8.05073E-19 3.83093E-21 1.18198E-18 8.49505E-19 1.99364E-18 3.92034E-18 3.12768E-18 4.71311E-18 4.61286E-18 5.26422E-18 3.90617E-18 2.30276E-18 1.97055E-18 8.58680E-19 3.46946E-18 0.00000E+00 3.85141E+02 6.61178E-02 0.00000E+00 8.48654E-13 8.24341E-15 4.77472E-18 0.00000E+00 1.58901E-14 5.02723E-15 2.50078E-14 1.71252E-14 1.19445E-20 8.39037E-17 1.74658E-18 4.14599E-16 3.13898E-15 2.18575E-16 1.43466E-20 2.73392E-15 1.02089E-23 0.00000E+00 2.21221E-20 4.09998E-17 0.00000E+00 0.00000E+00 2.94773E-15 0.00000E+00 9.63674E-14 1.14540E+02 4.25101E-06 0.00000E+00 3.42504E-14 0.00000E+00 9.85496E-15 6.47052E-15 0.00000E+00 1.18991E-16 9.44730E-15 1.98417E-19 1.85399E-17 2.34448E-15 8.30092E-20 1.28977E-14 1.67780E-17 0.00000E+00 4.35924E-22 2.23027E-26 0.00000E+00 8.57821E-16 1.67343E-23 1.11348E-16 3.48901E-36 0.00000E+00
