Particle [HI] [CII] [OI] [CI] CO p-H2 o-H2 Total 
103 0.00000E+00 2.99523E-22 4.53815E-23 3.51154E-25 9.52082E-32 1.72553E-27 2.25802E-29 3.45257E-22
104 0.00000E+00 2.99523E-22 4.53814E-23 3.51156E-25 9.52634E-32 1.72649E-27 2.25927E-29 3.45257E-22
105 0.00000E+00 2.99522E-22 4.53813E-23 3.51158E-25 9.53186E-32 1.72745E-27 2.26054E-29 3.45257E-22
106 0.00000E+00 2.99522E-22 4.53813E-23 3.51160E-25 9.53739E-32 1.72841E-27 2.26180E-29 3.45256E-22
107 0.00000E+00 2.99522E-22 4.53812E-23 3.51162E-25 9.54292E-32 1.72937E-27 2.26303E-29 3.45256E-22
108 0.00000E+00 2.99522E-22 4.53811E-23 3.51164E-25 9.54847E-32 1.73033E-27 2.26429E-29 3.45256E-22
109 0.00000E+00 2.99522E-22 4.53811E-23 3.51166E-25 9.55401E-32 1.73129E-27 2.26555E-29 3.45255E-22
110 0.00000E+00 2.99521E-22 4.53810E-23 3.51168E-25 9.55957E-32 1.73226E-27 2.26681E-29 3.45255E-22
111 0.00000E+00 2.99521E-22 4.53809E-23 3.51169E-25 9.56478E-32 1.73316E-27 2.26800E-29 3.45255E-22
112 0.00000E+00 2.99521E-22 4.53809E-23 3.51171E-25 9.57035E-32 1.73413E-27 2.26927E-29 3.45255E-22
113 0.00000E+00 2.99521E-22 4.53808E-23 3.51173E-25 9.57592E-32 1.73509E-27 2.27052E-29 3.45254E-22
114 0.00000E+00 2.99520E-22 4.53807E-23 3.51175E-25 9.58150E-32 1.73606E-27 2.27179E-29 3.45254E-22
115 0.00000E+00 2.99520E-22 4.53807E-23 3.51176E-25 9.58709E-32 1.73703E-27 2.27307E-29 3.45254E-22
116 0.00000E+00 2.99520E-22 4.53806E-23 3.51178E-25 9.59268E-32 1.73800E-27 2.27433E-29 3.45254E-22
117 0.00000E+00 2.99520E-22 4.53805E-23 3.51180E-25 9.59828E-32 1.73897E-27 2.27560E-29 3.45253E-22
118 0.00000E+00 2.99520E-22 4.53805E-23 3.51181E-25 9.60389E-32 1.73994E-27 2.27687E-29 3.45253E-22
119 0.00000E+00 2.99519E-22 4.53804E-23 3.51183E-25 9.60951E-32 1.74091E-27 2.27814E-29 3.45253E-22
120 0.00000E+00 2.99519E-22 4.53803E-23 3.51185E-25 9.61513E-32 1.74189E-27 2.27942E-29 3.45252E-22
121 0.00000E+00 2.99519E-22 4.53803E-23 3.51186E-25 9.62040E-32 1.74280E-27 2.28062E-29 3.45252E-22
122 0.00000E+00 2.99519E-22 4.53802E-23 3.51188E-25 9.62603E-32 1.74378E-27 2.28189E-29 3.45252E-22
123 0.00000E+00 2.99518E-22 4.53801E-23 3.51189E-25 9.63167E-32 1.74476E-27 2.28317E-29 3.45252E-22
124 0.00000E+00 2.99518E-22 4.53801E-23 3.51191E-25 9.63732E-32 1.74573E-27 2.28446E-29 3.45251E-22
125 0.00000E+00 2.99518E-22 4.53800E-23 3.51192E-25 9.64297E-32 1.74671E-27 2.28575E-29 3.45251E-22
126 0.00000E+00 2.99518E-22 4.53799E-23 3.51194E-25 9.64863E-32 1.74769E-27 2.28702E-29 3.45251E-22
127 0.00000E+00 2.99518E-22 4.53799E-23 3.51195E-25 9.65430E-32 1.74868E-27 2.28831E-29 3.45250E-22
128 0.00000E+00 2.99517E-22 4.53798E-23 3.51196E-25 9.65998E-32 1.74966E-27 2.28960E-29 3.45250E-22
129 0.00000E+00 2.99517E-22 4.53797E-23 3.51198E-25 9.66566E-32 1.75064E-27 2.29088E-29 3.45250E-22
130 0.00000E+00 2.99517E-22 4.53797E-23 3.51199E-25 9.67134E-32 1.75163E-27 2.29218E-29 3.45250E-22
131 0.00000E+00 2.99517E-22 4.53796E-23 3.51201E-25 9.67704E-32 1.75261E-27 2.29346E-29 3.45249E-22
132 0.00000E+00 2.99517E-22 4.53795E-23 3.51202E-25 9.68238E-32 1.75354E-27 2.29467E-29 3.45249E-22
133 0.00000E+00 2.99516E-22 4.53795E-23 3.51203E-25 9.68809E-32 1.75453E-27 2.29597E-29 3.45249E-22
134 0.00000E+00 2.99516E-22 4.53794E-23 3.51205E-25 9.69380E-32 1.75552E-27 2.29726E-29 3.45248E-22
135 0.00000E+00 2.99516E-22 4.53793E-23 3.51206E-25 9.69952E-32 1.75651E-27 2.29856E-29 3.45248E-22
136 0.00000E+00 2.99516E-22 4.53793E-23 3.51207E-25 9.70525E-32 1.75750E-27 2.29986E-29 3.45248E-22
137 0.00000E+00 2.99515E-22 4.53792E-23 3.51208E-25 9.71098E-32 1.75849E-27 2.30115E-29 3.45248E-22
138 0.00000E+00 2.99515E-22 4.53791E-23 3.51210E-25 9.71673E-32 1.75949E-27 2.30246E-29 3.45247E-22
139 0.00000E+00 2.99515E-22 4.53791E-23 3.51211E-25 9.72247E-32 1.76048E-27 2.30376E-29 3.45247E-22
140 0.00000E+00 2.99515E-22 4.53790E-23 3.51212E-25 9.72823E-32 1.76148E-27 2.30507E-29 3.45247E-22
141 0.00000E+00 2.99515E-22 4.53789E-23 3.51214E-25 9.73399E-32 1.76247E-27 2.30637E-29 3.45247E-22
142 0.00000E+00 2.99514E-22 4.53789E-23 3.51215E-25 9.73940E-32 1.76341E-27 2.30760E-29 3.45246E-22
143 0.00000E+00 2.99514E-22 4.53788E-23 3.51216E-25 9.74517E-32 1.76441E-27 2.30890E-29 3.45246E-22
