Particle n(H,0) n(H,1) n(C+,0) n(C+,1) n(O,0) n(O,1) n(O,2) n(O,3) n(O,4) n(C,0) n(C,1) n(C,2) n(C,3) n(C,4) n(CO,0) n(CO,1) n(CO,2) n(CO,3) n(CO,4) n(CO,5) n(CO,6) n(CO,7) n(CO,8) n(CO,9) n(CO,10) n(CO,11) n(CO,12) n(CO,13) n(CO,14) n(CO,15) n(CO,16) n(CO,17) n(CO,18) n(CO,19) n(CO,20) n(CO,21) n(CO,22) n(CO,23) n(CO,24) n(CO,25) n(CO,26) n(CO,27) n(CO,28) n(CO,29) n(CO,30) n(CO,31) n(CO,32) n(CO,33) n(CO,34) n(CO,35) n(CO,36) n(CO,37) n(CO,38) n(CO,39) n(CO,40) n(p-H2,0) n(p-H2,1) n(p-H2,2) n(p-H2,3) n(p-H2,4) n(p-H2,5) n(p-H2,6) n(p-H2,7) n(p-H2,8) n(p-H2,9) n(p-H2,10) n(p-H2,11) n(p-H2,12) n(p-H2,13) n(p-H2,14) n(p-H2,15) n(p-H2,16) n(p-H2,17) n(p-H2,18) n(p-H2,19) n(p-H2,20) n(p-H2,21) n(p-H2,22) n(p-H2,23) n(p-H2,24) n(p-H2,25) n(p-H2,26) n(p-H2,27) n(o-H2,0) n(o-H2,1) n(o-H2,2) n(o-H2,3) n(o-H2,4) n(o-H2,5) n(o-H2,6) n(o-H2,7) n(o-H2,8) n(o-H2,9) n(o-H2,10) n(o-H2,11) n(o-H2,12) n(o-H2,13) n(o-H2,14) n(o-H2,15) n(o-H2,16) n(o-H2,17) n(o-H2,18) n(o-H2,19) n(o-H2,20) n(o-H2,21) n(o-H2,22) n(o-H2,23) n(o-H2,24) 
765 2.53820E+01 5.44415E-69 3.95859E-02 8.00500E-03 2.92936E-01 4.72435E-04 8.59610E-07 2.01945E-18 7.99522E-20 1.19038E-02 2.12667E-02 1.31882E-02 0.00000E+00 2.79073E-18 5.80399E-04 1.50342E-03 1.83333E-03 1.44946E-03 5.92832E-04 5.69275E-05 1.74245E-06 2.15289E-07 3.30535E-08 4.88944E-09 6.48515E-10 8.15250E-11 9.23999E-12 1.01921E-12 1.07328E-13 8.08554E-15 8.01514E-16 6.05700E-17 3.49179E-18 1.05659E-19 2.98875E-21 0.00000E+00 4.37171E-20 1.20827E-20 0.00000E+00 7.84555E-21 2.17131E-22 0.00000E+00 1.06025E-19 2.83669E-22 4.55649E-25 0.00000E+00 1.06855E-19 0.00000E+00 1.34052E-20 5.55599E-20 3.04938E-19 2.17700E-19 5.28218E-20 0.00000E+00 0.00000E+00 3.73569E+02 9.20242E-02 1.54827E-11 5.12923E-13 1.18128E-13 0.00000E+00 0.00000E+00 0.00000E+00 1.89605E-15 3.96350E-14 1.18447E-14 5.74891E-21 6.60279E-17 0.00000E+00 0.00000E+00 3.00801E-15 0.00000E+00 0.00000E+00 2.88138E-15 0.00000E+00 0.00000E+00 1.41613E-20 0.00000E+00 2.67582E-25 0.00000E+00 1.12800E-15 1.91715E-94 2.61388E-14 1.13638E+02 2.18438E-05 1.06581E-13 0.00000E+00 0.00000E+00 3.57873E-15 3.07046E-16 0.00000E+00 0.00000E+00 1.75936E-14 2.18111E-20 5.19875E-17 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 9.71445E-16 0.00000E+00 0.00000E+00 2.35899E-19 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
766 2.53820E+01 5.44415E-69 3.95786E-02 8.01223E-03 2.92934E-01 4.74380E-04 8.59862E-07 1.49513E-17 1.61924E-20 1.19012E-02 2.12641E-02 1.31933E-02 0.00000E+00 2.79458E-18 5.79903E-04 1.50226E-03 1.83232E-03 1.44977E-03 5.94673E-04 5.74340E-05 1.75134E-06 2.15758E-07 3.31178E-08 4.89948E-09 6.49889E-10 8.16978E-11 9.26082E-12 1.02146E-12 1.07565E-13 8.10439E-15 8.03363E-16 6.07375E-17 3.53940E-18 1.97459E-19 1.90540E-20 0.00000E+00 4.66675E-20 3.59365E-20 0.00000E+00 1.10128E-20 2.37003E-21 0.00000E+00 1.17525E-19 6.75800E-21 4.33356E-25 0.00000E+00 1.22187E-19 0.00000E+00 2.33417E-20 6.36083E-20 3.19807E-19 2.24032E-19 6.06916E-20 0.00000E+00 0.00000E+00 3.73569E+02 9.20244E-02 1.55822E-11 4.93827E-13 1.17240E-13 0.00000E+00 0.00000E+00 0.00000E+00 1.99667E-15 3.96488E-14 1.18447E-14 5.67115E-21 6.56620E-17 0.00000E+00 0.00000E+00 3.06179E-15 0.00000E+00 0.00000E+00 3.08087E-15 0.00000E+00 0.00000E+00 1.41580E-20 0.00000E+00 2.64350E-25 0.00000E+00 1.08637E-15 1.61284E-94 2.57780E-14 1.13638E+02 2.18441E-05 0.00000E+00 0.00000E+00 0.00000E+00 3.34802E-15 0.00000E+00 0.00000E+00 0.00000E+00 1.69621E-14 0.00000E+00 4.29886E-17 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 7.25114E-16 0.00000E+00 0.00000E+00 1.71948E-19 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
767 2.53820E+01 5.44415E-69 3.95650E-02 8.02588E-03 2.92931E-01 4.77518E-04 8.62523E-07 6.41139E-18 6.77245E-20 1.18950E-02 2.12608E-02 1.32028E-02 4.19112E-18 2.19930E-18 5.79205E-04 1.50071E-03 1.83117E-03 1.45038E-03 5.96878E-04 5.80019E-05 1.76296E-06 2.16679E-07 3.32770E-08 4.92834E-09 6.54583E-10 8.24217E-11 9.36421E-12 1.03575E-12 1.09468E-13 8.28279E-15 8.26116E-16 6.31939E-17 3.97522E-18 5.02681E-19 1.10454E-20 4.93905E-20 8.94115E-21 8.40760E-23 2.22508E-27 0.00000E+00 0.00000E+00 0.00000E+00 1.47998E-19 1.70660E-19 1.42242E-40 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.04453E-20 0.00000E+00 0.00000E+00 3.73401E+02 9.43585E-02 1.42819E-11 2.91323E-13 1.43080E-13 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 3.05311E-15 4.31127E-21 1.97867E-17 0.00000E+00 0.00000E+00 1.31319E-15 4.65600E-15 0.00000E+00 2.36079E-14 0.00000E+00 4.64174E-18 6.78619E-21 0.00000E+00 0.00000E+00 6.50521E-18 0.00000E+00 0.00000E+00 0.00000E+00 1.13803E+02 2.33812E-05 0.00000E+00 0.00000E+00 0.00000E+00 8.53484E-16 0.00000E+00 1.86795E-14 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.28477E-16 0.00000E+00 0.00000E+00 0.00000E+00 1.70176E-15 0.00000E+00 6.53303E-26 0.00000E+00 0.00000E+00 3.57497E-23 0.00000E+00 0.00000E+00 0.00000E+00
768 2.53820E+01 5.44415E-69 3.95578E-02 8.03306E-03 2.92929E-01 4.79462E-04 8.62778E-07 3.85086E-17 1.92584E-19 1.18924E-02 2.12583E-02 1.32079E-02 0.00000E+00 2.18933E-18 5.78715E-04 1.49956E-03 1.83017E-03 1.45068E-03 5.98701E-04 5.85121E-05 1.77202E-06 2.17148E-07 3.33413E-08 4.93837E-09 6.55960E-10 8.25948E-11 9.38517E-12 1.03802E-12 1.09708E-13 8.30190E-15 8.27941E-16 6.33651E-17 4.01290E-18 5.62301E-19 7.78536E-20 8.57080E-20 2.21922E-20 5.12034E-22 4.07520E-40 0.00000E+00 0.00000E+00 0.00000E+00 1.58003E-19 1.93553E-19 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.28163E-20 0.00000E+00 0.00000E+00 3.73401E+02 9.43588E-02 1.44098E-11 2.93987E-13 1.43358E-13 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 3.11556E-15 4.31623E-21 2.00306E-17 0.00000E+00 0.00000E+00 1.31492E-15 4.69243E-15 0.00000E+00 2.36373E-14 0.00000E+00 4.72306E-18 6.80273E-21 0.00000E+00 0.00000E+00 8.23994E-18 0.00000E+00 0.00000E+00 0.00000E+00 1.13803E+02 2.33815E-05 0.00000E+00 0.00000E+00 0.00000E+00 1.24553E-15 0.00000E+00 2.06918E-14 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 6.28837E-16 0.00000E+00 0.00000E+00 0.00000E+00 2.11983E-15 0.00000E+00 8.25464E-26 0.00000E+00 0.00000E+00 4.17209E-23 0.00000E+00 0.00000E+00 0.00000E+00
769 2.53820E+01 5.44415E-69 3.95506E-02 8.04021E-03 2.92927E-01 4.81403E-04 8.63034E-07 5.63186E-18 8.99780E-20 1.18899E-02 2.12558E-02 1.32130E-02 0.00000E+00 2.17881E-18 5.78227E-04 1.49842E-03 1.82918E-03 1.45097E-03 6.00514E-04 5.90239E-05 1.78116E-06 2.17617E-07 3.34055E-08 4.94840E-09 6.57335E-10 8.27676E-11 9.40611E-12 1.04028E-12 1.09947E-13 8.32088E-15 8.29656E-16 6.34562E-17 4.03186E-18 4.98049E-19 3.89491E-20 5.93136E-20 2.86557E-20 2.31158E-23 1.90252E-22 0.00000E+00 0.00000E+00 0.00000E+00 1.35539E-19 1.56696E-19 1.42172E-25 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 3.58317E-20 0.00000E+00 0.00000E+00 3.73401E+02 9.43590E-02 1.40901E-11 2.73559E-13 1.41942E-13 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.86576E-15 4.28810E-21 1.92717E-17 0.00000E+00 0.00000E+00 1.28716E-15 4.57100E-15 0.00000E+00 2.35107E-14 0.00000E+00 4.35714E-18 6.68031E-21 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.13803E+02 2.33817E-05 0.00000E+00 0.00000E+00 0.00000E+00 9.74915E-16 0.00000E+00 1.93942E-14 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.96998E-16 0.00000E+00 0.00000E+00 0.00000E+00 1.82666E-15 0.00000E+00 7.09849E-26 0.00000E+00 0.00000E+00 3.78435E-23 0.00000E+00 0.00000E+00 0.00000E+00
770 2.53820E+01 5.44415E-69 3.95371E-02 8.05379E-03 2.92924E-01 4.84552E-04 8.65701E-07 1.98983E-17 1.02242E-19 1.18838E-02 2.12525E-02 1.32224E-02 0.00000E+00 5.13516E-18 5.77538E-04 1.49689E-03 1.82804E-03 1.45156E-03 6.02692E-04 5.95984E-05 1.79306E-06 2.18541E-07 3.35651E-08 4.97735E-09 6.62053E-10 8.34952E-11 9.51017E-12 1.05468E-12 1.11864E-13 8.50070E-15 8.52272E-16 6.56195E-17 4.14089E-18 5.57412E-19 2.38795E-19 2.68747E-19 1.42757E-19 2.33760E-19 1.14592E-19 0.00000E+00 2.85554E-19 4.15827E-20 6.14946E-21 0.00000E+00 6.48323E-20 0.00000E+00 1.37940E-44 0.00000E+00 8.86754E-22 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 3.73233E+02 9.66903E-02 8.25651E-12 8.48210E-13 2.11220E-14 4.32114E-18 2.21015E-15 4.07400E-14 4.79651E-15 0.00000E+00 1.31700E-14 5.57602E-21 6.13523E-17 1.00119E-18 2.63906E-15 2.07733E-15 4.10401E-14 3.04667E-19 8.29892E-15 3.18141E-23 1.23050E-16 4.66629E-20 5.94685E-17 8.56059E-25 5.32213E-15 6.15914E-15 3.51290E-93 8.80684E-14 1.13969E+02 2.49233E-05 0.00000E+00 0.00000E+00 0.00000E+00 1.51441E-15 0.00000E+00 2.08653E-14 0.00000E+00 2.46678E-15 1.45796E-19 0.00000E+00 0.00000E+00 5.86570E-20 4.08354E-15 1.99222E-18 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 3.97685E-16 5.75925E-23 0.00000E+00 0.00000E+00 6.38378E-16
771 2.53820E+01 5.44415E-69 3.95300E-02 8.06088E-03 2.92922E-01 4.86492E-04 8.65960E-07 1.48934E-17 8.29078E-20 1.18812E-02 2.12500E-02 1.32275E-02 0.00000E+00 5.14096E-18 5.77056E-04 1.49576E-03 1.82705E-03 1.45184E-03 6.04487E-04 6.01139E-05 1.80237E-06 2.19010E-07 3.36293E-08 4.98737E-09 6.63432E-10 8.36684E-11 9.53123E-12 1.05696E-12 1.12106E-13 8.52012E-15 8.54340E-16 6.58105E-17 4.20250E-18 6.33655E-19 2.88246E-19 2.77891E-19 1.86862E-19 2.83167E-19 1.48934E-19 3.10193E-25 3.18602E-19 4.00286E-20 2.78514E-20 0.00000E+00 9.04478E-20 0.00000E+00 5.34048E-22 0.00000E+00 4.42374E-21 0.00000E+00 0.00000E+00 2.61806E-33 0.00000E+00 0.00000E+00 0.00000E+00 3.73233E+02 9.66906E-02 8.32046E-12 8.54428E-13 2.16216E-14 4.32749E-18 2.21101E-15 4.07677E-14 4.81386E-15 0.00000E+00 1.32533E-14 5.58264E-21 6.15149E-17 1.02237E-18 2.64166E-15 2.08774E-15 4.10887E-14 3.05170E-19 8.33188E-15 3.18465E-23 1.23220E-16 4.67125E-20 5.95024E-17 8.56968E-25 5.33037E-15 6.16477E-15 3.51734E-93 8.81378E-14 1.13969E+02 2.49236E-05 0.00000E+00 1.28231E-14 0.00000E+00 1.93422E-15 0.00000E+00 2.30718E-14 0.00000E+00 3.68802E-15 1.84865E-19 0.00000E+00 2.02095E-16 9.11619E-20 4.62651E-15 6.43745E-18 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 5.02636E-16 6.37705E-23 0.00000E+00 0.00000E+00 2.38004E-15
772 2.53820E+01 5.44415E-69 3.95229E-02 8.06795E-03 2.92920E-01 4.88429E-04 8.66220E-07 7.36702E-18 1.01985E-19 1.18787E-02 2.12475E-02 1.32325E-02 0.00000E+00 5.14550E-18 5.76577E-04 1.49464E-03 1.82607E-03 1.45211E-03 6.06273E-04 6.06308E-05 1.81176E-06 2.19479E-07 3.36934E-08 4.99737E-09 6.64810E-10 8.38412E-11 9.55228E-12 1.05923E-12 1.12348E-13 8.53942E-15 8.56089E-16 6.59038E-17 4.20594E-18 6.15997E-19 2.41511E-19 2.68169E-19 1.80095E-19 2.38949E-19 1.35432E-19 1.35182E-37 3.14822E-19 5.13579E-20 1.69010E-20 0.00000E+00 8.01940E-20 0.00000E+00 7.84917E-29 0.00000E+00 3.03229E-21 0.00000E+00 0.00000E+00 3.48956E-47 0.00000E+00 0.00000E+00 0.00000E+00 3.73233E+02 9.66908E-02 8.13571E-12 8.37552E-13 2.06779E-14 4.30759E-18 2.20722E-15 4.06793E-14 4.76529E-15 0.00000E+00 1.30521E-14 5.55948E-21 6.09864E-17 9.77476E-19 2.63559E-15 2.06085E-15 4.10089E-14 3.04005E-19 8.24688E-15 3.17738E-23 1.22881E-16 4.66100E-20 5.94007E-17 8.54545E-25 5.31563E-15 6.15480E-15 3.50938E-93 8.78603E-14 1.13969E+02 2.49238E-05 0.00000E+00 2.94209E-15 0.00000E+00 1.66360E-15 0.00000E+00 2.17396E-14 0.00000E+00 2.89352E-15 1.58925E-19 0.00000E+00 5.29091E-17 6.85038E-20 4.28824E-15 3.57787E-18 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.27609E-16 5.96087E-23 0.00000E+00 0.00000E+00 1.23512E-15
773 2.53820E+01 5.44415E-69 3.95094E-02 8.08145E-03 2.92917E-01 4.91590E-04 8.68893E-07 1.11721E-17 3.14179E-21 1.18726E-02 2.12442E-02 1.32418E-02 0.00000E+00 6.30452E-18 5.75897E-04 1.49313E-03 1.82494E-03 1.45268E-03 6.08426E-04 6.12120E-05 1.82395E-06 2.20407E-07 3.38534E-08 5.02641E-09 6.69550E-10 8.45724E-11 9.65701E-12 1.07372E-12 1.14279E-13 8.72041E-15 8.78664E-16 6.77682E-17 4.08108E-18 4.05090E-19 5.42218E-21 7.23614E-46 0.00000E+00 1.59089E-20 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 5.10632E-20 1.59377E-19 8.08543E-20 3.83885E-19 3.04359E-19 2.17099E-20 6.22419E-19 3.73065E+02 9.90194E-02 1.61933E-11 7.47846E-13 7.82430E-14 1.53101E-18 1.02208E-15 0.00000E+00 8.87311E-15 7.33857E-14 1.44190E-14 3.69915E-21 1.46815E-16 1.11453E-17 1.10827E-15 8.06820E-15 1.24727E-15 1.28034E-19 2.99500E-14 1.57520E-23 2.18941E-17 5.90772E-20 4.91923E-17 5.30316E-25 0.00000E+00 7.56903E-15 4.07306E-94 5.79745E-14 1.14135E+02 2.64698E-05 0.00000E+00 0.00000E+00 0.00000E+00 8.93730E-15 0.00000E+00 8.39606E-16 0.00000E+00 0.00000E+00 3.98211E-19 5.90348E-17 1.78590E-15 0.00000E+00 5.28917E-15 0.00000E+00 3.00628E-15 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
774 2.53820E+01 5.44415E-69 3.95024E-02 8.08846E-03 2.92915E-01 4.93526E-04 8.69157E-07 6.29638E-19 5.00833E-30 1.18701E-02 2.12418E-02 1.32468E-02 0.00000E+00 6.32671E-18 5.75423E-04 1.49201E-03 1.82397E-03 1.45294E-03 6.10193E-04 6.17326E-05 1.83352E-06 2.20876E-07 3.39175E-08 5.03641E-09 6.70932E-10 8.47457E-11 9.67819E-12 1.07601E-12 1.14524E-13 8.74007E-15 8.80600E-16 6.79130E-17 4.04559E-18 4.16703E-19 2.60656E-22 0.00000E+00 0.00000E+00 7.86752E-21 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 5.39667E-20 1.57765E-19 8.43155E-20 3.81861E-19 3.06424E-19 2.16351E-20 6.25239E-19 3.73065E+02 9.90197E-02 1.59588E-11 7.32747E-13 7.70495E-14 1.51746E-18 1.01893E-15 0.00000E+00 8.82974E-15 7.29278E-14 1.42941E-14 3.67765E-21 1.46381E-16 1.11139E-17 1.10383E-15 8.04478E-15 1.16573E-15 1.27134E-19 2.98806E-14 1.56954E-23 2.16705E-17 5.89945E-20 4.91076E-17 5.27994E-25 0.00000E+00 7.55776E-15 4.00751E-94 5.76830E-14 1.14135E+02 2.64701E-05 0.00000E+00 0.00000E+00 0.00000E+00 8.99107E-15 0.00000E+00 1.19349E-15 0.00000E+00 0.00000E+00 4.06364E-19 6.06069E-17 1.80845E-15 0.00000E+00 5.37070E-15 0.00000E+00 3.05311E-15 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
775 2.53820E+01 5.44415E-69 3.94954E-02 8.09544E-03 2.92913E-01 4.95458E-04 8.69421E-07 1.62325E-18 4.95408E-23 1.18676E-02 2.12393E-02 1.32517E-02 0.00000E+00 6.31667E-18 5.74952E-04 1.49091E-03 1.82300E-03 1.45320E-03 6.11951E-04 6.22546E-05 1.84317E-06 2.21346E-07 3.39816E-08 5.04640E-09 6.72312E-10 8.49186E-11 9.69934E-12 1.07830E-12 1.14768E-13 8.75978E-15 8.82543E-16 6.81527E-17 4.17868E-18 4.67621E-19 6.05351E-20 4.69530E-27 0.00000E+00 1.83602E-20 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.73944E-20 1.63673E-19 9.41784E-20 3.86905E-19 3.08390E-19 3.36514E-20 6.34018E-19 3.73065E+02 9.90200E-02 1.62999E-11 7.58504E-13 7.87426E-14 1.54329E-18 1.02500E-15 0.00000E+00 8.90607E-15 7.36217E-14 1.45370E-14 3.72149E-21 1.47140E-16 1.11758E-17 1.11196E-15 8.08815E-15 1.29063E-15 1.28617E-19 3.00194E-14 1.57907E-23 2.20974E-17 5.91136E-20 4.92804E-17 5.32033E-25 0.00000E+00 7.57467E-15 4.14328E-94 5.82034E-14 1.14135E+02 2.64704E-05 0.00000E+00 0.00000E+00 0.00000E+00 9.06046E-15 0.00000E+00 1.65146E-15 0.00000E+00 0.00000E+00 4.14411E-19 6.42390E-17 1.86396E-15 0.00000E+00 5.45571E-15 0.00000E+00 3.16240E-15 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
776 2.53820E+01 5.44415E-69 3.94820E-02 8.10888E-03 2.92910E-01 4.98630E-04 8.72101E-07 1.82602E-18 9.01622E-22 1.18616E-02 2.12361E-02 1.32610E-02 2.18941E-17 2.37598E-18 5.74280E-04 1.48942E-03 1.82188E-03 1.45375E-03 6.14078E-04 6.28424E-05 1.85566E-06 2.22276E-07 3.41419E-08 5.07553E-09 6.77075E-10 8.56534E-11 9.80475E-12 1.09289E-12 1.16712E-13 8.94230E-15 9.05402E-16 7.01463E-17 4.23033E-18 3.90299E-19 9.18679E-20 8.21861E-20 6.27244E-21 1.25776E-19 8.98770E-22 0.00000E+00 1.23081E-19 2.23585E-20 8.04022E-22 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 9.33768E-20 1.87986E-19 2.58211E-19 0.00000E+00 8.65454E-20 3.72897E+02 1.01346E-01 1.79980E-11 0.00000E+00 0.00000E+00 9.79170E-19 0.00000E+00 0.00000E+00 2.88658E-15 0.00000E+00 0.00000E+00 0.00000E+00 2.38104E-16 0.00000E+00 0.00000E+00 1.00094E-14 0.00000E+00 5.01867E-20 5.49838E-14 1.85922E-23 1.68729E-18 0.00000E+00 0.00000E+00 4.77709E-25 1.22255E-15 7.79758E-16 1.56766E-93 1.11064E-13 1.14301E+02 2.80207E-05 7.32747E-13 1.53211E-14 0.00000E+00 0.00000E+00 3.13811E-15 7.18869E-15 9.91503E-17 1.73472E-15 0.00000E+00 0.00000E+00 2.34795E-15 1.74701E-20 0.00000E+00 3.82181E-18 4.82947E-15 0.00000E+00 0.00000E+00 0.00000E+00 7.24247E-17 1.70606E-24 0.00000E+00 0.00000E+00 3.01426E-14
777 2.53820E+01 5.44415E-69 3.94751E-02 8.11581E-03 2.92908E-01 5.00561E-04 8.72368E-07 3.89872E-18 5.97768E-21 1.18591E-02 2.12336E-02 1.32659E-02 2.53737E-17 2.37886E-18 5.73814E-04 1.48832E-03 1.82092E-03 1.45400E-03 6.15818E-04 6.33680E-05 1.86549E-06 2.22746E-07 3.42060E-08 5.08552E-09 6.78460E-10 8.58267E-11 9.82603E-12 1.09519E-12 1.16960E-13 8.96215E-15 9.07287E-16 7.02567E-17 4.18182E-18 3.50353E-19 8.72889E-20 8.08221E-20 2.98745E-22 1.06330E-19 1.17460E-22 0.00000E+00 1.24773E-19 1.34793E-20 1.21260E-22 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 8.70995E-20 1.86522E-19 2.56912E-19 0.00000E+00 8.19676E-20 3.72897E+02 1.01346E-01 1.81046E-11 0.00000E+00 0.00000E+00 9.88487E-19 0.00000E+00 0.00000E+00 2.90913E-15 0.00000E+00 0.00000E+00 0.00000E+00 2.38443E-16 0.00000E+00 0.00000E+00 1.00258E-14 0.00000E+00 5.05573E-20 5.49994E-14 1.86390E-23 1.87703E-18 0.00000E+00 0.00000E+00 4.78921E-25 1.22688E-15 7.83228E-16 1.57023E-93 1.11175E-13 1.14301E+02 2.80211E-05 5.69322E-13 6.60583E-15 0.00000E+00 0.00000E+00 2.74260E-15 5.80092E-15 9.27535E-17 9.33281E-16 0.00000E+00 0.00000E+00 2.21958E-15 0.00000E+00 0.00000E+00 1.20617E-18 4.52936E-15 0.00000E+00 0.00000E+00 0.00000E+00 1.73472E-18 0.00000E+00 0.00000E+00 0.00000E+00 2.89213E-14
778 2.53820E+01 5.44415E-69 3.94617E-02 8.12919E-03 2.92905E-01 5.03742E-04 8.75053E-07 7.21908E-18 5.93527E-20 1.18531E-02 2.12304E-02 1.32752E-02 8.67362E-19 0.00000E+00 5.73147E-04 1.48684E-03 1.81981E-03 1.45454E-03 6.17928E-04 6.39605E-05 1.87820E-06 2.23678E-07 3.43667E-08 5.11473E-09 6.83241E-10 8.65644E-11 9.93196E-12 1.10985E-12 1.18915E-13 9.14622E-15 9.30884E-16 7.26886E-17 4.75982E-18 6.21341E-19 7.38944E-20 3.38605E-20 1.68981E-19 1.63806E-19 9.65728E-20 2.28608E-19 1.53669E-19 9.55452E-20 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 3.02141E-22 0.00000E+00 9.60125E-20 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 3.72729E+02 1.03669E-01 1.83391E-11 1.10134E-13 3.77476E-15 0.00000E+00 0.00000E+00 0.00000E+00 3.86843E-16 4.22162E-14 0.00000E+00 3.84970E-21 5.24483E-18 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 8.19769E-20 0.00000E+00 0.00000E+00 1.50772E-17 0.00000E+00 0.00000E+00 2.46478E-25 2.47762E-15 0.00000E+00 1.03699E-93 0.00000E+00 1.14466E+02 2.95758E-05 4.83169E-13 6.77236E-14 7.83336E-17 4.54498E-16 1.76074E-15 1.13659E-14 7.20452E-17 7.75421E-15 3.19226E-19 2.04264E-16 1.77722E-15 0.00000E+00 1.59768E-15 0.00000E+00 3.78864E-15 0.00000E+00 0.00000E+00 0.00000E+00 1.95590E-16 0.00000E+00 0.00000E+00 9.35280E-33 1.35655E-14
779 2.53820E+01 5.44415E-69 3.94548E-02 8.13607E-03 2.92903E-01 5.05672E-04 8.75323E-07 1.76176E-17 9.35736E-20 1.18507E-02 2.12280E-02 1.32800E-02 0.00000E+00 0.00000E+00 5.72687E-04 1.48576E-03 1.81885E-03 1.45478E-03 6.19650E-04 6.44897E-05 1.88822E-06 2.24149E-07 3.44308E-08 5.12471E-09 6.84629E-10 8.67382E-11 9.95337E-12 1.11217E-12 1.19165E-13 9.16630E-15 9.32779E-16 7.27972E-17 4.78134E-18 6.17744E-19 1.16502E-19 2.30959E-20 1.70112E-19 1.47948E-19 9.22903E-20 2.32496E-19 1.48490E-19 8.11195E-20 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.53267E-46 0.00000E+00 9.80961E-20 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 3.72729E+02 1.03669E-01 1.78844E-11 8.21565E-14 1.52656E-15 0.00000E+00 0.00000E+00 0.00000E+00 2.93168E-16 4.12587E-14 0.00000E+00 3.80586E-21 4.24194E-18 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 8.01770E-20 0.00000E+00 0.00000E+00 1.44809E-17 0.00000E+00 0.00000E+00 2.41227E-25 2.44900E-15 0.00000E+00 1.01826E-93 0.00000E+00 1.14466E+02 2.95761E-05 5.65770E-13 7.23310E-14 8.08273E-17 5.56846E-16 1.97065E-15 1.21778E-14 7.60568E-17 8.12198E-15 3.30343E-19 2.08926E-16 1.84141E-15 0.00000E+00 1.77289E-15 0.00000E+00 3.92568E-15 0.00000E+00 0.00000E+00 0.00000E+00 2.30718E-16 0.00000E+00 0.00000E+00 9.62664E-33 1.40651E-14
